Node_i,Node_j,edge_weight
lNONMMUG014245,pFus,1
lNONMMUG014245,pTdp43,1
lNONMMUG014245,pUpf1,1
lNONMMUG014246,pFMRP,1
lNONMMUG014246,pFus,2
lNONMMUG014246,pTdp43,1
lNONMMUG014249,pFMRP,1
lNONMMUG014249,pFus,2
lNONMMUG014249,pTdp43,1
lNONMMUG014251,pFus,2
lNONMMUG014251,pTdp43,1
lNONMMUG014252,pFus,1
lNONMMUG014253,pFus,2
lNONMMUG014253,pTdp43,1
lNONMMUG014255,pFus,1
lNONMMUG014255,pMbnl1,1
lNONMMUG014255,pTdp43,1
lNONMMUG014257,pCelf1,1
lNONMMUG014257,pFMRP,1
lNONMMUG014257,pFus,1
lNONMMUG014257,pJARID2,1
lNONMMUG014257,pTdp43,1
lNONMMUG014257,pUpf1,1
lNONMMUG014259,pCelf1,1
lNONMMUG014259,pFus,1
lNONMMUG014259,pTdp43,1
lNONMMUG014262,pFus,1
lNONMMUG014262,pTdp43,1
lNONMMUG014263,pFus,2
lNONMMUG014263,pTdp43,1
lNONMMUG014264,pTdp43,1
lNONMMUG014265,pTdp43,1
lNONMMUG014270,pFus,2
lNONMMUG014271,pFus,2
lNONMMUG014271,pNova1,1
lNONMMUG014271,pTdp43,1
lNONMMUG014271,pUpf1,1
lNONMMUG014272,pCelf1,3
lNONMMUG014272,pFus,2
lNONMMUG014272,pJARID2,1
lNONMMUG014272,pMbnl1,1
lNONMMUG014272,pTardbp,1
lNONMMUG014272,pTdp43,1
lNONMMUG014272,pUpf1,1
lNONMMUG014273,pCelf1,2
lNONMMUG014273,pFus,2
lNONMMUG014273,pJARID2,1
lNONMMUG014273,pTardbp,1
lNONMMUG014273,pTdp43,1
lNONMMUG014273,pUpf1,1
lNONMMUG014274,pFus,2
lNONMMUG014274,pUpf1,1
lNONMMUG014275,pCelf1,2
lNONMMUG014275,pFus,2
lNONMMUG014275,pJARID2,1
lNONMMUG014275,pPABPC1,1
lNONMMUG014275,pTdp43,1
lNONMMUG014275,pUpf1,1
lNONMMUG014276,pCelf1,2
lNONMMUG014276,pFus,1
lNONMMUG014276,pMbnl1,1
lNONMMUG014276,pTdp43,1
lNONMMUG014277,pFus,2
lNONMMUG014277,pTdp43,1
lNONMMUG014279,pFus,1
lNONMMUG014283,pFus,1
lNONMMUG014284,pFus,1
lNONMMUG014285,pFus,2
lNONMMUG014285,pTdp43,1
lNONMMUG014287,pFus,1
lNONMMUG014287,pTdp43,1
lNONMMUG014287,pUpf1,1
lNONMMUG014288,pFMRP,1
lNONMMUG014289,pFus,1
lNONMMUG014289,pTdp43,1
lNONMMUG014290,pFus,1
lNONMMUG014290,pTdp43,1
lNONMMUG014291,pFus,2
lNONMMUG014291,pTdp43,1
lNONMMUG014292,pFus,2
lNONMMUG014292,pTdp43,1
lNONMMUG014294,pFus,2
lNONMMUG014294,pUpf1,1
lNONMMUG014296,pFus,2
lNONMMUG014296,pTdp43,1
lNONMMUG014297,pFus,2
lNONMMUG014297,pTdp43,1
lNONMMUG014299,pTdp43,1
lNONMMUG014301,pFus,2
lNONMMUG014301,pJARID2,1
lNONMMUG014301,pTdp43,1
lNONMMUG014302,pFus,1
lNONMMUG014302,pUpf1,1
lNONMMUG014303,pFus,2
lNONMMUG014303,pTdp43,1
lNONMMUG014304,pFus,2
lNONMMUG014304,pTdp43,1
lNONMMUG014304,pUpf1,1
lNONMMUG014305,pFus,2
lNONMMUG014305,pTdp43,1
lNONMMUG014306,pFus,2
lNONMMUG014307,pTdp43,1
lNONMMUG014307,pUpf1,1
lNONMMUG014309,pFus,1
lNONMMUG014310,pFus,1
lNONMMUG014310,pTdp43,1
lNONMMUG014310,pUpf1,1
lNONMMUG014311,pFus,2
lNONMMUG014311,pTdp43,1
lNONMMUG014312,pFus,1
lNONMMUG014312,pTdp43,1
lNONMMUG014312,pUpf1,1
lNONMMUG014320,pFus,2
lNONMMUG014320,pTdp43,1
lNONMMUG014321,pFus,2
lNONMMUG014321,pMbnl1,1
lNONMMUG014321,pTdp43,1
lNONMMUG014321,pUpf1,1
lNONMMUG014322,pTdp43,1
lNONMMUG014322,pUpf1,1
lNONMMUG014323,pFus,1
lNONMMUG014323,pTdp43,1
lNONMMUG014325,pFus,1
lNONMMUG014329,pJARID2,1
lNONMMUG014329,pUpf1,1
lNONMMUG014331,pFus,2
lNONMMUG014331,pTdp43,1
lNONMMUG014332,pFus,2
lNONMMUG014332,pTdp43,1
lNONMMUG014333,pTdp43,1
lNONMMUG014333,pUpf1,1
lNONMMUG014334,pTdp43,1
lNONMMUG014334,pUpf1,1
lNONMMUG014335,pFus,1
lNONMMUG014335,pTdp43,1
lNONMMUG014336,pCelf1,2
lNONMMUG014336,pFMRP,1
lNONMMUG014336,pFus,2
lNONMMUG014336,pPABPC1,1
lNONMMUG014336,pTdp43,1
lNONMMUG014338,pFus,1
lNONMMUG014340,pFus,1
lNONMMUG014340,pTdp43,1
lNONMMUG014341,pFus,2
lNONMMUG014342,pFus,1
lNONMMUG014342,pTdp43,1
lNONMMUG014343,pCelf1,3
lNONMMUG014343,pFMRP,1
lNONMMUG014343,pFus,2
lNONMMUG014343,pJARID2,1
lNONMMUG014343,pPABPC1,1
lNONMMUG014343,pTdp43,1
lNONMMUG014343,pUpf1,1
lNONMMUG014344,pTdp43,1
lNONMMUG014344,pUpf1,1
lNONMMUG014345,pTdp43,1
lNONMMUG014348,pFus,1
lNONMMUG014348,pTdp43,1
lNONMMUG014350,pFMRP,1
lNONMMUG014350,pUpf1,1
lNONMMUG014353,pCelf1,1
lNONMMUG014353,pFMRP,1
lNONMMUG014353,pFus,2
lNONMMUG014353,pTdp43,1
lNONMMUG014354,p-,1
lNONMMUG014354,pCelf1,1
lNONMMUG014354,pFMRP,1
lNONMMUG014354,pFus,2
lNONMMUG014354,pRFOX2,1
lNONMMUG014354,pRbfox3,1
lNONMMUG014354,pSRSF4,1
lNONMMUG014354,pSrsf3,1
lNONMMUG014354,pTdp43,1
lNONMMUG014354,pUpf1,1
lNONMMUG014355,pFus,2
lNONMMUG014355,pTardbp,1
lNONMMUG014355,pTdp43,1
lNONMMUG014356,pFus,2
lNONMMUG014356,pTdp43,1
lNONMMUG014357,pFus,2
lNONMMUG014357,pTdp43,1
lNONMMUG014358,p-,1
lNONMMUG014358,pFus,2
lNONMMUG014358,pPou5f1,1
lNONMMUG014358,pRFOX2,1
lNONMMUG014358,pTYY1,1
lNONMMUG014358,pTdp43,1
lNONMMUG014359,pFus,2
lNONMMUG014359,pTdp43,1
lNONMMUG014362,pFus,1
lNONMMUG014362,pTdp43,1
lNONMMUG014363,pFus,2
lNONMMUG014363,pTdp43,1
lNONMMUG014364,pFus,2
lNONMMUG014364,pTdp43,1
lNONMMUG014365,pTdp43,1
lNONMMUG014370,pFus,1
lNONMMUG014371,pFus,1
lNONMMUG014371,pTdp43,1
lNONMMUG014373,pTdp43,1
lNONMMUG014374,pTdp43,1
lNONMMUG014376,pFus,1
lNONMMUG014377,pFus,1
lNONMMUG014377,pTdp43,1
lNONMMUG014380,pFMRP,1
lNONMMUG014380,pUpf1,1
lNONMMUG014381,pFus,1
lNONMMUG014382,pFus,1
lNONMMUG014382,pTdp43,1
lNONMMUG014382,pUpf1,1
lNONMMUG014383,pFMRP,1
lNONMMUG014383,pFus,2
lNONMMUG014383,pTdp43,1
lNONMMUG014383,pUpf1,1
lNONMMUG014384,pFus,2
lNONMMUG014384,pTdp43,1
lNONMMUG014385,pFMRP,1
lNONMMUG014385,pFus,2
lNONMMUG014385,pTdp43,1
lNONMMUG014386,pCelf1,2
lNONMMUG014386,pFus,2
lNONMMUG014387,pFus,1
lNONMMUG014387,pTdp43,1
lNONMMUG014388,pFus,2
lNONMMUG014388,pTdp43,1
lNONMMUG014388,pUpf1,1
lNONMMUG014389,pFus,1
lNONMMUG014391,pFus,1
lNONMMUG014391,pTdp43,1
lNONMMUG014392,pFus,2
lNONMMUG014392,pTdp43,1
lNONMMUG014392,pUpf1,1
lNONMMUG014393,pFus,1
lNONMMUG014394,pFus,2
lNONMMUG014394,pTardbp,1
lNONMMUG014394,pTdp43,1
lNONMMUG014395,pFus,2
lNONMMUG014395,pNova1,1
lNONMMUG014395,pTdp43,1
lNONMMUG014396,pFus,2
lNONMMUG014396,pMbnl1,1
lNONMMUG014396,pTardbp,1
lNONMMUG014396,pTdp43,1
lNONMMUG014396,pUpf1,1
lNONMMUG014397,pFus,2
lNONMMUG014397,pTdp43,1
lNONMMUG014398,pFus,2
lNONMMUG014398,pTdp43,1
lNONMMUG014404,pTdp43,1
lNONMMUG014405,pFus,1
lNONMMUG014405,pTdp43,1
lNONMMUG014408,pFMR1,1
lNONMMUG014408,pFus,1
lNONMMUG014408,pRFOX2,1
lNONMMUG014409,pFus,1
lNONMMUG014409,pTdp43,1
lNONMMUG014410,pFus,2
lNONMMUG014411,pFus,2
lNONMMUG014411,pTdp43,1
lNONMMUG014412,pFus,1
lNONMMUG014412,pTardbp,1
lNONMMUG014412,pTdp43,1
lNONMMUG014413,pFus,1
lNONMMUG014413,pTdp43,1
lNONMMUG014414,pFus,1
lNONMMUG014414,pTdp43,1
lNONMMUG014415,pFus,2
lNONMMUG014416,pFus,2
lNONMMUG014416,pTdp43,1
lNONMMUG014417,pCelf1,1
lNONMMUG014417,pFus,2
lNONMMUG014417,pTdp43,1
lNONMMUG014418,pCelf1,1
lNONMMUG014418,pFus,2
lNONMMUG014418,pTardbp,1
lNONMMUG014418,pTdp43,1
lNONMMUG014418,pUpf1,1
lNONMMUG014419,pFus,2
lNONMMUG014419,pTdp43,1
lNONMMUG014420,pFus,2
lNONMMUG014420,pTdp43,1
lNONMMUG014421,pFMRP,1
lNONMMUG014421,pFus,1
lNONMMUG014421,pTdp43,1
lNONMMUG014424,pFMRP,1
lNONMMUG014426,pTdp43,1
lNONMMUG014428,pTdp43,1
lNONMMUG014429,pFus,2
lNONMMUG014429,pTdp43,1
lNONMMUG014430,pFus,2
lNONMMUG014430,pTdp43,1
lNONMMUG014430,pUpf1,1
lNONMMUG014431,pFus,2
lNONMMUG014431,pTardbp,1
lNONMMUG014431,pTdp43,1
lNONMMUG014432,pFMRP,1
lNONMMUG014432,pFus,2
lNONMMUG014433,pFus,2
lNONMMUG014433,pTdp43,1
lNONMMUG014433,pUpf1,1
lNONMMUG014434,pFus,2
lNONMMUG014435,pFus,2
lNONMMUG014436,pCelf1,1
lNONMMUG014436,pFus,2
lNONMMUG014436,pTardbp,1
lNONMMUG014436,pTdp43,1
lNONMMUG014437,pFus,2
lNONMMUG014437,pTdp43,1
lNONMMUG014438,pFus,2
lNONMMUG014438,pTdp43,1
lNONMMUG014441,pTdp43,1
lNONMMUG014443,pMbnl1,1
lNONMMUG014444,pUpf1,1
lNONMMUG014445,pFus,2
lNONMMUG014445,pMbnl1,1
lNONMMUG014446,pFus,2
lNONMMUG014446,pTdp43,1
lNONMMUG014447,pFus,1
lNONMMUG014447,pTdp43,1
lNONMMUG014448,pFus,1
lNONMMUG014448,pTdp43,1
lNONMMUG014449,pFus,1
lNONMMUG014449,pUpf1,1
lNONMMUG014450,pFus,1
lNONMMUG014451,pFus,2
lNONMMUG014451,pMbnl1,1
lNONMMUG014451,pTdp43,1
lNONMMUG014453,pTdp43,1
lNONMMUG014454,pFus,2
lNONMMUG014454,pJARID2,1
lNONMMUG014454,pMbnl1,1
lNONMMUG014454,pTardbp,1
lNONMMUG014454,pTdp43,1
lNONMMUG014454,pUpf1,1
lNONMMUG014455,pFus,2
lNONMMUG014455,pTdp43,1
lNONMMUG014457,pFus,1
lNONMMUG014458,pFMRP,1
lNONMMUG014458,pFus,2
lNONMMUG014458,pTdp43,1
lNONMMUG014458,pUpf1,1
lNONMMUG014460,pFus,2
lNONMMUG014460,pTdp43,1
lNONMMUG014461,pFus,1
lNONMMUG014461,pTdp43,1
lNONMMUG014462,pCelf1,1
lNONMMUG014462,pFus,2
lNONMMUG014463,pCelf1,1
lNONMMUG014463,pFMRP,1
lNONMMUG014463,pFus,2
lNONMMUG014463,pTdp43,1
lNONMMUG014463,pUpf1,1
lNONMMUG014465,pFus,2
lNONMMUG014465,pTdp43,1
lNONMMUG014466,pFMRP,1
lNONMMUG014466,pFus,2
lNONMMUG014466,pTdp43,1
lNONMMUG014467,pCelf1,1
lNONMMUG014467,pFus,2
lNONMMUG014467,pTdp43,1
lNONMMUG014468,pFMRP,1
lNONMMUG014468,pFus,2
lNONMMUG014468,pTdp43,1
lNONMMUG014468,pUpf1,1
lNONMMUG014469,pAGO2,1
lNONMMUG014469,pFMRP,1
lNONMMUG014469,pFus,2
lNONMMUG014469,pTdp43,1
lNONMMUG014470,pTdp43,1
lNONMMUG014472,pFus,1
lNONMMUG014472,pTdp43,1
lNONMMUG014472,pUpf1,1
lNONMMUG014476,pUpf1,1
lNONMMUG014477,pUpf1,1
lNONMMUG014478,pUpf1,1
lNONMMUG014479,pFus,1
lNONMMUG014480,pFus,1
lNONMMUG014481,pFus,2
lNONMMUG014481,pTdp43,1
lNONMMUG014482,pFus,2
lNONMMUG014482,pTdp43,1
lNONMMUG014484,pFus,2
lNONMMUG014484,pTdp43,1
lNONMMUG014485,pFus,2
lNONMMUG014485,pTdp43,1
lNONMMUG014486,pFus,2
lNONMMUG014486,pTdp43,1
lNONMMUG014487,pFus,2
lNONMMUG014487,pTdp43,1
lNONMMUG014487,pUpf1,1
lNONMMUG014490,pCelf1,1
lNONMMUG014490,pEzh2,1
lNONMMUG014490,pFus,2
lNONMMUG014490,pTdp43,1
lNONMMUG014490,pUpf1,1
lNONMMUG014491,pCelf1,1
lNONMMUG014491,pFus,2
lNONMMUG014491,pTdp43,1
lNONMMUG014491,pUpf1,1
lNONMMUG014492,pFus,2
lNONMMUG014492,pTdp43,1
lNONMMUG014492,pUpf1,1
lNONMMUG014493,pFus,2
lNONMMUG014493,pTdp43,1
lNONMMUG014493,pUpf1,1
lNONMMUG014494,pFus,2
lNONMMUG014494,pTdp43,1
lNONMMUG014494,pUpf1,1
lNONMMUG014495,pFus,1
lNONMMUG014495,pJARID2,1
lNONMMUG014495,pTdp43,1
lNONMMUG014495,pUpf1,1
lNONMMUG014496,pCelf1,1
lNONMMUG014496,pEzh2,1
lNONMMUG014496,pFus,2
lNONMMUG014496,pMbnl1,1
lNONMMUG014496,pTdp43,1
lNONMMUG014496,pUpf1,1
lNONMMUG014497,pEzh2,1
lNONMMUG014497,pFus,2
lNONMMUG014497,pTdp43,1
lNONMMUG014497,pUpf1,1
lNONMMUG014498,pFus,2
lNONMMUG014498,pTdp43,1
lNONMMUG014498,pUpf1,1
lNONMMUG014499,pFus,2
lNONMMUG014499,pTdp43,1
lNONMMUG014499,pUpf1,1
lNONMMUG014500,pFus,2
lNONMMUG014500,pTdp43,1
lNONMMUG014500,pUpf1,1
lNONMMUG014501,pFus,2
lNONMMUG014501,pJARID2,1
lNONMMUG014502,pFus,1
lNONMMUG014503,pFus,2
lNONMMUG014503,pTdp43,1
lNONMMUG014503,pUpf1,1
lNONMMUG014504,pUpf1,1
lNONMMUG014506,pTdp43,1
lNONMMUG014507,pCelf1,1
lNONMMUG014507,pFMRP,1
lNONMMUG014507,pFus,1
lNONMMUG014507,pTdp43,1
lNONMMUG014508,pFus,1
lNONMMUG014508,pTdp43,1
lNONMMUG014508,pUpf1,1
lNONMMUG014509,pCelf1,1
lNONMMUG014509,pFus,2
lNONMMUG014509,pTardbp,1
lNONMMUG014509,pTdp43,1
lNONMMUG014509,pUpf1,1
lNONMMUG014510,pFus,2
lNONMMUG014510,pTdp43,1
lNONMMUG014511,pTdp43,1
lNONMMUG014511,pUpf1,1
lNONMMUG014512,pTdp43,1
lNONMMUG014515,pFus,2
lNONMMUG014517,pCelf1,2
lNONMMUG014517,pEzh2,1
lNONMMUG014517,pFus,2
lNONMMUG014517,pTardbp,1
lNONMMUG014517,pTdp43,1
lNONMMUG014517,pUpf1,1
lNONMMUG014518,pCelf1,3
lNONMMUG014518,pFus,2
lNONMMUG014518,pJARID2,1
lNONMMUG014518,pMbnl1,1
lNONMMUG014518,pTdp43,1
lNONMMUG014519,pFus,2
lNONMMUG014519,pMbnl1,1
lNONMMUG014519,pNova1,1
lNONMMUG014519,pTdp43,1
lNONMMUG014519,pUpf1,1
lNONMMUG014520,pCelf1,1
lNONMMUG014520,pFus,2
lNONMMUG014520,pJARID2,1
lNONMMUG014520,pNova1,1
lNONMMUG014520,pTdp43,1
lNONMMUG014520,pUpf1,1
lNONMMUG014521,pFus,2
lNONMMUG014521,pMbnl1,1
lNONMMUG014521,pTdp43,1
lNONMMUG014521,pUpf1,1
lNONMMUG014522,pTdp43,1
lNONMMUG014523,pFus,1
lNONMMUG014524,pFus,2
lNONMMUG014524,pTdp43,1
lNONMMUG014525,pFus,2
lNONMMUG014525,pTdp43,1
lNONMMUG014526,pFus,2
lNONMMUG014526,pTdp43,1
lNONMMUG014527,pFus,2
lNONMMUG014527,pTdp43,1
lNONMMUG014528,pFus,2
lNONMMUG014528,pTdp43,1
lNONMMUG014532,pFMRP,1
lNONMMUG014532,pFus,2
lNONMMUG014532,pTdp43,1
lNONMMUG014533,pUpf1,1
lNONMMUG014534,pCelf1,1
lNONMMUG014534,pFMRP,1
lNONMMUG014534,pFus,2
lNONMMUG014534,pTdp43,1
lNONMMUG014535,pFus,2
lNONMMUG014535,pTardbp,1
lNONMMUG014535,pTdp43,1
lNONMMUG014536,pFus,1
lNONMMUG014542,pFus,1
lNONMMUG014542,pTdp43,1
lNONMMUG014543,pFus,2
lNONMMUG014543,pTdp43,1
lNONMMUG014544,pFus,2
lNONMMUG014545,pCelf1,2
lNONMMUG014545,pFMRP,1
lNONMMUG014545,pFus,2
lNONMMUG014545,pTdp43,1
lNONMMUG014545,pUpf1,1
lNONMMUG014549,pTdp43,1
lNONMMUG014553,pTdp43,1
lNONMMUG014553,pUpf1,1
lNONMMUG014555,pFus,1
lNONMMUG014555,pTdp43,1
lNONMMUG014556,pFus,1
lNONMMUG014556,pJARID2,1
lNONMMUG014559,pFMRP,1
lNONMMUG014559,pUpf1,1
lNONMMUG014560,pFMRP,1
lNONMMUG014560,pFus,1
lNONMMUG014560,pTdp43,1
lNONMMUG014561,pUpf1,1
lNONMMUG014562,pFus,1
lNONMMUG014562,pTdp43,1
lNONMMUG014562,pUpf1,1
lNONMMUG014566,pTdp43,1
lNONMMUG014568,pTdp43,1
lNONMMUG014570,pFus,2
lNONMMUG014570,pSFPQ,1
lNONMMUG014570,pTIA1,1
lNONMMUG014570,pTdp43,1
lNONMMUG014571,pFus,2
lNONMMUG014572,pFus,2
lNONMMUG014572,pPABP1,1
lNONMMUG014572,pPou5f1,1
lNONMMUG014572,pRFOX2,1
lNONMMUG014572,pSFPQ,1
lNONMMUG014572,pTIA1,1
lNONMMUG014572,pTYY1,1
lNONMMUG014572,pTdp43,1
lNONMMUG014573,pEzh2,1
lNONMMUG014573,pFMRP,1
lNONMMUG014573,pFus,1
lNONMMUG014573,pJARID2,1
lNONMMUG014573,pUpf1,1
lNONMMUG014575,pFus,2
lNONMMUG014575,pTdp43,1
lNONMMUG014576,pFus,2
lNONMMUG014577,pCelf1,1
lNONMMUG014577,pFus,2
lNONMMUG014577,pTdp43,1
lNONMMUG014578,pFus,2
lNONMMUG014578,pUpf1,1
lNONMMUG014579,pFus,2
lNONMMUG014579,pTdp43,1
lNONMMUG014580,pFMRP,1
lNONMMUG014580,pJARID2,1
lNONMMUG014580,pTardbp,1
lNONMMUG014580,pTdp43,1
lNONMMUG014580,pUpf1,1
lNONMMUG014581,pUpf1,1
lNONMMUG014582,pCelf1,1
lNONMMUG014582,pFMRP,1
lNONMMUG014582,pFus,2
lNONMMUG014582,pJARID2,1
lNONMMUG014582,pTdp43,1
lNONMMUG014582,pUpf1,1
lNONMMUG014583,pFMRP,1
lNONMMUG014583,pTdp43,1
lNONMMUG014584,pFMRP,1
lNONMMUG014584,pTdp43,1
lNONMMUG014586,pAGO2,1
lNONMMUG014586,pCelf1,1
lNONMMUG014586,pDAZL,1
lNONMMUG014586,pElavl1,1
lNONMMUG014586,pFus,2
lNONMMUG014586,pPou5f1,1
lNONMMUG014586,pQKI,1
lNONMMUG014586,pRFOX2,1
lNONMMUG014586,pTdp43,1
lNONMMUG014586,pUpf1,1
lNONMMUG014586,pVIGLN,1
lNONMMUG014590,pUpf1,1
lNONMMUG014595,pFus,2
lNONMMUG014596,pCelf1,3
lNONMMUG014596,pFMRP,1
lNONMMUG014596,pFus,2
lNONMMUG014596,pTdp43,1
lNONMMUG014596,pUpf1,1
lNONMMUG014597,pFus,2
lNONMMUG014597,pMbnl1,1
lNONMMUG014597,pTdp43,1
lNONMMUG014598,pCelf1,2
lNONMMUG014598,pFus,2
lNONMMUG014598,pJARID2,1
lNONMMUG014598,pMbnl1,1
lNONMMUG014598,pTdp43,1
lNONMMUG014599,pTardbp,1
lNONMMUG014599,pUpf1,1
lNONMMUG014601,pFus,2
lNONMMUG014601,pTdp43,1
lNONMMUG014602,pFus,2
lNONMMUG014602,pPABPC1,1
lNONMMUG014602,pTdp43,1
lNONMMUG014603,pFus,1
lNONMMUG014604,pFus,2
lNONMMUG014604,pTdp43,1
lNONMMUG014604,pUpf1,1
lNONMMUG014605,pCelf1,2
lNONMMUG014605,pFMRP,1
lNONMMUG014605,pFus,2
lNONMMUG014605,pPABPC1,1
lNONMMUG014605,pTdp43,1
lNONMMUG014605,pUpf1,1
lNONMMUG014606,pCelf1,2
lNONMMUG014606,pFus,1
lNONMMUG014606,pTdp43,1
lNONMMUG014607,pCelf1,1
lNONMMUG014607,pEzh2,1
lNONMMUG014607,pFus,2
lNONMMUG014607,pJARID2,1
lNONMMUG014607,pMbnl1,1
lNONMMUG014607,pTardbp,1
lNONMMUG014607,pTdp43,1
lNONMMUG014607,pUpf1,1
lNONMMUG014608,pFus,2
lNONMMUG014608,pTdp43,1
lNONMMUG014608,pUpf1,1
lNONMMUG014609,pEzh2,1
lNONMMUG014609,pFus,2
lNONMMUG014609,pJARID2,1
lNONMMUG014609,pMbnl1,1
lNONMMUG014609,pTdp43,1
lNONMMUG014609,pUpf1,1
lNONMMUG014610,pFMRP,1
lNONMMUG014610,pFus,2
lNONMMUG014610,pJARID2,1
lNONMMUG014610,pTdp43,1
lNONMMUG014610,pUpf1,1
lNONMMUG014614,pUpf1,1
lNONMMUG014616,pUpf1,1
lNONMMUG014618,pTdp43,1
lNONMMUG014620,pFus,2
lNONMMUG014620,pJARID2,1
lNONMMUG014620,pMbnl1,1
lNONMMUG014620,pTdp43,1
lNONMMUG014620,pUpf1,1
lNONMMUG014621,pCelf1,1
lNONMMUG014621,pFus,2
lNONMMUG014621,pMbnl1,1
lNONMMUG014621,pUpf1,1
lNONMMUG014622,pFus,1
lNONMMUG014622,pTdp43,1
lNONMMUG014623,pFus,1
lNONMMUG014623,pTdp43,1
lNONMMUG014623,pUpf1,1
lNONMMUG014624,pFus,1
lNONMMUG014624,pTdp43,1
lNONMMUG014626,pUpf1,1
lNONMMUG014628,pTdp43,1
lNONMMUG014632,pFMRP,1
lNONMMUG014632,pUpf1,1
lNONMMUG014634,pFus,1
lNONMMUG014634,pTdp43,1
lNONMMUG014636,pFus,1
lNONMMUG014637,pUpf1,1
lNONMMUG014640,pFMRP,1
lNONMMUG014640,pFus,1
lNONMMUG014640,pTdp43,1
lNONMMUG014644,pCBX1,1
lNONMMUG014644,pCBX3,1
lNONMMUG014644,pEzh2,1
lNONMMUG014644,pFMRP,1
lNONMMUG014644,pFus,2
lNONMMUG014644,pJARID1C,1
lNONMMUG014644,pJARID2,1
lNONMMUG014644,pMbnl1,1
lNONMMUG014644,pMbnl3,1
lNONMMUG014644,pPABPC1,1
lNONMMUG014644,pRING1B,1
lNONMMUG014644,pSUV39H1,1
lNONMMUG014644,pTardbp,1
lNONMMUG014644,pTdp43,1
lNONMMUG014644,pTip60,1
lNONMMUG014644,pUpf1,1
lNONMMUG014645,pFus,2
lNONMMUG014645,pTdp43,1
lNONMMUG014645,pUpf1,1
lNONMMUG014646,pUpf1,1
lNONMMUG014647,pFus,2
lNONMMUG014647,pUpf1,1
lNONMMUG014648,pFus,2
lNONMMUG014648,pTdp43,1
lNONMMUG014649,pFus,1
lNONMMUG014649,pTdp43,1
lNONMMUG014655,pFus,1
lNONMMUG014655,pTdp43,1
lNONMMUG014661,pFus,2
lNONMMUG014661,pNova1,1
lNONMMUG014661,pTdp43,1
lNONMMUG014662,pFus,2
lNONMMUG014662,pTdp43,1
lNONMMUG014663,pEzh2,1
lNONMMUG014663,pFMRP,1
lNONMMUG014663,pFus,2
lNONMMUG014663,pMbnl1,1
lNONMMUG014663,pTdp43,1
lNONMMUG014663,pUpf1,1
lNONMMUG014664,pFus,2
lNONMMUG014664,pTdp43,1
lNONMMUG014664,pUpf1,1
lNONMMUG014665,pFus,2
lNONMMUG014665,pJARID2,1
lNONMMUG014665,pTdp43,1
lNONMMUG014665,pUpf1,1
lNONMMUG014666,pCelf1,2
lNONMMUG014666,pFus,2
lNONMMUG014666,pNova1,1
lNONMMUG014666,pTardbp,1
lNONMMUG014666,pTdp43,1
lNONMMUG014666,pUpf1,1
lNONMMUG014667,pFus,2
lNONMMUG014667,pTdp43,1
lNONMMUG014668,pFus,2
lNONMMUG014668,pTdp43,1
lNONMMUG014670,pFus,1
lNONMMUG014670,pTdp43,1
lNONMMUG014671,pFMRP,1
lNONMMUG014671,pFus,2
lNONMMUG014671,pMbnl1,1
lNONMMUG014671,pTdp43,1
lNONMMUG014674,pFus,2
lNONMMUG014674,pTdp43,1
lNONMMUG014675,pMbnl1,1
lNONMMUG014676,pFus,2
lNONMMUG014676,pTardbp,1
lNONMMUG014676,pTdp43,1
lNONMMUG014676,pUpf1,1
lNONMMUG014677,pCelf1,2
lNONMMUG014677,pFus,2
lNONMMUG014677,pNova1,1
lNONMMUG014677,pTdp43,1
lNONMMUG014678,pFus,2
lNONMMUG014678,pMbnl1,1
lNONMMUG014678,pTdp43,1
lNONMMUG014678,pUpf1,1
lNONMMUG014679,pTdp43,1
lNONMMUG014680,pFus,2
lNONMMUG014680,pMbnl1,1
lNONMMUG014680,pTdp43,1
lNONMMUG014684,pFus,2
lNONMMUG014684,pTdp43,1
lNONMMUG014686,pFMRP,1
lNONMMUG014686,pFus,2
lNONMMUG014686,pTdp43,1
lNONMMUG014689,pCelf1,2
lNONMMUG014689,pFMRP,1
lNONMMUG014689,pFus,2
lNONMMUG014689,pTdp43,1
lNONMMUG014689,pUpf1,1
lNONMMUG014690,pFMRP,1
lNONMMUG014690,pFus,2
lNONMMUG014690,pNova1,1
lNONMMUG014690,pTdp43,1
lNONMMUG014691,pFus,2
lNONMMUG014691,pTdp43,1
lNONMMUG014692,pFus,2
lNONMMUG014692,pTdp43,1
lNONMMUG014693,pFus,2
lNONMMUG014693,pJARID2,1
lNONMMUG014693,pTdp43,1
lNONMMUG014693,pUpf1,1
lNONMMUG014694,pFus,2
lNONMMUG014694,pTdp43,1
lNONMMUG014700,pFus,2
lNONMMUG014700,pTdp43,1
lNONMMUG014701,pUpf1,1
lNONMMUG014702,pCelf1,2
lNONMMUG014702,pFus,2
lNONMMUG014702,pTdp43,1
lNONMMUG014703,pFus,2
lNONMMUG014703,pTdp43,1
lNONMMUG014706,pCBX7,1
lNONMMUG014706,pFus,2
lNONMMUG014706,pPABP1,1
lNONMMUG014706,pTIA1,1
lNONMMUG014706,pTTP,1
lNONMMUG014706,pTdp43,1
lNONMMUG014707,pFus,1
lNONMMUG014707,pMbnl1,1
lNONMMUG014708,pFMR1,2
lNONMMUG014708,pFMRP,1
lNONMMUG014708,pFus,1
lNONMMUG014708,pPou5f1,1
