Node_i,Node_j,edge_weight
lNONMMUG017486,pCelf1,1
lNONMMUG017486,pFus,2
lNONMMUG017486,pTardbp,1
lNONMMUG017486,pUpf1,1
lNONMMUG017487,pFus,2
lNONMMUG017487,pTardbp,1
lNONMMUG017488,pFus,2
lNONMMUG017489,pFus,2
lNONMMUG017489,pTardbp,1
lNONMMUG017490,pFus,1
lNONMMUG017491,pFus,1
lNONMMUG017491,pTardbp,1
lNONMMUG017492,pFus,2
lNONMMUG017492,pTardbp,1
lNONMMUG017493,pFus,2
lNONMMUG017493,pTardbp,1
lNONMMUG017495,pFus,1
lNONMMUG017495,pTardbp,1
lNONMMUG017498,pCelf1,1
lNONMMUG017498,pFus,2
lNONMMUG017498,pJarid2,1
lNONMMUG017498,pTardbp,1
lNONMMUG017499,pFus,1
lNONMMUG017499,pTardbp,1
lNONMMUG017501,pCelf1,2
lNONMMUG017501,pFmr1,1
lNONMMUG017501,pFus,1
lNONMMUG017502,pCelf1,2
lNONMMUG017502,pFmr1,1
lNONMMUG017502,pFus,1
lNONMMUG017502,pJarid2,1
lNONMMUG017502,pUpf1,1
lNONMMUG017503,pCelf1,1
lNONMMUG017503,pFus,2
lNONMMUG017503,pJarid2,1
lNONMMUG017503,pTardbp,1
lNONMMUG017503,pUpf1,1
lNONMMUG017504,pFus,1
lNONMMUG017504,pJarid2,1
lNONMMUG017504,pUpf1,1
lNONMMUG017507,pCelf1,3
lNONMMUG017507,pFmr1,1
lNONMMUG017507,pFus,2
lNONMMUG017507,pTardbp,1
lNONMMUG017507,pUpf1,1
lNONMMUG017508,pFus,2
lNONMMUG017508,pTardbp,1
lNONMMUG017508,pTardbp,1
lNONMMUG017509,pFus,2
lNONMMUG017510,pFus,2
lNONMMUG017510,pJarid2,1
lNONMMUG017510,pTardbp,1
lNONMMUG017512,pTardbp,1
lNONMMUG017513,pTardbp,1
lNONMMUG017514,pCpsf6,1
lNONMMUG017514,pEzh2,1
lNONMMUG017514,pFmr1,1
lNONMMUG017514,pFus,2
lNONMMUG017514,pJarid2,1
lNONMMUG017514,pTardbp,1
lNONMMUG017514,pUpf1,1
lNONMMUG017515,pFus,1
lNONMMUG017515,pPou5f1,1
lNONMMUG017515,pPtbp2,1
lNONMMUG017515,pSfpq,1
lNONMMUG017515,pTia1,1
lNONMMUG017515,pYy1,1
lNONMMUG017515,pTardbp,1
lNONMMUG017517,pAgo1,1
lNONMMUG017517,pAgo2,1
lNONMMUG017517,pAgo4,1
lNONMMUG017517,pElavl1,1
lNONMMUG017517,pFus,2
lNONMMUG017517,pJarid2,1
lNONMMUG017517,pPou5f1,1
lNONMMUG017517,pSfpq,1
lNONMMUG017517,pTardbp,1
lNONMMUG017517,pUpf1,1
lNONMMUG017517,pHdlbp,1
lNONMMUG017518,pFus,2
lNONMMUG017519,pFus,2
lNONMMUG017519,pSfpq,1
lNONMMUG017519,pTardbp,1
lNONMMUG017519,pTardbp,1
lNONMMUG017520,pFmr1,1
lNONMMUG017520,pFus,2
lNONMMUG017520,pMbnl1,1
lNONMMUG017520,pTardbp,1
lNONMMUG017520,pUpf1,1
lNONMMUG017521,pTardbp,1
lNONMMUG017524,pFus,2
lNONMMUG017524,pJarid2,1
lNONMMUG017524,pTardbp,1
lNONMMUG017524,pUpf1,1
lNONMMUG017525,pCelf1,1
lNONMMUG017525,pFmr1,1
lNONMMUG017525,pFus,2
lNONMMUG017525,pNova1,1
lNONMMUG017525,pTardbp,1
lNONMMUG017525,pUpf1,1
lNONMMUG017526,pCelf1,2
lNONMMUG017526,pFus,2
lNONMMUG017526,pJarid2,1
lNONMMUG017526,pTardbp,1
lNONMMUG017526,pUpf1,1
lNONMMUG017528,pFmr1,1
lNONMMUG017528,pFus,1
lNONMMUG017528,pTardbp,1
lNONMMUG017529,pFmr1,1
lNONMMUG017529,pFus,1
lNONMMUG017529,pUpf1,1
lNONMMUG017530,pFus,1
lNONMMUG017531,pTardbp,1
lNONMMUG017532,pFus,2
lNONMMUG017532,pTardbp,1
lNONMMUG017533,pFus,2
lNONMMUG017533,pTardbp,1
lNONMMUG017533,pUpf1,1
lNONMMUG017534,pFus,2
lNONMMUG017534,pTardbp,1
lNONMMUG017535,pTardbp,1
lNONMMUG017535,pUpf1,1
lNONMMUG017537,pFus,1
lNONMMUG017538,pFus,2
lNONMMUG017538,pTardbp,1
lNONMMUG017539,pFus,2
lNONMMUG017539,pTardbp,1
lNONMMUG017540,pCelf1,2
lNONMMUG017540,pFmr1,1
lNONMMUG017540,pFus,2
lNONMMUG017540,pJarid2,1
lNONMMUG017540,pPabpc1,1
lNONMMUG017540,pTardbp,1
lNONMMUG017540,pUpf1,1
lNONMMUG017542,pCelf1,2
lNONMMUG017542,pFus,2
lNONMMUG017542,pMbnl1,1
lNONMMUG017542,pTardbp,1
lNONMMUG017545,pEzh2,1
lNONMMUG017545,pFus,1
lNONMMUG017545,pJarid2,1
lNONMMUG017546,pFus,1
lNONMMUG017547,pFus,2
lNONMMUG017547,pTardbp,1
lNONMMUG017547,pUpf1,1
lNONMMUG017551,pUpf1,1
lNONMMUG017554,pFmr1,1
lNONMMUG017554,pFus,1
lNONMMUG017554,pTardbp,1
lNONMMUG017557,pFus,1
lNONMMUG017557,pTardbp,1
lNONMMUG017558,pFmr1,1
lNONMMUG017558,pFus,2
lNONMMUG017558,pTardbp,1
lNONMMUG017558,pTardbp,1
lNONMMUG017559,pFmr1,1
lNONMMUG017559,pFus,2
lNONMMUG017559,pTardbp,1
lNONMMUG017559,pUpf1,1
lNONMMUG017560,pCelf1,1
lNONMMUG017560,pFus,1
lNONMMUG017560,pUpf1,1
lNONMMUG017562,pFus,2
lNONMMUG017562,pPabpc1,1
lNONMMUG017562,pTardbp,1
lNONMMUG017566,pFus,1
lNONMMUG017567,pCelf1,1
lNONMMUG017567,pEzh2,1
lNONMMUG017567,pFmr1,1
lNONMMUG017567,pFus,2
lNONMMUG017567,pJarid2,1
lNONMMUG017567,pPabpc1,1
lNONMMUG017567,pTardbp,1
lNONMMUG017567,pUpf1,1
lNONMMUG017568,pFus,2
lNONMMUG017568,pNova1,1
lNONMMUG017568,pTardbp,1
lNONMMUG017569,pFmr1,1
lNONMMUG017569,pFus,2
lNONMMUG017569,pTardbp,1
lNONMMUG017569,pUpf1,1
lNONMMUG017570,pFus,1
lNONMMUG017577,pFus,1
lNONMMUG017578,pFus,2
lNONMMUG017578,pTardbp,1
lNONMMUG017578,pUpf1,1
lNONMMUG017579,pFus,2
lNONMMUG017579,pTardbp,1
lNONMMUG017580,pFus,1
lNONMMUG017581,pEzh2,1
lNONMMUG017581,pFmr1,1
lNONMMUG017581,pFus,2
lNONMMUG017581,pJarid2,1
lNONMMUG017581,pTardbp,1
lNONMMUG017581,pUpf1,1
lNONMMUG017585,pEzh2,1
lNONMMUG017585,pFmr1,1
lNONMMUG017585,pFus,2
lNONMMUG017585,pTardbp,1
lNONMMUG017585,pUpf1,1
lNONMMUG017586,pTardbp,1
lNONMMUG017587,pFus,2
lNONMMUG017587,pPabpc1,1
lNONMMUG017587,pTardbp,1
lNONMMUG017588,pFus,1
lNONMMUG017588,pUpf1,1
lNONMMUG017590,pFus,1
lNONMMUG017591,pFmr1,1
lNONMMUG017591,pFus,2
lNONMMUG017591,pJarid2,1
lNONMMUG017591,pNova1,1
lNONMMUG017591,pTardbp,1
lNONMMUG017591,pUpf1,1
lNONMMUG017592,pFmr1,1
lNONMMUG017592,pFus,2
lNONMMUG017592,pTardbp,1
lNONMMUG017594,pFus,1
lNONMMUG017594,pTardbp,1
lNONMMUG017595,pFus,2
lNONMMUG017595,pMbnl1,1
lNONMMUG017595,pTardbp,1
lNONMMUG017596,pFus,2
lNONMMUG017596,pTardbp,1
lNONMMUG017596,pUpf1,1
lNONMMUG017597,pCelf1,1
lNONMMUG017597,pFus,2
lNONMMUG017597,pTardbp,1
lNONMMUG017600,pCpsf6,1
lNONMMUG017600,pFus,2
lNONMMUG017600,pTardbp,1
lNONMMUG017600,pTardbp,1
lNONMMUG017600,pUpf1,1
lNONMMUG017601,pFus,2
lNONMMUG017601,pUpf1,1
lNONMMUG017602,pEzh2,1
lNONMMUG017602,pFmr1,1
lNONMMUG017602,pFus,2
lNONMMUG017602,pTardbp,1
lNONMMUG017602,pUpf1,1
lNONMMUG017608,pFmr1,1
lNONMMUG017620,pEzh2,1
lNONMMUG017623,pFus,1
lNONMMUG017625,pFus,2
lNONMMUG017625,pJarid2,1
lNONMMUG017625,pTardbp,1
lNONMMUG017625,pUpf1,1
lNONMMUG017626,pFus,2
lNONMMUG017626,pTardbp,1
lNONMMUG017627,pCelf1,1
lNONMMUG017627,pFus,2
lNONMMUG017627,pPabpc1,1
lNONMMUG017627,pTardbp,1
lNONMMUG017627,pUpf1,1
lNONMMUG017628,pJarid2,1
lNONMMUG017628,pTardbp,1
lNONMMUG017630,pTardbp,1
lNONMMUG017636,pCelf1,2
lNONMMUG017636,pFmr1,1
lNONMMUG017636,pFus,2
lNONMMUG017636,pTardbp,1
lNONMMUG017636,pUpf1,1
lNONMMUG017637,pUpf1,1
lNONMMUG017638,pFus,1
lNONMMUG017638,pNova1,1
lNONMMUG017638,pTardbp,1
lNONMMUG017639,pTardbp,1
lNONMMUG017640,pFus,1
lNONMMUG017640,pTardbp,1
lNONMMUG017641,pFus,1
lNONMMUG017641,pTardbp,1
lNONMMUG017641,pUpf1,1
lNONMMUG017642,pFus,1
lNONMMUG017643,pFus,2
lNONMMUG017643,pTardbp,1
lNONMMUG017643,pUpf1,1
lNONMMUG017644,pFus,2
lNONMMUG017646,pFus,2
lNONMMUG017646,pUpf1,1
lNONMMUG017648,pTardbp,1
lNONMMUG017649,pUpf1,1
lNONMMUG017651,pFmr1,1
lNONMMUG017652,pFus,1
lNONMMUG017652,pTardbp,1
lNONMMUG017653,pUpf1,1
lNONMMUG017654,pEzh2,1
lNONMMUG017654,pFus,2
lNONMMUG017654,pJarid2,1
lNONMMUG017654,pTardbp,1
lNONMMUG017654,pUpf1,1
lNONMMUG017655,pEzh2,1
lNONMMUG017655,pFus,1
lNONMMUG017656,pFus,1
lNONMMUG017656,pPabpc1,1
lNONMMUG017656,pTardbp,1
lNONMMUG017657,pFus,1
lNONMMUG017657,pTardbp,1
lNONMMUG017657,pUpf1,1
lNONMMUG017659,pFus,2
lNONMMUG017660,pFus,2
lNONMMUG017662,pFmr1,1
lNONMMUG017662,pFus,1
lNONMMUG017662,pTardbp,1
lNONMMUG017663,pFmr1,1
lNONMMUG017663,pFus,1
lNONMMUG017663,pTardbp,1
lNONMMUG017664,pFmr1,1
lNONMMUG017664,pFus,2
lNONMMUG017664,pTardbp,1
lNONMMUG017664,pUpf1,1
lNONMMUG017665,pFus,1
lNONMMUG017665,pTardbp,1
lNONMMUG017666,pFus,2
lNONMMUG017666,pTardbp,1
lNONMMUG017666,pUpf1,1
lNONMMUG017668,pCelf1,2
lNONMMUG017668,pFus,2
lNONMMUG017668,pTardbp,1
lNONMMUG017668,pUpf1,1
lNONMMUG017669,pFus,1
lNONMMUG017672,pTardbp,1
lNONMMUG017673,pFus,1
lNONMMUG017674,pFus,1
lNONMMUG017674,pTardbp,1
lNONMMUG017675,pFmr1,1
lNONMMUG017675,pFus,2
lNONMMUG017675,pJarid2,1
lNONMMUG017675,pTardbp,1
lNONMMUG017675,pUpf1,1
lNONMMUG017676,pFmr1,1
lNONMMUG017676,pFus,2
lNONMMUG017676,pTardbp,1
lNONMMUG017678,pCpsf6,1
lNONMMUG017678,pFus,2
lNONMMUG017678,pJarid2,1
lNONMMUG017678,pMbnl1,1
lNONMMUG017678,pTardbp,1
lNONMMUG017678,pUpf1,1
lNONMMUG017679,pFus,1
lNONMMUG017680,pFus,2
lNONMMUG017680,pTardbp,1
lNONMMUG017681,pFus,1
lNONMMUG017681,pTardbp,1
lNONMMUG017682,pFmr1,1
lNONMMUG017682,pFus,2
lNONMMUG017682,pTardbp,1
lNONMMUG017682,pUpf1,1
lNONMMUG017689,pFus,2
lNONMMUG017689,pTardbp,1
lNONMMUG017689,pUpf1,1
lNONMMUG017690,pEzh2,1
lNONMMUG017690,pJarid2,1
lNONMMUG017691,pEzh2,1
lNONMMUG017691,pFmr1,1
lNONMMUG017691,pFus,2
lNONMMUG017691,pJarid2,1
lNONMMUG017691,pTardbp,1
lNONMMUG017691,pUpf1,1
lNONMMUG017692,pFmr1,1
lNONMMUG017692,pTardbp,1
lNONMMUG017693,pFus,1
lNONMMUG017694,pFus,2
lNONMMUG017694,pTardbp,1
lNONMMUG017697,pTardbp,1
lNONMMUG017700,pFmr1,1
lNONMMUG017700,pFus,2
lNONMMUG017700,pTardbp,1
lNONMMUG017701,pFus,2
lNONMMUG017701,pPabpc1,1
lNONMMUG017701,pRbfox2,1
lNONMMUG017701,pYy1,1
lNONMMUG017701,pTardbp,1
lNONMMUG017701,pUpf1,1
lNONMMUG017702,pFus,1
lNONMMUG017702,pTardbp,1
lNONMMUG017703,pFmr1,1
lNONMMUG017703,pFus,1
lNONMMUG017703,pTardbp,1
lNONMMUG017704,pCelf1,2
lNONMMUG017704,pFmr1,1
lNONMMUG017704,pFus,2
lNONMMUG017704,pJarid2,1
lNONMMUG017704,pMbnl1,1
lNONMMUG017704,pNova1,1
lNONMMUG017704,pTardbp,1
lNONMMUG017704,pTardbp,1
lNONMMUG017704,pUpf1,1
lNONMMUG017705,pFmr1,1
lNONMMUG017705,pFus,2
lNONMMUG017705,pJarid2,1
lNONMMUG017705,pPabpc1,1
lNONMMUG017705,pTardbp,1
lNONMMUG017705,pUpf1,1
lNONMMUG017709,pFus,1
lNONMMUG017710,pCelf1,3
lNONMMUG017710,pFus,2
lNONMMUG017710,pJarid2,1
lNONMMUG017710,pTardbp,1
lNONMMUG017710,pUpf1,1
lNONMMUG017711,pFus,2
lNONMMUG017711,pJarid2,1
lNONMMUG017711,pTardbp,1
lNONMMUG017713,pFus,1
lNONMMUG017713,pTardbp,1
lNONMMUG017716,pCelf1,2
lNONMMUG017716,pFmr1,1
lNONMMUG017716,pFus,2
lNONMMUG017716,pPabpc1,1
lNONMMUG017716,pTardbp,1
lNONMMUG017716,pUpf1,1
lNONMMUG017717,pFmr1,1
lNONMMUG017717,pFus,2
lNONMMUG017717,pTardbp,1
lNONMMUG017717,pUpf1,1
lNONMMUG017718,pFmr1,1
lNONMMUG017718,pFus,1
lNONMMUG017718,pPabpc1,1
lNONMMUG017718,pPspc1,1
lNONMMUG017718,pRbfox2,1
lNONMMUG017718,pSfpq,1
lNONMMUG017721,pFmr1,1
lNONMMUG017721,pFus,2
lNONMMUG017721,pTardbp,1
lNONMMUG017721,pUpf1,1
lNONMMUG017722,pCelf1,2
lNONMMUG017722,pFus,2
lNONMMUG017722,pJarid2,1
lNONMMUG017722,pTardbp,1
lNONMMUG017722,pUpf1,1
lNONMMUG017725,pFus,2
lNONMMUG017725,pTardbp,1
lNONMMUG017725,pUpf1,1
lNONMMUG017729,pFus,2
lNONMMUG017729,pJarid2,1
lNONMMUG017729,pMbnl1,1
lNONMMUG017729,pMbnl3,1
lNONMMUG017729,pPabpc1,1
lNONMMUG017729,pRbfox3,1
lNONMMUG017729,pTardbp,1
lNONMMUG017729,pUpf1,1
lNONMMUG017731,pFus,2
lNONMMUG017740,pFus,1
lNONMMUG017740,pTardbp,1
lNONMMUG017741,pFmr1,1
lNONMMUG017741,pFus,2
lNONMMUG017741,pTardbp,1
lNONMMUG017746,pPabpc1,1
lNONMMUG017747,pUpf1,1
lNONMMUG017748,pFmr1,1
lNONMMUG017748,pFus,1
lNONMMUG017748,pTardbp,1
lNONMMUG017748,pUpf1,1
lNONMMUG017749,pEzh2,1
lNONMMUG017749,pFmr1,1
lNONMMUG017749,pFus,2
lNONMMUG017749,pJarid2,1
lNONMMUG017749,pTardbp,1
lNONMMUG017749,pUpf1,1
lNONMMUG017750,pEzh2,1
lNONMMUG017750,pFus,2
lNONMMUG017750,pTardbp,1
lNONMMUG017750,pUpf1,1
lNONMMUG017751,pFus,1
lNONMMUG017753,pFus,2
lNONMMUG017757,pFus,1
lNONMMUG017757,pTardbp,1
lNONMMUG017757,pUpf1,1
lNONMMUG017759,pUpf1,1
lNONMMUG017763,pEzh2,1
lNONMMUG017763,pFus,2
lNONMMUG017763,pJarid2,1
lNONMMUG017763,pMbnl1,1
lNONMMUG017763,pTardbp,1
lNONMMUG017763,pUpf1,1
lNONMMUG017764,pFus,2
lNONMMUG017764,pTardbp,1
lNONMMUG017772,pFmr1,1
lNONMMUG017772,pFus,2
lNONMMUG017772,pSfpq,1
lNONMMUG017772,pTardbp,1
lNONMMUG017775,pCelf1,1
lNONMMUG017775,pFus,1
lNONMMUG017775,pPabpc1,1
lNONMMUG017775,pTardbp,1
lNONMMUG017775,pTardbp,1
lNONMMUG017776,pUpf1,1
lNONMMUG017777,pFus,2
lNONMMUG017777,pUpf1,1
lNONMMUG017778,pFmr1,1
lNONMMUG017778,pFus,2
lNONMMUG017778,pTardbp,1
lNONMMUG017778,pUpf1,1
lNONMMUG017779,pFus,2
lNONMMUG017779,pTardbp,1
lNONMMUG017779,pUpf1,1
lNONMMUG017780,pCelf1,2
lNONMMUG017780,pEzh2,1
lNONMMUG017780,pFmr1,1
lNONMMUG017780,pFus,2
lNONMMUG017780,pJarid2,1
lNONMMUG017780,pPabpc1,1
lNONMMUG017780,pTardbp,1
lNONMMUG017780,pUpf1,1
lNONMMUG017781,pFus,1
lNONMMUG017781,pTardbp,1
lNONMMUG017781,pUpf1,1
lNONMMUG017784,pFus,2
lNONMMUG017784,pUpf1,1
lNONMMUG017787,pFus,1
lNONMMUG017789,pFus,1
lNONMMUG017789,pUpf1,1
lNONMMUG017790,pFus,1
lNONMMUG017791,pCelf1,1
lNONMMUG017791,pFus,2
lNONMMUG017791,pTardbp,1
lNONMMUG017791,pUpf1,1
lNONMMUG017792,p-,1
lNONMMUG017792,pAgo1,1
lNONMMUG017792,pAgo2,1
lNONMMUG017792,pAgo4,1
lNONMMUG017792,pCelf1,2
lNONMMUG017792,pDazl,1
lNONMMUG017792,pFmr1,1
lNONMMUG017792,pFus,2
lNONMMUG017792,pNova1,1
lNONMMUG017792,pPabpc1,1
lNONMMUG017792,pPabpc1,1
lNONMMUG017792,pPspc1,1
lNONMMUG017792,pPtbp2,1
lNONMMUG017792,pRbm10,1
lNONMMUG017792,pRbfox2,1
lNONMMUG017792,pSfpq,1
lNONMMUG017792,pTia1,1
lNONMMUG017792,pZfp36,1
lNONMMUG017792,pTardbp,1
lNONMMUG017795,pFus,2
lNONMMUG017795,pTardbp,1
lNONMMUG017796,pFus,2
lNONMMUG017796,pTardbp,1
lNONMMUG017796,pUpf1,1
lNONMMUG017797,pFmr1,1
lNONMMUG017797,pFus,2
lNONMMUG017797,pTardbp,1
lNONMMUG017799,pFmr1,1
lNONMMUG017799,pFus,2
lNONMMUG017799,pTardbp,1
lNONMMUG017803,pFus,1
lNONMMUG017803,pPabpc1,1
lNONMMUG017803,pTardbp,1
lNONMMUG017804,pFus,1
lNONMMUG017804,pTardbp,1
lNONMMUG017805,pCelf1,1
lNONMMUG017805,pEzh2,1
lNONMMUG017805,pFus,2
lNONMMUG017805,pTardbp,1
lNONMMUG017805,pTardbp,1
lNONMMUG017805,pUpf1,1
lNONMMUG017806,pFus,1
lNONMMUG017806,pJarid2,1
lNONMMUG017806,pUpf1,1
lNONMMUG017808,pFus,1
lNONMMUG017808,pTardbp,1
lNONMMUG017808,pTardbp,1
lNONMMUG017809,pCelf1,2
lNONMMUG017809,pCpsf6,1
lNONMMUG017809,pFus,2
lNONMMUG017809,pJarid2,1
lNONMMUG017809,pMbnl1,1
lNONMMUG017809,pMbnl2,1
lNONMMUG017809,pMbnl3,1
lNONMMUG017809,pTardbp,1
lNONMMUG017809,pUpf1,1
lNONMMUG017810,pFus,2
lNONMMUG017810,pTardbp,1
lNONMMUG017810,pUpf1,1
lNONMMUG017811,pTardbp,1
lNONMMUG017812,pCelf1,2
lNONMMUG017812,pFmr1,1
lNONMMUG017812,pFus,2
lNONMMUG017812,pTardbp,1
lNONMMUG017814,pTardbp,1
lNONMMUG017816,pElavl1,1
lNONMMUG017816,pFmr1,1
lNONMMUG017816,pFus,1
lNONMMUG017816,pRbfox2,1
lNONMMUG017816,pZfp36,1
lNONMMUG017818,pFus,2
lNONMMUG017818,pPabpc1,1
lNONMMUG017818,pRbfox2,1
lNONMMUG017818,pSfpq,1
lNONMMUG017818,pTia1,1
lNONMMUG017818,pTardbp,1
lNONMMUG017819,pFus,2
lNONMMUG017819,pTardbp,1
lNONMMUG017819,pUpf1,1
lNONMMUG017820,pFus,2
lNONMMUG017820,pTardbp,1
lNONMMUG017821,pCelf1,3
lNONMMUG017821,pEzh2,1
lNONMMUG017821,pFmr1,1
lNONMMUG017821,pFus,2
lNONMMUG017821,pJarid2,1
lNONMMUG017821,pTardbp,1
lNONMMUG017821,pUpf1,1
lNONMMUG017823,pCelf1,1
lNONMMUG017823,pFus,1
lNONMMUG017823,pTardbp,1
lNONMMUG017824,pEzh2,1
lNONMMUG017824,pFus,2
lNONMMUG017824,pTardbp,1
lNONMMUG017826,pUpf1,1
lNONMMUG017828,pFus,2
lNONMMUG017828,pPabpc1,1
lNONMMUG017828,pPou5f1,1
lNONMMUG017828,pRbm10,1
lNONMMUG017828,pRbfox2,1
lNONMMUG017828,pSfpq,1
lNONMMUG017828,pZfp36,1
lNONMMUG017828,pTardbp,1
lNONMMUG017828,pUpf1,1
lNONMMUG017829,pFus,2
lNONMMUG017829,pPabpc1,1
lNONMMUG017829,pPou5f1,1
lNONMMUG017829,pRbm10,1
lNONMMUG017829,pRbfox2,1
lNONMMUG017829,pSfpq,1
lNONMMUG017829,pZfp36,1
lNONMMUG017829,pTardbp,1
lNONMMUG017829,pUpf1,1
lNONMMUG017831,pFus,2
lNONMMUG017832,pFmr1,1
lNONMMUG017832,pFus,2
lNONMMUG017832,pTardbp,1
lNONMMUG017832,pUpf1,1
lNONMMUG017833,pFmr1,1
lNONMMUG017833,pFus,2
lNONMMUG017833,pTardbp,1
lNONMMUG017834,pTardbp,1
lNONMMUG017837,pFmr1,1
lNONMMUG017837,pFus,1
lNONMMUG017838,pCelf1,1
lNONMMUG017838,pFus,2
lNONMMUG017838,pTardbp,1
lNONMMUG017845,pFus,1
lNONMMUG017847,pTardbp,1
lNONMMUG017849,pUpf1,1
lNONMMUG017856,pAgo1,1
lNONMMUG017856,pAgo2,1
lNONMMUG017856,pAgo4,1
lNONMMUG017856,pFus,2
lNONMMUG017856,pPou5f1,1
lNONMMUG017856,pYy1,1
lNONMMUG017857,pCelf1,2
lNONMMUG017857,pFmr1,1
lNONMMUG017857,pFus,2
lNONMMUG017857,pTardbp,1
lNONMMUG017857,pUpf1,1
lNONMMUG017860,pCelf1,2
lNONMMUG017860,pEzh2,1
lNONMMUG017860,pFmr1,1
lNONMMUG017860,pFus,2
lNONMMUG017860,pTardbp,1
lNONMMUG017861,pEzh2,1
lNONMMUG017861,pFmr1,1
lNONMMUG017861,pFus,1
lNONMMUG017861,pUpf1,1
lNONMMUG017862,pFus,1
lNONMMUG017863,pFus,2
lNONMMUG017863,pRbfox2,1
lNONMMUG017863,pSfpq,1
lNONMMUG017863,pTardbp,1
lNONMMUG017864,pAgo1,1
lNONMMUG017864,pAgo2,1
lNONMMUG017864,pAgo4,1
lNONMMUG017864,pFus,2
lNONMMUG017864,pQki,1
lNONMMUG017864,pRbfox2,1
lNONMMUG017864,pSfpq,1
lNONMMUG017864,pZfp36,1
lNONMMUG017864,pTardbp,1
lNONMMUG017868,pFus,2
lNONMMUG017868,pTardbp,1
lNONMMUG017868,pUpf1,1
lNONMMUG017872,pFus,1
lNONMMUG017882,pUpf1,1
lNONMMUG017883,pFus,2
lNONMMUG017883,pTardbp,1
lNONMMUG017884,pEzh2,1
lNONMMUG017884,pFus,2
lNONMMUG017884,pTardbp,1
lNONMMUG017885,pFus,2
lNONMMUG017887,pFus,1
lNONMMUG017887,pTardbp,1
lNONMMUG017887,pUpf1,1
lNONMMUG017893,pFus,2
lNONMMUG017893,pTardbp,1
lNONMMUG017893,pTardbp,1
lNONMMUG017893,pUpf1,1
lNONMMUG017894,pTardbp,1
lNONMMUG017896,pTardbp,1
lNONMMUG017897,pJarid2,1
lNONMMUG017898,pTardbp,1
lNONMMUG017902,pFus,2
lNONMMUG017902,pTardbp,1
lNONMMUG017902,pUpf1,1
lNONMMUG017903,pCelf1,2
lNONMMUG017903,pFmr1,1
lNONMMUG017903,pFus,1
lNONMMUG017903,pJarid2,1
lNONMMUG017903,pPabpc1,1
lNONMMUG017903,pTardbp,1
lNONMMUG017903,pUpf1,1
lNONMMUG017907,pFmr1,1
lNONMMUG017907,pTardbp,1
lNONMMUG017910,pFus,2
lNONMMUG017910,pMbnl1,1
lNONMMUG017910,pNova1,1
lNONMMUG017910,pTardbp,1
lNONMMUG017910,pUpf1,1
lNONMMUG017913,pFus,1
lNONMMUG017913,pJarid2,1
lNONMMUG017913,pTardbp,1
lNONMMUG017914,pFus,1
lNONMMUG017914,pTardbp,1
lNONMMUG017915,pElavl1,1
lNONMMUG017915,pFmr1,2
lNONMMUG017915,pPou5f1,1
lNONMMUG017915,pRbfox2,1
lNONMMUG017915,pSfpq,1
lNONMMUG017915,pYy1,1
lNONMMUG017915,pTardbp,1
lNONMMUG017915,pHdlbp,1
lNONMMUG017919,pCelf1,1
lNONMMUG017919,pEzh2,1
lNONMMUG017919,pFmr1,1
lNONMMUG017919,pFus,2
lNONMMUG017919,pTardbp,1
lNONMMUG017921,pUpf1,1
lNONMMUG017927,pFus,1
lNONMMUG017927,pTardbp,1
lNONMMUG017928,pTardbp,1
lNONMMUG017928,pUpf1,1
lNONMMUG017929,pFus,1
lNONMMUG017929,pTardbp,1
lNONMMUG017929,pUpf1,1
lNONMMUG017930,pCelf1,3
lNONMMUG017930,pFmr1,1
lNONMMUG017930,pFus,2
lNONMMUG017930,pJarid2,1
lNONMMUG017930,pTardbp,1
lNONMMUG017930,pUpf1,1
lNONMMUG017931,pFus,2
lNONMMUG017931,pTardbp,1
lNONMMUG017934,pFus,1
lNONMMUG017935,pFus,2
lNONMMUG017935,pTardbp,1
lNONMMUG017935,pUpf1,1
lNONMMUG017936,pFus,2
lNONMMUG017936,pTardbp,1
lNONMMUG017937,pFus,2
lNONMMUG017937,pTardbp,1
lNONMMUG017939,pFus,2
lNONMMUG017944,pTardbp,1
lNONMMUG017946,pFmr1,1
lNONMMUG017946,pFus,1
lNONMMUG017946,pTardbp,1
lNONMMUG017947,pFus,2
lNONMMUG017947,pRbfox2,1
lNONMMUG017947,pTardbp,1
lNONMMUG017949,pTardbp,1
lNONMMUG017950,pCelf1,2
lNONMMUG017950,pFus,2
lNONMMUG017950,pMbnl1,1
lNONMMUG017950,pTardbp,1
lNONMMUG017950,pTardbp,1
lNONMMUG017950,pUpf1,1
lNONMMUG017951,pFus,2
lNONMMUG017951,pTardbp,1
lNONMMUG017952,pCelf1,1
lNONMMUG017952,pFus,2
lNONMMUG017952,pTardbp,1
lNONMMUG017953,pCelf1,2
lNONMMUG017953,pFmr1,1
lNONMMUG017953,pFus,2
lNONMMUG017953,pPabpc1,1
lNONMMUG017953,pTardbp,1
lNONMMUG017953,pUpf1,1
lNONMMUG017954,pFus,2
lNONMMUG017954,pTardbp,1
lNONMMUG017955,pFus,1
lNONMMUG017955,pTardbp,1
lNONMMUG017956,pFus,1
lNONMMUG017956,pTardbp,1
lNONMMUG017957,pFus,2
lNONMMUG017957,pTardbp,1
lNONMMUG017958,pFus,2
lNONMMUG017958,pJarid2,1
lNONMMUG017958,pTardbp,1
lNONMMUG017959,pFmr1,1
