lncRNA,score
lNONHSAG009479,1.0158436907643888e-07
lNONHSAG009494,1.0158436907643888e-07
lNONHSAG009504,1.0158436907643888e-07
lNONHSAG009507,1.0158436907643888e-07
lNONHSAG009524,1.0158436907643888e-07
lNONHSAG009542,1.0158436907643888e-07
lNONHSAG009571,1.0158436907643888e-07
lNONHSAG009572,1.0158436907643888e-07
lNONHSAG009578,1.0158436907643888e-07
lNONHSAG009594,1.0158436907643888e-07
lNONHSAG009611,1.0158436907643888e-07
lNONHSAG009625,1.0158436907643888e-07
lNONHSAG009655,1.0158436907643888e-07
lNONHSAG009664,1.0158436907643888e-07
lNONHSAG009668,1.0158436907643888e-07
lNONHSAG009669,1.0158436907643888e-07
lNONHSAG009711,1.0158436907643888e-07
lNONHSAG009730,1.0158436907643888e-07
lNONHSAG009757,1.0158436907643888e-07
lNONHSAG009799,1.0158436907643888e-07
lNONHSAG009800,1.0158436907643888e-07
lNONHSAG009887,1.0158436907643888e-07
lNONHSAG009893,1.0158436907643888e-07
lNONHSAG009902,1.0158436907643888e-07
lNONHSAG009991,1.0158436907643888e-07
lNONHSAG010009,1.0158436907643888e-07
lNONHSAG010029,1.0158436907643888e-07
lNONHSAG010078,1.0158436907643888e-07
lNONHSAG010230,1.0158436907643888e-07
lNONHSAG010250,1.0158436907643888e-07
lNONHSAG010279,1.0158436907643888e-07
lNONHSAG010346,1.0158436907643888e-07
lNONHSAG010350,1.0158436907643888e-07
lNONHSAG010371,1.0158436907643888e-07
lNONHSAG010391,1.0158436907643888e-07
lNONHSAG010441,1.0158436907643888e-07
lNONHSAG010474,1.0158436907643888e-07
lNONHSAG010478,1.0158436907643888e-07
lNONHSAG010479,1.0158436907643888e-07
lNONHSAG010494,1.0158436907643888e-07
lNONHSAG010498,1.0158436907643888e-07
lNONHSAG010540,1.0158436907643888e-07
lNONHSAG010556,1.0158436907643888e-07
lNONHSAG010600,1.0158436907643888e-07
lNONHSAG010607,1.0158436907643888e-07
lNONHSAG010623,1.0158436907643888e-07
lNONHSAG010627,1.0158436907643888e-07
lNONHSAG010633,1.0158436907643888e-07
lNONHSAG010696,1.0158436907643888e-07
lNONHSAG010761,1.0158436907643888e-07
lNONHSAG010813,1.0158436907643888e-07
lNONHSAG010839,1.0158436907643888e-07
lNONHSAG010889,1.0158436907643888e-07
lNONHSAG010911,1.0158436907643888e-07
lNONHSAG011009,1.0158436907643888e-07
lNONHSAG011040,1.0158436907643888e-07
lNONHSAG011043,1.0158436907643888e-07
lNONHSAG011058,1.0158436907643888e-07
lNONHSAG011078,1.0158436907643888e-07
lNONHSAG011135,1.0158436907643888e-07
lNONHSAG011155,1.0158436907643888e-07
lNONHSAG011233,1.0158436907643888e-07
lNONHSAG011306,1.0158436907643888e-07
lNONHSAG011392,1.0158436907643888e-07
lNONHSAG011399,1.0158436907643888e-07
lNONHSAG011405,1.0158436907643888e-07
lNONHSAG011428,1.0158436907643888e-07
lNONHSAG011465,1.0158436907643888e-07
lNONHSAG011521,1.0158436907643888e-07
lNONHSAG011523,1.0158436907643888e-07
lNONHSAG011526,1.0158436907643888e-07
lNONHSAG011530,1.0158436907643888e-07
lNONHSAG011559,1.0158436907643888e-07
lNONHSAG011575,1.0158436907643888e-07
lNONHSAG011635,1.0158436907643888e-07
lNONHSAG011640,1.0158436907643888e-07
lNONHSAG011643,1.0158436907643888e-07
lNONHSAG011670,1.0158436907643888e-07
lNONHSAG011695,1.0158436907643888e-07
lNONHSAG011718,1.0158436907643888e-07
lNONHSAG011722,1.0158436907643888e-07
lNONHSAG011732,1.0158436907643888e-07
lNONHSAG011739,1.0158436907643888e-07
lNONHSAG011761,1.0158436907643888e-07
lNONHSAG011779,1.0158436907643888e-07
lNONHSAG011792,1.0158436907643888e-07
lNONHSAG011845,1.0158436907643888e-07
lNONHSAG011854,1.0158436907643888e-07
lNONHSAG011871,1.0158436907643888e-07
lNONHSAG011879,1.0158436907643888e-07
lNONHSAG011884,1.0158436907643888e-07
lNONHSAG011899,1.0158436907643888e-07
lNONHSAG011929,1.0158436907643888e-07
lNONHSAG011933,1.0158436907643888e-07
lNONHSAG011949,1.0158436907643888e-07
lNONHSAG011993,1.0158436907643888e-07
lNONHSAG012005,1.0158436907643888e-07
lNONHSAG012012,1.0158436907643888e-07
lNONHSAG012054,1.0158436907643888e-07
lNONHSAG012099,1.0158436907643888e-07
lNONHSAG012128,1.0158436907643888e-07
lNONHSAG012143,1.0158436907643888e-07
lNONHSAG012167,1.0158436907643888e-07
lNONHSAG012172,1.0158436907643888e-07
lNONHSAG012174,1.0158436907643888e-07
lNONHSAG012190,1.0158436907643888e-07
lNONHSAG012208,1.0158436907643888e-07
lNONHSAG012245,1.0158436907643888e-07
lNONHSAG012248,1.0158436907643888e-07
lNONHSAG012263,1.0158436907643888e-07
lNONHSAG012264,1.0158436907643888e-07
lNONHSAG012298,1.0158436907643888e-07
lNONHSAG012359,1.0158436907643888e-07
lNONHSAG012368,1.0158436907643888e-07
lNONHSAG012406,1.0158436907643888e-07
lNONHSAG012468,1.0158436907643888e-07
lNONHSAG012572,1.0158436907643888e-07
lNONHSAG012584,1.0158436907643888e-07
lNONHSAG012589,1.0158436907643888e-07
lNONHSAG012634,1.0158436907643888e-07
lNONHSAG012646,1.0158436907643888e-07
lNONHSAG012674,1.0158436907643888e-07
lNONHSAG012703,1.0158436907643888e-07
lNONHSAG012729,1.0158436907643888e-07
lNONHSAG012820,1.0158436907643888e-07
lNONHSAG012848,1.0158436907643888e-07
lNONHSAG012869,1.0158436907643888e-07
lNONHSAG012871,1.0158436907643888e-07
lNONHSAG012893,1.0158436907643888e-07
lNONHSAG012914,1.0158436907643888e-07
lNONHSAG012915,1.0158436907643888e-07
lNONHSAG012926,1.0158436907643888e-07
lNONHSAG012936,1.0158436907643888e-07
lNONHSAG012946,1.0158436907643888e-07
lNONHSAG012959,1.0158436907643888e-07
lNONHSAG012989,1.0158436907643888e-07
lNONHSAG013008,1.0158436907643888e-07
lNONHSAG013029,1.0158436907643888e-07
lNONHSAG013042,1.0158436907643888e-07
lNONHSAG013061,1.0158436907643888e-07
lNONHSAG013069,1.0158436907643888e-07
lNONHSAG013085,1.0158436907643888e-07
lNONHSAG013111,1.0158436907643888e-07
lNONHSAG013128,1.0158436907643888e-07
lNONHSAG013135,1.0158436907643888e-07
lNONHSAG013142,1.0158436907643888e-07
lNONHSAG013151,1.0158436907643888e-07
lNONHSAG013156,1.0158436907643888e-07
lNONHSAG013170,1.0158436907643888e-07
lNONHSAG013188,1.0158436907643888e-07
lNONHSAG013203,1.0158436907643888e-07
lNONHSAG013204,1.0158436907643888e-07
lNONHSAG013256,1.0158436907643888e-07
lNONHSAG013316,1.0158436907643888e-07
lNONHSAG013393,1.0158436907643888e-07
lNONHSAG013404,1.0158436907643888e-07
lNONHSAG013407,1.0158436907643888e-07
lNONHSAG013408,1.0158436907643888e-07
lNONHSAG013410,1.0158436907643888e-07
lNONHSAG013452,1.0158436907643888e-07
lNONHSAG013457,1.0158436907643888e-07
lNONHSAG013482,1.0158436907643888e-07
lNONHSAG013497,1.0158436907643888e-07
lNONHSAG013546,1.0158436907643888e-07
lNONHSAG013547,1.0158436907643888e-07
lNONHSAG013559,1.0158436907643888e-07
lNONHSAG013562,1.0158436907643888e-07
lNONHSAG013612,1.0158436907643888e-07
lNONHSAG013613,1.0158436907643888e-07
lNONHSAG013649,1.0158436907643888e-07
lNONHSAG013670,1.0158436907643888e-07
lNONHSAG013692,1.0158436907643888e-07
lNONHSAG013693,1.0158436907643888e-07
lNONHSAG013713,1.0158436907643888e-07
lNONHSAG013726,1.0158436907643888e-07
lNONHSAG013751,1.0158436907643888e-07
lNONHSAG013769,1.0158436907643888e-07
lNONHSAG013853,1.0158436907643888e-07
lNONHSAG013861,1.0158436907643888e-07
lNONHSAG013881,1.0158436907643888e-07
lNONHSAG013885,1.0158436907643888e-07
lNONHSAG013892,1.0158436907643888e-07
lNONHSAG013899,1.0158436907643888e-07
lNONHSAG013982,1.0158436907643888e-07
lNONHSAG014022,1.0158436907643888e-07
lNONHSAG014051,1.0158436907643888e-07
lNONHSAG014055,1.0158436907643888e-07
lNONHSAG014068,1.0158436907643888e-07
lNONHSAG014076,1.0158436907643888e-07
lNONHSAG014091,1.0158436907643888e-07
lNONHSAG014103,1.0158436907643888e-07
lNONHSAG014113,1.0158436907643888e-07
lNONHSAG014119,1.0158436907643888e-07
lNONHSAG014132,1.0158436907643888e-07
lNONHSAG014161,1.0158436907643888e-07
lNONHSAG014280,1.0158436907643888e-07
lNONHSAG014283,1.0158436907643888e-07
lNONHSAG014290,1.0158436907643888e-07
lNONHSAG014295,1.0158436907643888e-07
lNONHSAG014307,1.0158436907643888e-07
lNONHSAG014316,1.0158436907643888e-07
lNONHSAG014403,1.0158436907643888e-07
lNONHSAG014424,1.0158436907643888e-07
lNONHSAG014426,1.0158436907643888e-07
lNONHSAG014485,1.0158436907643888e-07
lNONHSAG014496,1.0158436907643888e-07
lNONHSAG014504,1.0158436907643888e-07
lNONHSAG014508,1.0158436907643888e-07
lNONHSAG014509,1.0158436907643888e-07
lNONHSAG014511,1.0158436907643888e-07
lNONHSAG014521,1.0158436907643888e-07
lNONHSAG014542,1.0158436907643888e-07
lNONHSAG014546,1.0158436907643888e-07
lNONHSAG014572,1.0158436907643888e-07
lNONHSAG014604,1.0158436907643888e-07
lNONHSAG014644,1.0158436907643888e-07
lNONHSAG014657,1.0158436907643888e-07
lNONHSAG014699,1.0158436907643888e-07
lNONHSAG014715,1.0158436907643888e-07
lNONHSAG014754,1.0158436907643888e-07
lNONHSAG014767,1.0158436907643888e-07
lNONHSAG014788,1.0158436907643888e-07
lNONHSAG014791,1.0158436907643888e-07
lNONHSAG014793,1.0158436907643888e-07
lNONHSAG014862,1.0158436907643888e-07
lNONHSAG014895,1.0158436907643888e-07
lNONHSAG014922,1.0158436907643888e-07
lNONHSAG014929,1.0158436907643888e-07
lNONHSAG014945,1.0158436907643888e-07
lNONHSAG015000,1.0158436907643888e-07
lNONHSAG015016,1.0158436907643888e-07
lNONHSAG015040,1.0158436907643888e-07
lNONHSAG015077,1.0158436907643888e-07
lNONHSAG015084,1.0158436907643888e-07
lNONHSAG015090,1.0158436907643888e-07
lNONHSAG015092,1.0158436907643888e-07
lNONHSAG015177,1.0158436907643888e-07
lNONHSAG015228,1.0158436907643888e-07
lNONHSAG015231,1.0158436907643888e-07
lNONHSAG015251,1.0158436907643888e-07
lNONHSAG015266,1.0158436907643888e-07
lNONHSAG015286,1.0158436907643888e-07
lNONHSAG015296,1.0158436907643888e-07
lNONHSAG015300,1.0158436907643888e-07
lNONHSAG015301,1.0158436907643888e-07
lNONHSAG015308,1.0158436907643888e-07
lNONHSAG015309,1.0158436907643888e-07
lNONHSAG015329,1.0158436907643888e-07
lNONHSAG015358,1.0158436907643888e-07
lNONHSAG015379,1.0158436907643888e-07
lNONHSAG015386,1.0158436907643888e-07
lNONHSAG015387,1.0158436907643888e-07
lNONHSAG015395,1.0158436907643888e-07
lNONHSAG015402,1.0158436907643888e-07
lNONHSAG015426,1.0158436907643888e-07
lNONHSAG015447,1.0158436907643888e-07
lNONHSAG015475,1.0158436907643888e-07
lNONHSAG015528,1.0158436907643888e-07
lNONHSAG015550,1.0158436907643888e-07
lNONHSAG015560,1.0158436907643888e-07
lNONHSAG015594,1.0158436907643888e-07
lNONHSAG015597,1.0158436907643888e-07
lNONHSAG015620,1.0158436907643888e-07
lNONHSAG015701,1.0158436907643888e-07
lNONHSAG015702,1.0158436907643888e-07
lNONHSAG015721,1.0158436907643888e-07
lNONHSAG015794,1.0158436907643888e-07
lNONHSAG015797,1.0158436907643888e-07
lNONHSAG015834,1.0158436907643888e-07
lNONHSAG015853,1.0158436907643888e-07
lNONHSAG015862,1.0158436907643888e-07
lNONHSAG015960,1.0158436907643888e-07
lNONHSAG015966,1.0158436907643888e-07
lNONHSAG015967,1.0158436907643888e-07
lNONHSAG015972,1.0158436907643888e-07
lNONHSAG015994,1.0158436907643888e-07
lNONHSAG016001,1.0158436907643888e-07
lNONHSAG016084,1.0158436907643888e-07
lNONHSAG016125,1.0158436907643888e-07
lNONHSAG016191,1.0158436907643888e-07
lNONHSAG016295,1.0158436907643888e-07
lNONHSAG016324,1.0158436907643888e-07
lNONHSAG016328,1.0158436907643888e-07
lNONHSAG016354,1.0158436907643888e-07
lNONHSAG016373,1.0158436907643888e-07
lNONHSAG016394,1.0158436907643888e-07
lNONHSAG016409,1.0158436907643888e-07
lNONHSAG016424,1.0158436907643888e-07
lNONHSAG016436,1.0158436907643888e-07
lNONHSAG016440,1.0158436907643888e-07
lNONHSAG016470,1.0158436907643888e-07
lNONHSAG016471,1.0158436907643888e-07
lNONHSAG016536,1.0158436907643888e-07
lNONHSAG016544,1.0158436907643888e-07
lNONHSAG016557,1.0158436907643888e-07
lNONHSAG016560,1.0158436907643888e-07
lNONHSAG016582,1.0158436907643888e-07
lNONHSAG016645,1.0158436907643888e-07
lNONHSAG016695,1.0158436907643888e-07
lNONHSAG016704,1.0158436907643888e-07
lNONHSAG016715,1.0158436907643888e-07
lNONHSAG016729,1.0158436907643888e-07
lNONHSAG016909,1.0158436907643888e-07
lNONHSAG016920,1.0158436907643888e-07
lNONHSAG016930,1.0158436907643888e-07
lNONHSAG016936,1.0158436907643888e-07
lNONHSAG017027,1.0158436907643888e-07
lNONHSAG017046,1.0158436907643888e-07
lNONHSAG017108,1.0158436907643888e-07
lNONHSAG017116,1.0158436907643888e-07
lNONHSAG017117,1.0158436907643888e-07
lNONHSAG017119,1.0158436907643888e-07
lNONHSAG017180,1.0158436907643888e-07
lNONHSAG017220,1.0158436907643888e-07
lNONHSAG017236,1.0158436907643888e-07
lNONHSAG017237,1.0158436907643888e-07
lNONHSAG017246,1.0158436907643888e-07
lNONHSAG017320,1.0158436907643888e-07
lNONHSAG017324,1.0158436907643888e-07
lNONHSAG017327,1.0158436907643888e-07
lNONHSAG017385,1.0158436907643888e-07
lNONHSAG017394,1.0158436907643888e-07
lNONHSAG017475,1.0158436907643888e-07
lNONHSAG017514,1.0158436907643888e-07
lNONHSAG017521,1.0158436907643888e-07
lNONHSAG017546,1.0158436907643888e-07
lNONHSAG017558,1.0158436907643888e-07
lNONHSAG017579,1.0158436907643888e-07
lNONHSAG017602,1.0158436907643888e-07
lNONHSAG017611,1.0158436907643888e-07
lNONHSAG017646,1.0158436907643888e-07
lNONHSAG017703,1.0158436907643888e-07
lNONHSAG017737,1.0158436907643888e-07
lNONHSAG017742,1.0158436907643888e-07
lNONHSAG017796,1.0158436907643888e-07
lNONHSAG017868,1.0158436907643888e-07
lNONHSAG017878,1.0158436907643888e-07
lNONHSAG017883,1.0158436907643888e-07
lNONHSAG017943,1.0158436907643888e-07
lNONHSAG017945,1.0158436907643888e-07
lNONHSAG017989,1.0158436907643888e-07
lNONHSAG017993,1.0158436907643888e-07
lNONHSAG017995,1.0158436907643888e-07
lNONHSAG018005,1.0158436907643888e-07
lNONHSAG018021,1.0158436907643888e-07
lNONHSAG018022,1.0158436907643888e-07
lNONHSAG018047,1.0158436907643888e-07
lNONHSAG018111,1.0158436907643888e-07
lNONHSAG018123,1.0158436907643888e-07
lNONHSAG018126,1.0158436907643888e-07
lNONHSAG018154,1.0158436907643888e-07
lNONHSAG018177,1.0158436907643888e-07
lNONHSAG018190,1.0158436907643888e-07
lNONHSAG018213,1.0158436907643888e-07
lNONHSAG018218,1.0158436907643888e-07
lNONHSAG018245,1.0158436907643888e-07
lNONHSAG018353,1.0158436907643888e-07
lNONHSAG018360,1.0158436907643888e-07
lNONHSAG018414,1.0158436907643888e-07
lNONHSAG018418,1.0158436907643888e-07
lNONHSAG018514,1.0158436907643888e-07
lNONHSAG018539,1.0158436907643888e-07
lNONHSAG018545,1.0158436907643888e-07
lNONHSAG018611,1.0158436907643888e-07
lNONHSAG018620,1.0158436907643888e-07
lNONHSAG018627,1.0158436907643888e-07
lNONHSAG018657,1.0158436907643888e-07
lNONHSAG018687,1.0158436907643888e-07
lNONHSAG018737,1.0158436907643888e-07
lNONHSAG018855,1.0158436907643888e-07
lNONHSAG018862,1.0158436907643888e-07
lNONHSAG018890,1.0158436907643888e-07
lNONHSAG018966,1.0158436907643888e-07
lNONHSAG018978,1.0158436907643888e-07
lNONHSAG019019,1.0158436907643888e-07
lNONHSAG019029,1.0158436907643888e-07
lNONHSAG019132,1.0158436907643888e-07
lNONHSAG019145,1.0158436907643888e-07
lNONHSAG019181,1.0158436907643888e-07
lNONHSAG019313,1.0158436907643888e-07
lNONHSAG019385,1.0158436907643888e-07
lNONHSAG019404,1.0158436907643888e-07
lNONHSAG019446,1.0158436907643888e-07
lNONHSAG019574,1.0158436907643888e-07
lNONHSAG019606,1.0158436907643888e-07
lNONHSAG019619,1.0158436907643888e-07
lNONHSAG019622,1.0158436907643888e-07
lNONHSAG019633,1.0158436907643888e-07
lNONHSAG019674,1.0158436907643888e-07
lNONHSAG019708,1.0158436907643888e-07
lNONHSAG019713,1.0158436907643888e-07
lNONHSAG019774,1.0158436907643888e-07
lNONHSAG019775,1.0158436907643888e-07
lNONHSAG019790,1.0158436907643888e-07
lNONHSAG019802,1.0158436907643888e-07
lNONHSAG019847,1.0158436907643888e-07
lNONHSAG019982,1.0158436907643888e-07
lNONHSAG019999,1.0158436907643888e-07
lNONHSAG020008,1.0158436907643888e-07
lNONHSAG020017,1.0158436907643888e-07
lNONHSAG020018,1.0158436907643888e-07
lNONHSAG020020,1.0158436907643888e-07
lNONHSAG020178,1.0158436907643888e-07
lNONHSAG020179,1.0158436907643888e-07
lNONHSAG020222,1.0158436907643888e-07
lNONHSAG020228,1.0158436907643888e-07
lNONHSAG020232,1.0158436907643888e-07
lNONHSAG020298,1.0158436907643888e-07
lNONHSAG020334,1.0158436907643888e-07
lNONHSAG020344,1.0158436907643888e-07
lNONHSAG020357,1.0158436907643888e-07
lNONHSAG020358,1.0158436907643888e-07
lNONHSAG020376,1.0158436907643888e-07
lNONHSAG020377,1.0158436907643888e-07
lNONHSAG020447,1.0158436907643888e-07
lNONHSAG020488,1.0158436907643888e-07
lNONHSAG020511,1.0158436907643888e-07
lNONHSAG020519,1.0158436907643888e-07
lNONHSAG020540,1.0158436907643888e-07
lNONHSAG020592,1.0158436907643888e-07
lNONHSAG020760,1.0158436907643888e-07
lNONHSAG020870,1.0158436907643888e-07
lNONHSAG020905,1.0158436907643888e-07
lNONHSAG020917,1.0158436907643888e-07
lNONHSAG020918,1.0158436907643888e-07
lNONHSAG020922,1.0158436907643888e-07
lNONHSAG020938,1.0158436907643888e-07
lNONHSAG020940,1.0158436907643888e-07
lNONHSAG021027,1.0158436907643888e-07
lNONHSAG021052,1.0158436907643888e-07
lNONHSAG021058,1.0158436907643888e-07
lNONHSAG021068,1.0158436907643888e-07
lNONHSAG021170,1.0158436907643888e-07
lNONHSAG021177,1.0158436907643888e-07
lNONHSAG021194,1.0158436907643888e-07
lNONHSAG021201,1.0158436907643888e-07
lNONHSAG021209,1.0158436907643888e-07
lNONHSAG021211,1.0158436907643888e-07
lNONHSAG021234,1.0158436907643888e-07
lNONHSAG021244,1.0158436907643888e-07
lNONHSAG021317,1.0158436907643888e-07
lNONHSAG021376,1.0158436907643888e-07
lNONHSAG021409,1.0158436907643888e-07
lNONHSAG021420,1.0158436907643888e-07
lNONHSAG021421,1.0158436907643888e-07
lNONHSAG021427,1.0158436907643888e-07
lNONHSAG021445,1.0158436907643888e-07
lNONHSAG021448,1.0158436907643888e-07
lNONHSAG021453,1.0158436907643888e-07
lNONHSAG021459,1.0158436907643888e-07
lNONHSAG021461,1.0158436907643888e-07
lNONHSAG021462,1.0158436907643888e-07
lNONHSAG021615,1.0158436907643888e-07
lNONHSAG021632,1.0158436907643888e-07
lNONHSAG021647,1.0158436907643888e-07
lNONHSAG021663,1.0158436907643888e-07
lNONHSAG021677,1.0158436907643888e-07
lNONHSAG021696,1.0158436907643888e-07
lNONHSAG021735,1.0158436907643888e-07
lNONHSAG021755,1.0158436907643888e-07
lNONHSAG021796,1.0158436907643888e-07
lNONHSAG021838,1.0158436907643888e-07
lNONHSAG021851,1.0158436907643888e-07
lNONHSAG021867,1.0158436907643888e-07
lNONHSAG021883,1.0158436907643888e-07
lNONHSAG021884,1.0158436907643888e-07
lNONHSAG021890,1.0158436907643888e-07
lNONHSAG021892,1.0158436907643888e-07
lNONHSAG021917,1.0158436907643888e-07
lNONHSAG022001,1.0158436907643888e-07
lNONHSAG022116,1.0158436907643888e-07
lNONHSAG022175,1.0158436907643888e-07
lNONHSAG022231,1.0158436907643888e-07
lNONHSAG022238,1.0158436907643888e-07
lNONHSAG022241,1.0158436907643888e-07
lNONHSAG022267,1.0158436907643888e-07
lNONHSAG022309,1.0158436907643888e-07
lNONHSAG022343,1.0158436907643888e-07
lNONHSAG022353,1.0158436907643888e-07
lNONHSAG022373,1.0158436907643888e-07
lNONHSAG022374,1.0158436907643888e-07
lNONHSAG022395,1.0158436907643888e-07
lNONHSAG022397,1.0158436907643888e-07
lNONHSAG022447,1.0158436907643888e-07
lNONHSAG022515,1.0158436907643888e-07
lNONHSAG022520,1.0158436907643888e-07
lNONHSAG022530,1.0158436907643888e-07
lNONHSAG022541,1.0158436907643888e-07
lNONHSAG022543,1.0158436907643888e-07
lNONHSAG022573,1.0158436907643888e-07
lNONHSAG022576,1.0158436907643888e-07
lNONHSAG022583,1.0158436907643888e-07
lNONHSAG022590,1.0158436907643888e-07
lNONHSAG022594,1.0158436907643888e-07
lNONHSAG022596,1.0158436907643888e-07
lNONHSAG022647,1.0158436907643888e-07
lNONHSAG022668,1.0158436907643888e-07
lNONHSAG022693,1.0158436907643888e-07
lNONHSAG022847,1.0158436907643888e-07
lNONHSAG022849,1.0158436907643888e-07
lNONHSAG022874,1.0158436907643888e-07
lNONHSAG022976,1.0158436907643888e-07
lNONHSAG022996,1.0158436907643888e-07
lNONHSAG023022,1.0158436907643888e-07
lNONHSAG023063,1.0158436907643888e-07
lNONHSAG023161,1.0158436907643888e-07
lNONHSAG023170,1.0158436907643888e-07
lNONHSAG023198,1.0158436907643888e-07
lNONHSAG023199,1.0158436907643888e-07
lNONHSAG023200,1.0158436907643888e-07
lNONHSAG023234,1.0158436907643888e-07
lNONHSAG023250,1.0158436907643888e-07
lNONHSAG023257,1.0158436907643888e-07
lNONHSAG023284,1.0158436907643888e-07
lNONHSAG023326,1.0158436907643888e-07
lNONHSAG023365,1.0158436907643888e-07
lNONHSAG023366,1.0158436907643888e-07
lNONHSAG023415,1.0158436907643888e-07
lNONHSAG023451,1.0158436907643888e-07
lNONHSAG023485,1.0158436907643888e-07
lNONHSAG023497,1.0158436907643888e-07
lNONHSAG023520,1.0158436907643888e-07
lNONHSAG023528,1.0158436907643888e-07
lNONHSAG023534,1.0158436907643888e-07
lNONHSAG023585,1.0158436907643888e-07
lNONHSAG023600,1.0158436907643888e-07
lNONHSAG023620,1.0158436907643888e-07
lNONHSAG023631,1.0158436907643888e-07
lNONHSAG023632,1.0158436907643888e-07
lNONHSAG023657,1.0158436907643888e-07
lNONHSAG023684,1.0158436907643888e-07
lNONHSAG023707,1.0158436907643888e-07
lNONHSAG023730,1.0158436907643888e-07
lNONHSAG023774,1.0158436907643888e-07
lNONHSAG023784,1.0158436907643888e-07
lNONHSAG023800,1.0158436907643888e-07
lNONHSAG023805,1.0158436907643888e-07
lNONHSAG023820,1.0158436907643888e-07
lNONHSAG023866,1.0158436907643888e-07
lNONHSAG023867,1.0158436907643888e-07
lNONHSAG023916,1.0158436907643888e-07
lNONHSAG023955,1.0158436907643888e-07
lNONHSAG023969,1.0158436907643888e-07
lNONHSAG023987,1.0158436907643888e-07
lNONHSAG024003,1.0158436907643888e-07
lNONHSAG024013,1.0158436907643888e-07
lNONHSAG024014,1.0158436907643888e-07
lNONHSAG024038,1.0158436907643888e-07
lNONHSAG024053,1.0158436907643888e-07
lNONHSAG024059,1.0158436907643888e-07
lNONHSAG024078,1.0158436907643888e-07
lNONHSAG024121,1.0158436907643888e-07
lNONHSAG024238,1.0158436907643888e-07
lNONHSAG024240,1.0158436907643888e-07
lNONHSAG024277,1.0158436907643888e-07
lNONHSAG024345,1.0158436907643888e-07
lNONHSAG024425,1.0158436907643888e-07
lNONHSAG024493,1.0158436907643888e-07
lNONHSAG024507,1.0158436907643888e-07
lNONHSAG024529,1.0158436907643888e-07
lNONHSAG024545,1.0158436907643888e-07
lNONHSAG024552,1.0158436907643888e-07
lNONHSAG024558,1.0158436907643888e-07
lNONHSAG024562,1.0158436907643888e-07
lNONHSAG024576,1.0158436907643888e-07
lNONHSAG024740,1.0158436907643888e-07
lNONHSAG024751,1.0158436907643888e-07
lNONHSAG024811,1.0158436907643888e-07
lNONHSAG024865,1.0158436907643888e-07
lNONHSAG024921,1.0158436907643888e-07
lNONHSAG024927,1.0158436907643888e-07
lNONHSAG024948,1.0158436907643888e-07
lNONHSAG025034,1.0158436907643888e-07
lNONHSAG025035,1.0158436907643888e-07
lNONHSAG025042,1.0158436907643888e-07
lNONHSAG025073,1.0158436907643888e-07
lNONHSAG025127,1.0158436907643888e-07
lNONHSAG025174,1.0158436907643888e-07
lNONHSAG025183,1.0158436907643888e-07
lNONHSAG025222,1.0158436907643888e-07
lNONHSAG025256,1.0158436907643888e-07
lNONHSAG025297,1.0158436907643888e-07
lNONHSAG025314,1.0158436907643888e-07
lNONHSAG025328,1.0158436907643888e-07
lNONHSAG025351,1.0158436907643888e-07
lNONHSAG025356,1.0158436907643888e-07
lNONHSAG025374,1.0158436907643888e-07
lNONHSAG025382,1.0158436907643888e-07
lNONHSAG025385,1.0158436907643888e-07
lNONHSAG025427,1.0158436907643888e-07
lNONHSAG025473,1.0158436907643888e-07
lNONHSAG025522,1.0158436907643888e-07
lNONHSAG025526,1.0158436907643888e-07
lNONHSAG025534,1.0158436907643888e-07
lNONHSAG025541,1.0158436907643888e-07
lNONHSAG025570,1.0158436907643888e-07
lNONHSAG025594,1.0158436907643888e-07
lNONHSAG025620,1.0158436907643888e-07
lNONHSAG025622,1.0158436907643888e-07
lNONHSAG025643,1.0158436907643888e-07
lNONHSAG025721,1.0158436907643888e-07
lNONHSAG025751,1.0158436907643888e-07
lNONHSAG025762,1.0158436907643888e-07
lNONHSAG025790,1.0158436907643888e-07
lNONHSAG025827,1.0158436907643888e-07
lNONHSAG025855,1.0158436907643888e-07
lNONHSAG025864,1.0158436907643888e-07
lNONHSAG025886,1.0158436907643888e-07
lNONHSAG025912,1.0158436907643888e-07
lNONHSAG025944,1.0158436907643888e-07
lNONHSAG025994,1.0158436907643888e-07
lNONHSAG026013,1.0158436907643888e-07
lNONHSAG026030,1.0158436907643888e-07
lNONHSAG026084,1.0158436907643888e-07
lNONHSAG026092,1.0158436907643888e-07
lNONHSAG026113,1.0158436907643888e-07
lNONHSAG026120,1.0158436907643888e-07
lNONHSAG026123,1.0158436907643888e-07
lNONHSAG026162,1.0158436907643888e-07
lNONHSAG026165,1.0158436907643888e-07
lNONHSAG026193,1.0158436907643888e-07
lNONHSAG026250,1.0158436907643888e-07
lNONHSAG026308,1.0158436907643888e-07
lNONHSAG026377,1.0158436907643888e-07
lNONHSAG026383,1.0158436907643888e-07
lNONHSAG026394,1.0158436907643888e-07
lNONHSAG026505,1.0158436907643888e-07
lNONHSAG026543,1.0158436907643888e-07
lNONHSAG026588,1.0158436907643888e-07
lNONHSAG026610,1.0158436907643888e-07
lNONHSAG026629,1.0158436907643888e-07
lNONHSAG026697,1.0158436907643888e-07
lNONHSAG026698,1.0158436907643888e-07
lNONHSAG026699,1.0158436907643888e-07
lNONHSAG026718,1.0158436907643888e-07
lNONHSAG026798,1.0158436907643888e-07
