lncRNA,score
lENSMUSG00000086582,3.4127303866137574e-06
lENSMUSG00000101741,3.4121339612971317e-06
lBrd1,3.4096756576899255e-06
lLima1,3.4096756576899255e-06
lNONMMUG016421,3.4096756576899255e-06
lPitpnc1,3.4096756576899255e-06
lSgpl1,3.4096756576899255e-06
lWasl,3.4096756576899255e-06
lZfx,3.4096756576899255e-06
lENSMUSG00000097262,3.409270731234732e-06
lENSMUSG00000085996,3.4048114481211274e-06
lENSMUSG00000097579,3.401427583780157e-06
lFam189a1,3.4005437342309587e-06
lENSMUSG00000097420,3.3947986419017938e-06
lENSMUSG00000086234,3.388271067942097e-06
lAngptl3,3.3851109319220995e-06
lArrdc3,3.3851109319220995e-06
lCcdc57,3.3851109319220995e-06
lClk2,3.3851109319220995e-06
lFar1,3.3851109319220995e-06
lNONMMUG026146,3.3851109319220995e-06
lNONMMUG031069,3.3851109319220995e-06
lPrkd3,3.3851109319220995e-06
lPsip1,3.3851109319220995e-06
lRtf1,3.3851109319220995e-06
lSton1,3.3851109319220995e-06
lZc3h18,3.3851109319220995e-06
lZfc3h1,3.3851109319220995e-06
lENSMUSG00000055048,3.380609600601695e-06
lENSMUSG00000104639,3.3762134614922337e-06
lP4hb,3.374412292153233e-06
lENSMUSG00000109003,3.3724948196330397e-06
lAuh,3.370950287032332e-06
lCol5a2,3.370950287032332e-06
lNONMMUG006167,3.370950287032332e-06
lRin2,3.370950287032332e-06
lNONMMUG024091,3.366704221438342e-06
lGm16892,3.362017013643104e-06
lCtnna3,3.3619079586238197e-06
lENSMUSG00000086822,3.3609210039669605e-06
lENSMUSG00000108303,3.3592918905006217e-06
lNONMMUG004188,3.355339343304113e-06
lENSMUSG00000097596,3.3552646066959668e-06
lNONMMUG035989,3.354981191742527e-06
lENSMUSG00000089706,3.3541279199566813e-06
lENSMUSG00000099696,3.3541279199566813e-06
lENSMUSG00000086381,3.3497487764645686e-06
lNONMMUG033890,3.3424457923459313e-06
lRpl27a,3.3368408839567815e-06
lAtp5j,3.3330076769220047e-06
lBrcc3,3.3330076769220047e-06
lNONMMUG039219,3.3330076769220047e-06
lNONMMUG040063,3.3330076769220047e-06
lNONMMUG041010,3.3330076769220047e-06
lNONMMUG043686,3.3330076769220047e-06
lPdss1,3.3330076769220047e-06
lSec11a,3.3330076769220047e-06
lYbx1,3.3330076769220047e-06
lBrsk2,3.3316138837393315e-06
lNONMMUG000289,3.3316138837393315e-06
lNONMMUG000506,3.3316138837393315e-06
lNONMMUG001113,3.3316138837393315e-06
lNONMMUG001130,3.3316138837393315e-06
lNONMMUG001506,3.3316138837393315e-06
lNONMMUG001547,3.3316138837393315e-06
lNONMMUG003121,3.3316138837393315e-06
lNONMMUG003122,3.3316138837393315e-06
lNONMMUG004648,3.3316138837393315e-06
lNONMMUG005605,3.3316138837393315e-06
lNONMMUG005831,3.3316138837393315e-06
lNONMMUG006131,3.3316138837393315e-06
lNONMMUG009451,3.3316138837393315e-06
lNONMMUG009655,3.3316138837393315e-06
lNONMMUG009664,3.3316138837393315e-06
lNONMMUG010979,3.3316138837393315e-06
lNONMMUG011140,3.3316138837393315e-06
lNONMMUG011423,3.3316138837393315e-06
lNONMMUG011658,3.3316138837393315e-06
lNONMMUG012079,3.3316138837393315e-06
lNONMMUG012648,3.3316138837393315e-06
lNONMMUG012885,3.3316138837393315e-06
lNONMMUG013098,3.3316138837393315e-06
lNONMMUG013188,3.3316138837393315e-06
lNONMMUG013190,3.3316138837393315e-06
lNONMMUG013320,3.3316138837393315e-06
lNONMMUG013560,3.3316138837393315e-06
lNONMMUG013618,3.3316138837393315e-06
lNONMMUG013620,3.3316138837393315e-06
lNONMMUG013761,3.3316138837393315e-06
lNONMMUG013954,3.3316138837393315e-06
lNONMMUG014202,3.3316138837393315e-06
lNONMMUG014690,3.3316138837393315e-06
lNONMMUG014741,3.3316138837393315e-06
lNONMMUG015476,3.3316138837393315e-06
lNONMMUG015623,3.3316138837393315e-06
lNONMMUG015746,3.3316138837393315e-06
lNONMMUG016521,3.3316138837393315e-06
lNONMMUG016555,3.3316138837393315e-06
lNONMMUG016556,3.3316138837393315e-06
lNONMMUG016557,3.3316138837393315e-06
lNONMMUG017448,3.3316138837393315e-06
lNONMMUG018780,3.3316138837393315e-06
lNONMMUG018875,3.3316138837393315e-06
lNONMMUG019071,3.3316138837393315e-06
lNONMMUG019784,3.3316138837393315e-06
lNONMMUG020209,3.3316138837393315e-06
lNONMMUG020540,3.3316138837393315e-06
lNONMMUG021677,3.3316138837393315e-06
lNONMMUG023161,3.3316138837393315e-06
lNONMMUG023345,3.3316138837393315e-06
lNONMMUG023552,3.3316138837393315e-06
lNONMMUG024039,3.3316138837393315e-06
lNONMMUG025386,3.3316138837393315e-06
lNONMMUG026244,3.3316138837393315e-06
lNONMMUG026935,3.3316138837393315e-06
lNONMMUG027838,3.3316138837393315e-06
lNONMMUG028350,3.3316138837393315e-06
lNONMMUG028611,3.3316138837393315e-06
lNONMMUG028638,3.3316138837393315e-06
lNONMMUG029334,3.3316138837393315e-06
lNONMMUG030018,3.3316138837393315e-06
lNONMMUG031746,3.3316138837393315e-06
lNONMMUG031785,3.3316138837393315e-06
lNONMMUG031839,3.3316138837393315e-06
lNONMMUG031953,3.3316138837393315e-06
lNONMMUG032418,3.3316138837393315e-06
lNONMMUG032699,3.3316138837393315e-06
lNONMMUG032701,3.3316138837393315e-06
lNONMMUG032877,3.3316138837393315e-06
lNONMMUG032967,3.3316138837393315e-06
lNONMMUG033007,3.3316138837393315e-06
lNONMMUG033197,3.3316138837393315e-06
lNONMMUG033198,3.3316138837393315e-06
lNONMMUG033581,3.3316138837393315e-06
lNONMMUG033585,3.3316138837393315e-06
lNONMMUG033917,3.3316138837393315e-06
lNONMMUG034615,3.3316138837393315e-06
lNONMMUG034722,3.3316138837393315e-06
lNONMMUG034906,3.3316138837393315e-06
lNONMMUG035018,3.3316138837393315e-06
lNONMMUG035023,3.3316138837393315e-06
lNONMMUG035082,3.3316138837393315e-06
lNONMMUG035083,3.3316138837393315e-06
lNONMMUG035131,3.3316138837393315e-06
lNONMMUG035553,3.3316138837393315e-06
lNONMMUG035730,3.3316138837393315e-06
lNONMMUG036413,3.3316138837393315e-06
lNONMMUG037073,3.3316138837393315e-06
lNONMMUG038133,3.3316138837393315e-06
lNONMMUG038159,3.3316138837393315e-06
lNONMMUG038413,3.3316138837393315e-06
lNONMMUG040261,3.3316138837393315e-06
lNONMMUG040621,3.3316138837393315e-06
lNONMMUG041761,3.3316138837393315e-06
lNONMMUG042355,3.3316138837393315e-06
lNONMMUG043100,3.3316138837393315e-06
lNONMMUG043220,3.3316138837393315e-06
lNONMMUG044596,3.3316138837393315e-06
lNONMMUG044758,3.3316138837393315e-06
lNONMMUG044784,3.3316138837393315e-06
lNONMMUG044999,3.3316138837393315e-06
lNONMMUG045083,3.3316138837393315e-06
lNONMMUG045495,3.3316138837393315e-06
lNONMMUG045616,3.3316138837393315e-06
lScn3b,3.3316138837393315e-06
lNONMMUG025238,3.321348605465352e-06
lSlc25a3,3.321348605465352e-06
lEno1,3.3170864615469795e-06
lMtap,3.3170864615469795e-06
lNONMMUG007024,3.3170864615469795e-06
lNONMMUG010204,3.3170864615469795e-06
lNONMMUG010852,3.3170864615469795e-06
lNONMMUG014609,3.3170864615469795e-06
lNONMMUG015536,3.3170864615469795e-06
lNONMMUG017763,3.3170864615469795e-06
lNONMMUG042162,3.3170864615469795e-06
lNONMMUG044545,3.3170864615469795e-06
lRps19,3.3170864615469795e-06
lENSMUSG00000105872,3.3169962586935357e-06
lAtp6v1b2,3.31677028333969e-06
lNONMMUG027090,3.314358322228754e-06
lCct8,3.3134691016831305e-06
lENSMUSG00000084787,3.313245216333702e-06
lENSMUSG00000093675,3.313245216333702e-06
lNONMMUG004654,3.312688905375021e-06
lNONMMUG015358,3.3118285376374874e-06
lENSMUSG00000099931,3.309738141943554e-06
lENSMUSG00000100799,3.309738141943554e-06
lENSMUSG00000085933,3.3085977509235383e-06
lENSMUSG00000085525,3.3012105594290977e-06
lNONMMUG002593,3.2988812581912137e-06
lNONMMUG003037,3.2988812581912137e-06
lNONMMUG004778,3.2988812581912137e-06
lNONMMUG006074,3.2988812581912137e-06
lNONMMUG009972,3.2988812581912137e-06
lNONMMUG016236,3.2988812581912137e-06
lNONMMUG020885,3.2988812581912137e-06
lNONMMUG023586,3.2988812581912137e-06
lNONMMUG029282,3.2988812581912137e-06
lNONMMUG035778,3.2988812581912137e-06
lNONMMUG041360,3.2988812581912137e-06
lNONMMUG042522,3.2988812581912137e-06
lNONMMUG042958,3.2988812581912137e-06
lGm17080,3.298695211857695e-06
lENSMUSG00000092212,3.2957028901040785e-06
lNONMMUG004979,3.2953436866192665e-06
lENSMUSG00000086874,3.2948203605369735e-06
lArhgap32,3.2883364718117928e-06
lNONMMUG023778,3.2883364718117928e-06
lNONMMUG035343,3.2823990749988004e-06
lAdar,3.2821863889366167e-06
lAkirin2,3.2821863889366167e-06
lAnkhd1,3.2821863889366167e-06
lCbx6,3.2821863889366167e-06
lCcdc136,3.2821863889366167e-06
lChn2,3.2821863889366167e-06
lCul2,3.2821863889366167e-06
lDmwd,3.2821863889366167e-06
lDock3,3.2821863889366167e-06
lEef1g,3.2821863889366167e-06
lEftud2,3.2821863889366167e-06
lErcc5,3.2821863889366167e-06
lFastk,3.2821863889366167e-06
lFgfr2,3.2821863889366167e-06
lFoxred2,3.2821863889366167e-06
lHiat1,3.2821863889366167e-06
lHsp90b1,3.2821863889366167e-06
lLimk2,3.2821863889366167e-06
lLrfn5,3.2821863889366167e-06
lMyo1b,3.2821863889366167e-06
lNONMMUG000187,3.2821863889366167e-06
lNONMMUG000243,3.2821863889366167e-06
lNONMMUG000315,3.2821863889366167e-06
lNONMMUG000633,3.2821863889366167e-06
lNONMMUG002110,3.2821863889366167e-06
lNONMMUG002334,3.2821863889366167e-06
lNONMMUG002335,3.2821863889366167e-06
lNONMMUG002963,3.2821863889366167e-06
lNONMMUG003448,3.2821863889366167e-06
lNONMMUG004416,3.2821863889366167e-06
lNONMMUG004471,3.2821863889366167e-06
lNONMMUG004665,3.2821863889366167e-06
lNONMMUG005242,3.2821863889366167e-06
lNONMMUG006954,3.2821863889366167e-06
lNONMMUG006955,3.2821863889366167e-06
lNONMMUG006956,3.2821863889366167e-06
lNONMMUG007015,3.2821863889366167e-06
lNONMMUG008952,3.2821863889366167e-06
lNONMMUG009251,3.2821863889366167e-06
lNONMMUG009519,3.2821863889366167e-06
lNONMMUG009945,3.2821863889366167e-06
lNONMMUG010909,3.2821863889366167e-06
lNONMMUG011062,3.2821863889366167e-06
lNONMMUG011409,3.2821863889366167e-06
lNONMMUG011477,3.2821863889366167e-06
lNONMMUG011595,3.2821863889366167e-06
lNONMMUG011666,3.2821863889366167e-06
lNONMMUG011667,3.2821863889366167e-06
lNONMMUG011674,3.2821863889366167e-06
lNONMMUG012007,3.2821863889366167e-06
lNONMMUG012835,3.2821863889366167e-06
lNONMMUG012867,3.2821863889366167e-06
lNONMMUG013418,3.2821863889366167e-06
lNONMMUG014057,3.2821863889366167e-06
lNONMMUG014610,3.2821863889366167e-06
lNONMMUG014749,3.2821863889366167e-06
lNONMMUG015617,3.2821863889366167e-06
lNONMMUG015969,3.2821863889366167e-06
lNONMMUG016631,3.2821863889366167e-06
lNONMMUG017675,3.2821863889366167e-06
lNONMMUG018302,3.2821863889366167e-06
lNONMMUG019137,3.2821863889366167e-06
lNONMMUG019190,3.2821863889366167e-06
lNONMMUG019537,3.2821863889366167e-06
lNONMMUG019823,3.2821863889366167e-06
lNONMMUG020620,3.2821863889366167e-06
lNONMMUG021025,3.2821863889366167e-06
lNONMMUG021092,3.2821863889366167e-06
lNONMMUG022355,3.2821863889366167e-06
lNONMMUG023252,3.2821863889366167e-06
lNONMMUG023398,3.2821863889366167e-06
lNONMMUG024031,3.2821863889366167e-06
lNONMMUG024248,3.2821863889366167e-06
lNONMMUG024516,3.2821863889366167e-06
lNONMMUG024626,3.2821863889366167e-06
lNONMMUG025498,3.2821863889366167e-06
lNONMMUG026326,3.2821863889366167e-06
lNONMMUG026975,3.2821863889366167e-06
lNONMMUG027016,3.2821863889366167e-06
lNONMMUG027324,3.2821863889366167e-06
lNONMMUG027605,3.2821863889366167e-06
lNONMMUG029104,3.2821863889366167e-06
lNONMMUG029337,3.2821863889366167e-06
lNONMMUG029740,3.2821863889366167e-06
lNONMMUG031055,3.2821863889366167e-06
lNONMMUG031236,3.2821863889366167e-06
lNONMMUG032567,3.2821863889366167e-06
lNONMMUG033299,3.2821863889366167e-06
lNONMMUG033746,3.2821863889366167e-06
lNONMMUG033901,3.2821863889366167e-06
lNONMMUG034316,3.2821863889366167e-06
lNONMMUG034322,3.2821863889366167e-06
lNONMMUG034375,3.2821863889366167e-06
lNONMMUG034639,3.2821863889366167e-06
lNONMMUG036364,3.2821863889366167e-06
lNONMMUG036459,3.2821863889366167e-06
lNONMMUG036681,3.2821863889366167e-06
lNONMMUG037189,3.2821863889366167e-06
lNONMMUG038097,3.2821863889366167e-06
lNONMMUG038401,3.2821863889366167e-06
lNONMMUG038769,3.2821863889366167e-06
lNONMMUG038940,3.2821863889366167e-06
lNONMMUG040383,3.2821863889366167e-06
lNONMMUG040516,3.2821863889366167e-06
lNONMMUG040530,3.2821863889366167e-06
lNONMMUG041014,3.2821863889366167e-06
lNONMMUG041174,3.2821863889366167e-06
lNONMMUG041204,3.2821863889366167e-06
lNONMMUG041428,3.2821863889366167e-06
lNONMMUG041496,3.2821863889366167e-06
lNONMMUG042213,3.2821863889366167e-06
lNONMMUG042340,3.2821863889366167e-06
lNONMMUG045570,3.2821863889366167e-06
lNONMMUG046123,3.2821863889366167e-06
lNcapg,3.2821863889366167e-06
lNde1,3.2821863889366167e-06
lNfe2l2,3.2821863889366167e-06
lNt5c3,3.2821863889366167e-06
lPrpf38b,3.2821863889366167e-06
lReps1,3.2821863889366167e-06
lRnf43,3.2821863889366167e-06
lRpl30,3.2821863889366167e-06
lRpn2,3.2821863889366167e-06
lSbf2,3.2821863889366167e-06
lSmc3,3.2821863889366167e-06
lSrpk1,3.2821863889366167e-06
lSrsf6,3.2821863889366167e-06
lStk25,3.2821863889366167e-06
lStrbp,3.2821863889366167e-06
lTmem209,3.2821863889366167e-06
lTop3b,3.2821863889366167e-06
lTrappc13,3.2821863889366167e-06
lUsp36,3.2821863889366167e-06
lZfp217,3.2821863889366167e-06
lENSMUSG00000056735,3.2819155731673834e-06
lChd8,3.278490925205472e-06
lCol19a1,3.278490925205472e-06
lLrp1,3.278490925205472e-06
lSh3rf3,3.278490925205472e-06
l2900076A07Rik,3.2779605502276893e-06
lNONMMUG004878,3.2752151629822234e-06
lENSMUSG00000074918,3.2743244257256177e-06
lENSMUSG00000089998,3.2743244257256177e-06
lNONMMUG037549,3.2712013306398513e-06
lENSMUSG00000047383,3.26963806267969e-06
lNONMMUG029841,3.2615921026169836e-06
lENSMUSG00000075585,3.256989585745521e-06
lENSMUSG00000105423,3.2558647442730237e-06
lENSMUSG00000089991,3.253032104004756e-06
lENSMUSG00000105838,3.253032104004756e-06
lENSMUSG00000108575,3.253032104004756e-06
lENSMUSG00000109001,3.253032104004756e-06
lENSMUSG00000049881,3.25145026295014e-06
lENSMUSG00000074300,3.25145026295014e-06
lENSMUSG00000086196,3.25145026295014e-06
lENSMUSG00000087516,3.25145026295014e-06
lENSMUSG00000097281,3.25145026295014e-06
lENSMUSG00000099190,3.25145026295014e-06
lENSMUSG00000103334,3.25145026295014e-06
lENSMUSG00000107895,3.25145026295014e-06
lENSMUSG00000109002,3.25145026295014e-06
lENSMUSG00000109371,3.25145026295014e-06
lENSMUSG00000086834,3.2490961244324525e-06
lENSMUSG00000094423,3.2490961244324525e-06
lENSMUSG00000104015,3.2490961244324525e-06
lENSMUSG00000084859,3.243430931885956e-06
lENSMUSG00000098243,3.243430931885956e-06
lNONMMUG042785,3.2433722790641704e-06
lENSMUSG00000087336,3.241014901369758e-06
l9530068E07Rik,3.2282106893919746e-06
lGli3,3.2282106893919746e-06
lHerpud1,3.2282106893919746e-06
lJak1,3.2282106893919746e-06
lSmurf2,3.2282106893919746e-06
lNONMMUG040461,3.227256404337929e-06
lENSMUSG00000097023,3.223176171570966e-06
lCnr1,3.2145273511428298e-06
lFam171a2,3.2145273511428298e-06
lKif5c,3.2145273511428298e-06
lNr2f1,3.2145273511428298e-06
lSrcin1,3.2145273511428298e-06
lENSMUSG00000087346,3.209012858126578e-06
lENSMUSG00000086340,3.1991828504863016e-06
lENSMUSG00000087505,3.1991828504863016e-06
lENSMUSG00000095258,3.1948928658983517e-06
lENSMUSG00000050179,3.192735808178316e-06
lENSMUSG00000102608,3.192735808178316e-06
lENSMUSG00000102368,3.184159813759355e-06
lENSMUSG00000085677,3.1813002204450475e-06
lNONMMUG044558,3.1771029863709573e-06
lNONMMUG023366,3.175708499534003e-06
lTmem87a,3.175708499534003e-06
lENSMUSG00000029605,3.17356954640846e-06
lNONMMUG015949,3.1647066258692444e-06
lENSMUSG00000067352,3.1579741381915972e-06
lENSMUSG00000081298,3.1579741381915972e-06
lENSMUSG00000085467,3.1579741381915972e-06
lENSMUSG00000090623,3.1579741381915972e-06
lENSMUSG00000093535,3.1579741381915972e-06
lENSMUSG00000097564,3.1579741381915972e-06
lENSMUSG00000101764,3.1579741381915972e-06
lENSMUSG00000107217,3.1579741381915972e-06
lENSMUSG00000107394,3.1579741381915972e-06
lCdc23,3.1563599410353478e-06
lNONMMUG004375,3.151645085098134e-06
lGm13625,3.151545606429584e-06
lAmotl1,3.150187288576025e-06
lNONMMUG001184,3.1440097128831407e-06
lENSMUSG00000097535,3.1416777610644495e-06
lENSMUSG00000108978,3.1356645765073013e-06
lNONMMUG027500,3.1339642758550566e-06
lNONMMUG025427,3.1307989644847407e-06
lNONMMUG034687,3.1307989644847407e-06
lRalgapa2,3.130688610356707e-06
lHjurp,3.1306565619840713e-06
lHnrnpr,3.1306565619840713e-06
lRpl21,3.1306565619840713e-06
lXpo4,3.1306565619840713e-06
lCacna1g,3.129610730627972e-06
lAdamts17,3.127469755041562e-06
lArhgap21,3.127469755041562e-06
lCopg1,3.127469755041562e-06
lEfcab6,3.127469755041562e-06
lMap3k12,3.127469755041562e-06
lNONMMUG006253,3.127469755041562e-06
lPde8b,3.127469755041562e-06
lTbc1d9b,3.127469755041562e-06
lTenm2,3.127469755041562e-06
lAzin1,3.126577351182711e-06
lNONMMUG021505,3.1234137001153987e-06
lNONMMUG004208,3.122185906360955e-06
lENSMUSG00000097445,3.119889721083134e-06
lENSMUSG00000085477,3.1193800477670157e-06
lNONMMUG041656,3.118378309738908e-06
lPsmc3,3.11679971132997e-06
lENSMUSG00000097603,3.1143970717101883e-06
lDrr1,3.1130581234469493e-06
lENSMUSG00000097167,3.108718777008041e-06
lFam126b,3.102842793090135e-06
lOdf2,3.102842793090135e-06
lBag6,3.09972546426169e-06
lBtbd2,3.09972546426169e-06
lCommd3,3.09972546426169e-06
lDhps,3.09972546426169e-06
lDhx16,3.09972546426169e-06
lDph3,3.09972546426169e-06
lExosc10,3.09972546426169e-06
lHypk,3.09972546426169e-06
lInpp5b,3.09972546426169e-06
lMyeov2,3.09972546426169e-06
lNONMMUG002217,3.09972546426169e-06
lNONMMUG002970,3.09972546426169e-06
lNONMMUG004049,3.09972546426169e-06
lNONMMUG004354,3.09972546426169e-06
lNONMMUG006311,3.09972546426169e-06
lNONMMUG007469,3.09972546426169e-06
lNONMMUG007656,3.09972546426169e-06
lNONMMUG008249,3.09972546426169e-06
lNONMMUG011023,3.09972546426169e-06
lNONMMUG012575,3.09972546426169e-06
lNONMMUG015388,3.09972546426169e-06
lNONMMUG015420,3.09972546426169e-06
lNONMMUG015634,3.09972546426169e-06
lNONMMUG015764,3.09972546426169e-06
lNONMMUG015850,3.09972546426169e-06
lNONMMUG018638,3.09972546426169e-06
lNONMMUG018930,3.09972546426169e-06
lNONMMUG018931,3.09972546426169e-06
lNONMMUG019226,3.09972546426169e-06
lNONMMUG019667,3.09972546426169e-06
lNONMMUG019864,3.09972546426169e-06
lNONMMUG020422,3.09972546426169e-06
lNONMMUG020645,3.09972546426169e-06
lNONMMUG020648,3.09972546426169e-06
lNONMMUG021758,3.09972546426169e-06
lNONMMUG022332,3.09972546426169e-06
lNONMMUG023130,3.09972546426169e-06
lNONMMUG025104,3.09972546426169e-06
lNONMMUG025195,3.09972546426169e-06
lNONMMUG026514,3.09972546426169e-06
lNONMMUG029280,3.09972546426169e-06
lNONMMUG031614,3.09972546426169e-06
lNONMMUG031740,3.09972546426169e-06
lNONMMUG032178,3.09972546426169e-06
lNONMMUG034797,3.09972546426169e-06
lNONMMUG035933,3.09972546426169e-06
lNONMMUG036030,3.09972546426169e-06
lNONMMUG036639,3.09972546426169e-06
lNONMMUG036908,3.09972546426169e-06
lNONMMUG038819,3.09972546426169e-06
lNONMMUG039608,3.09972546426169e-06
lNONMMUG040931,3.09972546426169e-06
lNONMMUG041612,3.09972546426169e-06
lNONMMUG041869,3.09972546426169e-06
lNONMMUG042241,3.09972546426169e-06
lNONMMUG042263,3.09972546426169e-06
lNONMMUG042560,3.09972546426169e-06
lNONMMUG043506,3.09972546426169e-06
lNONMMUG046215,3.09972546426169e-06
lPhospho2,3.09972546426169e-06
lPmpcb,3.09972546426169e-06
lPomgnt1,3.09972546426169e-06
lPrdx2,3.09972546426169e-06
lPsen2,3.09972546426169e-06
lPusl1,3.09972546426169e-06
lSlc35c2,3.09972546426169e-06
lSsna1,3.09972546426169e-06
lStra6,3.09972546426169e-06
lTraf7,3.09972546426169e-06
lTrnp1,3.09972546426169e-06
lZfpl1,3.09972546426169e-06
lAkr1a1,3.0978652108546294e-06
lENSMUSG00000097088,3.0977938341421763e-06
lENSMUSG00000108722,3.0977938341421763e-06
lNpm1,3.096326523119944e-06
lSrsf3,3.096326523119944e-06
lZfp263,3.096326523119944e-06
lMn1,3.0956075485782604e-06
lAebp2,3.0929222665126414e-06
lHnrnpa3,3.0929222665126414e-06
lNONMMUG017678,3.0929222665126414e-06
lNONMMUG023278,3.0929222665126414e-06
lNONMMUG030761,3.0929222665126414e-06
lNONMMUG035331,3.0929222665126414e-06
lSec61a1,3.0929222665126414e-06
lENSMUSG00000080237,3.092291227491046e-06
lNONMMUG024985,3.0847167957408865e-06
lENSMUSG00000044306,3.0776084475385726e-06
lENSMUSG00000063286,3.0776084475385726e-06
lENSMUSG00000085261,3.0776084475385726e-06
lENSMUSG00000086446,3.0776084475385726e-06
lENSMUSG00000098120,3.0776084475385726e-06
lENSMUSG00000101253,3.0776084475385726e-06
lENSMUSG00000102548,3.0776084475385726e-06
lENSMUSG00000104786,3.0776084475385726e-06
lENSMUSG00000105218,3.0776084475385726e-06
lENSMUSG00000106230,3.0776084475385726e-06
lENSMUSG00000087314,3.0730269884134217e-06
lENSMUSG00000097246,3.0730269884134217e-06
lENSMUSG00000086718,3.0699921043419552e-06
lENSMUSG00000097799,3.0699921043419552e-06
lENSMUSG00000105255,3.0699921043419552e-06
lENSMUSG00000087679,3.0678543825317205e-06
lENSMUSG00000086515,3.063181438912858e-06
lNONMMUG007938,3.0629652780086272e-06
lNONMMUG009750,3.0629652780086272e-06
lNONMMUG014573,3.0629652780086272e-06
lNONMMUG019321,3.0629652780086272e-06
lNONMMUG022192,3.0629652780086272e-06
lNONMMUG029640,3.0629652780086272e-06
lNONMMUG039012,3.0629652780086272e-06
lENSMUSG00000085582,3.0627656126882082e-06
lENSMUSG00000087043,3.0627656126882082e-06
lENSMUSG00000108627,3.0627656126882082e-06
lENSMUSG00000086782,3.060573595698522e-06
lNONMMUG024906,3.0601957620029642e-06
lNONMMUG001789,3.0591845511078657e-06
lNONMMUG025400,3.0591845511078657e-06
lNONMMUG041994,3.0591845511078657e-06
lENSMUSG00000108332,3.0516858913992406e-06
lENSMUSG00000084995,3.0498724540081934e-06
lENSMUSG00000085236,3.0498724540081934e-06
lENSMUSG00000085357,3.0498724540081934e-06
lENSMUSG00000108861,3.0498724540081934e-06
lENSMUSG00000066902,3.0431049913226524e-06
lNONMMUG038291,3.0422291187825892e-06
lNONMMUG034856,3.039507401089932e-06
lNONMMUG005202,3.0391649614358424e-06
lNONMMUG025529,3.0391649614358424e-06
lNONMMUG026409,3.0391649614358424e-06
lNONMMUG036512,3.0391649614358424e-06
lNONMMUG043841,3.0391649614358424e-06
lENSMUSG00000085680,3.0379482429398686e-06
lENSMUSG00000086336,3.0354694506453166e-06
lENSMUSG00000087621,3.0354694506453166e-06
lENSMUSG00000063714,3.0319711785280405e-06
lNONMMUG006245,3.0235427570070256e-06
lENSMUSG00000086152,3.020234127611147e-06
lENSMUSG00000085087,3.0187277770436153e-06
lENSMUSG00000085845,3.0187277770436153e-06
lENSMUSG00000086700,3.0187277770436153e-06
lENSMUSG00000097836,3.0187277770436153e-06
lENSMUSG00000103114,3.0187277770436153e-06
lENSMUSG00000103380,3.0187277770436153e-06
lENSMUSG00000104106,3.0187277770436153e-06
lENSMUSG00000106093,3.0187277770436153e-06
lENSMUSG00000107593,3.0187277770436153e-06
lENSMUSG00000064263,3.012274615626689e-06
lENSMUSG00000106828,3.012274615626689e-06
lENSMUSG00000106764,3.011420848045484e-06
lENSMUSG00000089652,3.011292235541065e-06
lNONMMUG012546,3.0104461250218504e-06
lNONMMUG031309,3.0104461250218504e-06
lRpl34,3.0104461250218504e-06
lRplp2,3.0104461250218504e-06
lRps9,3.0104461250218504e-06
lTfrc,3.0104461250218504e-06
lTomm6,3.0104461250218504e-06
l4731419I09Rik,3.0090343774406566e-06
lNONMMUG026390,3.0066970637383573e-06
lNONMMUG031304,3.005505353816327e-06
lEif4a1,3.0051944259299486e-06
lNONMMUG024611,3.002379528389469e-06
lENSMUSG00000097079,3.0003901679902176e-06
lENSMUSG00000099336,3.0000310364484917e-06
lGm12720,2.997565237287319e-06
lSpecc1,2.9972072084916837e-06
lENSMUSG00000102862,2.9966575075228435e-06
lENSMUSG00000104399,2.9966575075228435e-06
lENSMUSG00000107985,2.9966575075228435e-06
lNONMMUG008415,2.9868410321439817e-06
lNONMMUG008519,2.9868410321439817e-06
lNONMMUG014874,2.9868410321439817e-06
lNONMMUG017860,2.9868410321439817e-06
lNONMMUG017919,2.9868410321439817e-06
lNONMMUG019575,2.9868410321439817e-06
lNONMMUG021216,2.9868410321439817e-06
lNONMMUG025149,2.9868410321439817e-06
lNONMMUG029664,2.9868410321439817e-06
lNONMMUG033671,2.9868410321439817e-06
lNONMMUG033877,2.9868410321439817e-06
lNONMMUG034268,2.9868410321439817e-06
lNONMMUG034741,2.9868410321439817e-06
lNONMMUG035968,2.9868410321439817e-06
lNONMMUG043051,2.9868410321439817e-06
lNONMMUG043365,2.9868410321439817e-06
lPdxdc1,2.9868410321439817e-06
lCad,2.976526832935333e-06
l1700086O06Rik,2.973987383083341e-06
lENSMUSG00000109255,2.9673827091611895e-06
lENSMUSG00000101365,2.958858237841525e-06
lENSMUSG00000102331,2.958858237841525e-06
lAI854703,2.9532203735267114e-06
lNONMMUG002528,2.9532203735267114e-06
lNONMMUG008287,2.9532203735267114e-06
lNONMMUG023231,2.9532203735267114e-06
lENSMUSG00000109251,2.952820881479951e-06
lIdh3g,2.95126322325782e-06
lKpna6,2.95126322325782e-06
lMdh1,2.95126322325782e-06
lNONMMUG002535,2.95126322325782e-06
lNONMMUG004222,2.95126322325782e-06
lNONMMUG009098,2.95126322325782e-06
lNONMMUG011701,2.95126322325782e-06
lNONMMUG015497,2.95126322325782e-06
lNONMMUG024383,2.95126322325782e-06
lNONMMUG029270,2.95126322325782e-06
lNONMMUG036420,2.95126322325782e-06
