lncRNA_id,Score,Pre_Label
lKCTD21-AS1,1.0813263666245034,1
lENSG00000286784,-1.2434937177668979,0
lHLF,1.193081914788233,1
lABCB8,1.0124203493743757,1
lNONHSAG049336,-0.31661508980553066,0
lENSG00000278943,-1.5784789376460995,0
lPROSER2,1.042154586005835,1
lENSG00000253500,-0.7625909913426518,0
lNONHSAG022034,1.4911768796015918,1
lENSG00000231698,-0.7296434889458434,0
lNONHSAG013531,1.0157231092924146,1
lNONHSAG027232,1.5054792785408608,1
lENSG00000227838,-0.6455721745793235,0
lNONHSAG009688,1.3914205419692722,1
lNONHSAG037997,1.4875094021214599,1
lITGBL1,1.1165340497970262,1
lNONHSAG012773,1.3924095934528018,1
lNONHSAG007935,1.4209694462669527,1
lENSG00000267827,-0.4690249960873547,0
lARMC3,1.1716932788298666,1
lNONHSAG027970,1.1505907717373076,1
lNONHSAG007765,1.3923633648390457,1
lENSG00000226530,-1.4852807250384799,0
lNONHSAG055964,0.7549205575782133,1
lNONHSAG054110,1.425084289761084,1
lENSG00000248238,-0.9934991741493404,0
lNONHSAG042067,1.4768336419756487,1
lNONHSAG049847,1.2837126426963676,1
lNONHSAG023689,1.2286800669652793,1
lNONHSAG003393,1.369914559215823,1
lNONHSAG016900,1.096658774928307,1
lNONHSAG000523,1.2169381079562465,1
lARHGEF7,1.3989714358127867,1
lNONHSAG029109,1.3433555233361654,1
lNONHSAG055050,1.3560181928729715,1
lENSG00000228793,-0.7720705692899805,0
lNONHSAG028330,1.5310075370310483,1
lNONHSAG100065,1.7522971112666075,1
lNONHSAG034184,1.40881419498215,1
lDERL2,1.2897043251571176,1
lENSG00000253331,-1.3111949088604413,0
lENSG00000246477,-0.7937852423247802,0
lNONHSAG012182,1.348128435446132,1
lNONHSAG043916,1.3897894224492044,1
lENSG00000287122,-0.9627076564309122,0
lENSG00000287933,-1.6242178348602616,0
lDLC1,1.121666403852652,1
lENSG00000268087,-0.8971893174701393,0
lNONHSAG007093,1.4089159594608591,1
lNONHSAG065516,-0.8138155402011074,0
lNONHSAG082724,1.1487796220118467,1
lNONHSAG024851,1.188780373449883,1
lNONHSAG025662,1.2159380461982154,1
lNONHSAG048024,1.3813241918542292,1
lNONHSAG016831,1.6067693591983114,1
lENSG00000262160,-0.9449031362334662,0
lENSG00000267098,-0.822999827397207,0
lNONHSAG038859,0.9492278762801639,1
lEIF4A3,1.1916006796847105,1
lSATB1,1.347260927910472,1
lCLK2,1.1544723527888099,1
lNDUFS4,1.1478862619042154,1
lATP6AP2,1.2598052951245098,1
lNONHSAG047912,1.3358171254833242,1
lNONHSAG050903,1.3994643898342,1
lRBFOX1,1.2018996448410855,1
lNONHSAG008224,1.3548051960476806,1
lNONHSAG011943,1.3805334997761198,1
lNONHSAG093064,1.487234695361571,1
lNONHSAG014584,1.4260554964448366,1
lSLC2A3,1.1989036205049555,1
lENSG00000255968,-0.6957530475910814,0
lENSG00000253554,-0.9021779203642314,0
lNONHSAG101273,0.5404547539711987,1
lNONHSAG011168,1.3353149332580303,1
lENSG00000261669,-0.6981864530410473,0
lENSG00000270760,-0.7129812040064679,0
lNONHSAG052335,1.2551762396382888,1
lMOB2,1.4012341318355621,1
lNONHSAG023560,1.1056681933674355,1
lGFM1,1.375507611172197,1
lNONHSAG045516,0.8117832338564431,1
lNONHSAG016573,1.152718205796536,1
lMOSPD2,1.2401541302380021,1
lNONHSAG041450,1.519581852080977,1
lLMTK2,1.2324252019574247,1
lYKT6,1.329439943401686,1
lEIF2S3,1.0538834284654657,1
lNONHSAG052881,1.0773926736439279,1
lNONHSAG010336,1.3089940714248338,1
lCARHSP1,1.1694247338051516,1
lENSG00000271533,-1.1546154633366665,0
lU6,-0.5606171598061134,0
lESRRG,1.2044656265997253,1
lNONHSAG019090,1.3749187233127231,1
lNONHSAG055055,0.7380757109698936,1
lKRBOX1,1.0497355181967465,1
lNONHSAG023963,1.546229568516298,1
lRP1-317E23.6,1.430764973965224,1
lNONHSAG014386,1.3048620802871294,1
lTARS2,1.0176145093705964,1
lNONHSAG010037,1.1438920977408302,1
lNONHSAG017527,1.510294012276273,1
lNONHSAG030035,1.2248086105595468,1
lNONHSAG035717,1.1045477175961187,1
lZNF224,1.2896827647801592,1
lATG16L1,1.3163716657718845,1
lNONHSAG035795,1.1531433686600727,1
lGLI3,1.4032216212176474,1
lNONHSAG033936,1.3258874684931508,1
lNONHSAG019437,1.2034905809802452,1
lNONHSAG036411,1.2127331965587271,1
lENSG00000287352,-1.7377143971077165,0
lSOD2,1.1885013657962613,1
lENSG00000248367,-1.2400451416215876,0
lNONHSAG006785,1.2619333256157161,1
lNONHSAG005901,0.9823625884433155,1
lNONHSAG028274,1.131575382002659,1
lNONHSAG050965,1.234656370073616,1
lNONHSAG044449,1.3068660089421233,1
lCTNS,1.2654861263248454,1
lNONHSAG001732,1.258466709868053,1
lNONHSAG040532,1.2592950990023777,1
lENSG00000271127,-1.0634045415664852,0
lNONHSAG012906,1.1586881124532913,1
lGFOD2,1.5029547075266056,1
lDLD,1.4224012800187338,1
lENSG00000231040,-1.3655024475866953,0
lEFCAB6,1.379391439697783,1
lNONHSAG017400,1.2547101439723032,1
lNONHSAG018997,1.197172391876418,1
lCBLB,1.0666241108824561,1
lGMCL1,1.276997306987091,1
lCAPG,1.2735723883941419,1
lNONHSAG042478,1.186912246362985,1
lNONHSAG026912,1.1483737048704445,1
lCLIP4,1.2518629589215609,1
lNONHSAG006627,1.082217418475755,1
lNONHSAG007543,1.366393236552327,1
lTMEM87A,1.3680350440900235,1
lNONHSAG012117,1.2959182464785073,1
lENSG00000270207,-1.2988729786313478,0
lENSG00000205549,-1.244013950922655,0
lC17orf67,1.1422582474032588,1
lENSG00000263765,-1.0003031496746684,0
lAP1AR,1.2707808897494157,1
lENSG00000227303,-1.283399923362924,0
lACOT8,1.3262669316408235,1
lZ84812.4,1.3259020864444904,1
lENSG00000287097,-1.0602217221763195,0
lNONHSAG038880,-0.005119756538009335,0
lIFT46,1.1842271837712293,1
lNONHSAG012483,1.3256017407446001,1
lENSG00000289707,-1.7967443098710376,0
lZNF883,1.2664894688650583,1
lNONHSAG050104,1.5940241474326968,1
lNONHSAG012635,1.1744489838220145,1
lNONHSAG016546,1.3174187236791481,1
lNIPA2,1.0313698624608159,1
lNONHSAG005989,1.5332422528523022,1
lNONHSAG081227,1.657105292299101,1
lENSG00000260922,-1.2274403185999492,0
lAP000695.4,1.2483308841929421,1
lNONHSAG013499,1.039692249435078,1
lNONHSAG015165,1.1204382215431137,1
lNONHSAG010477,1.1368409485109536,1
lTYK2,1.3468714421363477,1
lNONHSAG007879,1.3434775102213639,1
lNONHSAG016941,0.9641939651002654,1
lAP2M1,1.5033006282764831,1
lCOLEC10,1.1718132249545627,1
lNONHSAG051508,1.3819806549479465,1
lPNPT1,1.1813464373935423,1
lRCAN1,1.234593417357631,1
lNONHSAG012900,1.2644555853353725,1
lNONHSAG013576,1.3947694573927572,1
lENSG00000256152,-1.3036822496140341,0
lENSG00000261267,-0.9929417631551004,0
lNONHSAG016957,1.2450817710822157,1
lCTD-2126E3.3,1.249966825818507,1
lSMOX,0.9768033615540886,1
lENSG00000283913,-1.385941748857897,0
lNONHSAG049982,1.043712408714994,1
lENSG00000250048,-1.503024667688941,0
lNONHSAG007582,1.1966975014285453,1
lNONHSAG032093,1.2825371884486385,1
lNONHSAG020223,1.5956690857431721,1
lENSG00000287101,-0.7484364996668287,0
lDTWD1,1.2289318935835158,1
lNONHSAG045166,1.296415453158037,1
lTMCO4,1.0660493270795541,1
lNONHSAG020797,1.3054946082334413,1
lNONHSAG003174,1.442819156734667,1
lPC,1.427310520762457,1
lNONHSAG002882,1.2289694798780757,1
lSART3,1.3778510380377602,1
lNONHSAG037666,1.305588547295688,1
lNONHSAG037603,1.1278460186053119,1
lNONHSAG026572,1.351676467924234,1
lDPH7,1.2548839828965543,1
lENSG00000248994,-1.6520724540438727,0
lNONHSAG040866,1.1514816282297384,1
lZMYM6,1.321815766833994,1
lNONHSAG008438,1.150140878690359,1
lIRAK4,1.1555011165046194,1
lENSG00000246541,-1.055306623264749,0
lNONHSAG049308,1.4423746065320087,1
lNONHSAG000585,1.0601749013273984,1
lNONHSAG013141,1.4290225577932367,1
lNONHSAG018120,1.2245985100645513,1
lHPGDS,1.2728925921961909,1
lNONHSAG014197,1.484175540506099,1
lKDM3A,1.0375974903780651,1
lNONHSAG032879,0.7442120511145828,1
lPSMD7,1.5215774198029042,1
lCLPTM1L,1.1064593854400329,1
lNONHSAG017885,1.22310658355343,1
lNONHSAG051147,1.3528734886473437,1
lNONHSAG032277,1.2151720684559448,1
lNONHSAG036978,1.346359609185853,1
lENSG00000223393,-0.6837676826983503,0
lNONHSAG037206,1.3070293482301034,1
lTXN,1.1158526861526994,1
lZNF668,1.153299034590162,1
lNONHSAG026176,1.5324662536131108,1
lNONHSAG039640,1.0822888946321565,1
lTRIAP1,1.283642782423739,1
lAC093818.1,1.2638650081147405,1
lNONHSAG028707,1.1992754558505507,1
lNONHSAG019888,1.167530592692096,1
lNONHSAG017499,1.1999003423573087,1
lFBRSL1,1.1813125090671446,1
lNONHSAG022658,1.2309927354818764,1
lNCAPD3,1.5019122279983126,1
lNONHSAG010848,1.3066892836541713,1
lNCOR2,1.2145999225683006,1
lNONHSAG010354,1.2783593405215763,1
lPI4KB,1.314300419326245,1
lNONHSAG003976,0.9301729488862204,1
lLMNA,1.3978906343383053,1
lATP1A1,1.3967018633502728,1
lLRRTM3,1.3652247550229362,1
lTBK1,1.0154799259580596,1
lNONHSAG038196,1.3062379349411963,1
lNONHSAG038962,1.2585516416150706,1
lNONHSAG011495,1.0469695805513095,1
lNONHSAG022122,1.219050767448603,1
lENSG00000255545,-1.1014722583901038,0
lNONHSAG004415,1.4431212411025447,1
lNONHSAG037875,1.2218036545595634,1
lSKIV2L2,1.1534787828125608,1
lNONHSAG040068,1.1141981687874374,1
lNONHSAG029874,1.0792574378214308,1
lNONHSAG007363,1.0022918766487812,1
lNONHSAG000852,1.2597398619196127,1
lMRPL51,1.3405214298488386,1
lNONHSAG032914,1.4385413486914995,1
lNONHSAG014988,1.6297728300215417,1
lNONHSAG012333,1.072104798546424,1
lNONHSAG019798,1.1590662401634022,1
lNONHSAG002490,1.2447799998200972,1
lNONHSAG044411,1.25221201033846,1
lNONHSAG020533,1.1401515445590094,1
lENSG00000227292,-1.2731314400714986,0
lNONHSAG042728,1.4064945339984662,1
lALS2,1.237313482647734,1
lLAMTOR4,1.488589704887763,1
lNONHSAG052837,1.5685146498758948,1
lNTRK3,1.1143940387666813,1
lFNBP4,0.8215055971117272,1
lNONHSAG032606,1.4478780107577984,1
lNONHSAG044169,1.2591447902244526,1
lENSG00000267688,-0.7818220049852809,0
lENSG00000229862,-1.1506470660108912,0
lZNF232,1.2467559365096608,1
lIPPK,1.338987421938636,1
lZFYVE21,1.2577618740483065,1
lNONHSAG030209,1.1865381651723017,1
lNONHSAG050891,1.0309864376924054,1
lTSEN2,1.2788297588114994,1
lNONHSAG041313,1.279692672598359,1
lENSG00000285042,-0.5919294941798384,0
lENSG00000224985,-1.2800145666080902,0
lENSG00000223561,-1.2586842395904276,0
lTXNDC12,1.505226007230295,1
lENSG00000260923,-0.7500116962502114,0
lNONHSAG038029,1.306624938959541,1
lNONHSAG039065,1.336653483697503,1
lNONHSAG038997,1.3859270871065772,1
lNONHSAG019883,1.244729420236967,1
lSRGAP2,1.4500185022361092,1
lNONHSAG012029,1.3136964433110236,1
lENSG00000228933,-1.4065446296734847,0
lNONHSAG012684,1.2333410263095597,1
lNONHSAG006607,1.3048212178232395,1
lNONHSAG013975,1.5568588240422585,1
lENSG00000251002,-1.1632567838364607,0
lNONHSAG011199,1.2475141513033954,1
lBCAT1,1.2650955785276699,1
lDDB1,1.4850148047077072,1
lNONHSAG011655,1.4462051109941045,1
lNONHSAG053228,1.2656856264808378,1
lNUBP1,1.2249299686463795,1
lZSWIM8,1.208737222285455,1
lLIMK1,1.2831193231413853,1
lCTD-3195I5.5,0.9614562282021629,1
lNONHSAG054802,1.3123982843103748,1
lNONHSAG034822,1.3809599115602578,1
lNONHSAG010355,1.1292922140851456,1
lEWSR1,1.1157326863623593,1
lNONHSAG047456,1.240834516062716,1
lNONHSAG034084,1.4694399440357135,1
lNONHSAG018742,1.1215412369608009,1
lNONHSAG017937,1.3239456942624699,1
lNONHSAG026929,1.1528826043477536,1
lNONHSAG036143,1.3474791936910515,1
lTMEM168,1.2316526060489337,1
lNONHSAG012232,1.2177439581798062,1
lNONHSAG032559,1.1354918376562315,1
lENSG00000248242,-0.9116356865817334,0
lNONHSAG020227,1.2736772352799788,1
lENSG00000285752,-0.6278201571475346,0
lNONHSAG054710,1.2189369853268341,1
lNONHSAG017238,1.094093915533858,1
lNONHSAG055098,0.9918930232346089,1
lSARS2,1.2879692142111057,1
lNONHSAG043868,1.3252552501140884,1
lENSG00000289234,-0.5401420937757495,0
lENSG00000255723,-1.3855764410134788,0
lP2RY11,1.2871655018973605,1
lNONHSAG040415,1.625465405250976,1
lNONHSAG011607,1.1752799718465314,1
lENSG00000260381,-0.6337975570200378,0
lSH3BP5,1.2521939620002946,1
lNONHSAG045487,0.8924570629065572,1
lNONHSAG052772,1.2342360594155553,1
lNONHSAG023672,1.314088821177978,1
lNONHSAG022080,1.5604696690675772,1
lENSG00000286134,-0.9714783851920057,0
lZNF862,1.3652408926743265,1
lRP4-555D20.2,1.1694862888572528,1
lNONHSAG003927,1.4302692114033357,1
lENSG00000255175,-1.1597631552845735,0
lNONHSAG036336,1.5573964120587016,1
lNONHSAG025973,1.284530347947498,1
lNONHSAG030056,1.5271772654560225,1
lNONHSAG005762,1.1962086028807022,1
lNONHSAG037830,0.9949019246231409,1
lNONHSAG046744,1.1519578288395174,1
lENSG00000206337,-0.7898506657148519,0
lAC011288.2,1.3605757773388292,1
lNONHSAG019517,1.5316853082082607,1
lIMPDH2,1.1959833513850815,1
lENSG00000227531,-1.2613115826552592,0
lUBC,0.9643929859011814,1
lENSG00000246225,-0.9079518626002974,0
lNONHSAG049252,1.0547597540638938,1
lCTD-2545M3.2,1.2198730895631722,1
lRHOT2,1.3342266307537196,1
lDCC,1.1911279254884173,1
lNONHSAG009653,0.9093438721584607,1
lHOXD11,1.5893892127633533,1
lENSG00000197568,-1.0936734040948688,0
lCENPH,1.1218720218969982,1
lNONHSAG012651,1.183948394908216,1
lSRRT,1.3387261846978586,1
lNONHSAG017807,1.1980927619489417,1
lENSG00000258754,-1.3228270854386688,0
lNONHSAG027916,1.6374896708103939,1
lNONHSAG045291,1.403865991849755,1
lNONHSAG000732,1.229757719990178,1
lNONHSAG001934,0.9936696641162198,1
lNONHSAG026205,1.2132914198560152,1
lENSG00000226833,-1.0573569861690504,0
lNONHSAG055032,1.293642735976718,1
lNONHSAG042203,1.2950113474783445,1
lNONHSAG012691,1.3208525322286113,1
lENSG00000275741,-0.8495222666115336,0
lENSG00000240758,-1.0083541795387434,0
lBTD,1.0099957631348682,1
lNONHSAG003817,1.2838838586333505,1
lNONHSAG016395,1.3971174763495418,1
lNONHSAG000241,1.6849287401128974,1
lNONHSAG044999,1.4038716506612676,1
lENSG00000253452,-1.7238205034594074,0
lNONHSAG022475,0.902459374113214,1
lNONHSAG007000,1.4074990095791597,1
lENSG00000286330,-1.2915149756488367,0
lENSG00000241357,-0.8934767130417905,0
lNONHSAG007535,1.4461877110651162,1
lRP11-10C24.2,1.359828497630648,1
lWARS,1.453812259262869,1
lNONHSAG034158,1.1555652197273187,1
lNONHSAG021274,1.492933988492144,1
lNONHSAG049767,1.2870366826879729,1
lENSG00000228876,-0.7533129204509534,0
lNONHSAG044929,1.5227003472041512,1
lNONHSAG001019,1.2527966957314347,1
lSLC25A46,1.0573884742286594,1
lNONHSAG015824,1.2636094187331128,1
lNONHSAG050811,1.405799108848997,1
lNONHSAG018851,1.3285688538093603,1
lSPON1,1.4472248853454892,1
lENSG00000267871,-1.1086623605581223,0
lENSG00000188365,-0.6937576099067811,0
lCD82,1.1365098650762788,1
lNONHSAG025684,1.0788654190155125,1
lNONHSAG041405,1.4767934410598262,1
lENSG00000289703,-0.839427468751589,0
lUXS1,1.248577970749524,1
lNONHSAG039490,0.7452380363863934,1
lMTRF1L,1.2745155537312316,1
lPLXNB1,1.20402143013257,1
lNONHSAG036742,1.064552928303692,1
lENSG00000231128,-1.0941839127767776,0
lNONHSAG029117,1.395341851498674,1
lNONHSAG026868,1.0851296048627073,1
lNOB1,1.2079315529102912,1
lRAPGEF5,1.2541341290539147,1
lNONHSAG004013,1.0600943377029757,1
lPRUNE,1.3299897810986443,1
lDUS1L,1.2119964884898171,1
lNONHSAG007456,1.2915083895772606,1
lNONHSAG039511,1.2688495943995122,1
lTMEM184B,1.2487873505280542,1
lENSG00000228463,-1.2665530861605414,0
lSEC31B,1.4101981984406562,1
lSPSB3,1.4752661075904667,1
lNONHSAG012628,1.093155542722866,1
lNONHSAG036353,1.2972599900244486,1
lCCDC34,1.1685789604134382,1
lNONHSAG015144,1.1526707706752388,1
lNONHSAG026570,1.3668442831162935,1
lFEZ2,1.1519083526793628,1
lFAM117A,1.240230515672061,1
lDENND5B-AS1,0.987250212851415,1
lNONHSAG018777,1.3377018171820785,1
lRP11-467J12.4,1.073124324970999,1
lNONHSAG024632,1.2555110879963833,1
lENSG00000225885,-0.866038192261438,0
lNONHSAG003827,1.615050743784252,1
lSPSB4,1.211875334243453,1
lNONHSAG026623,1.5343045515318563,1
lNONHSAG026967,1.3711128014906002,1
lNONHSAG015246,0.7876466779516095,1
lNONHSAG030735,1.2684967110447096,1
lPMM1,1.304253337084352,1
lNONHSAG012304,1.1074511394855056,1
lNONHSAG011120,1.2753667718149622,1
lNONHSAG028164,1.5122486864575104,1
lEIF4E3,1.3600004523683689,1
lENSG00000258525,-0.9114918899858475,0
lENSG00000262482,-1.0618211569655662,0
lNONHSAG025537,1.401260852642813,1
lNONHSAG051288,1.123936161343328,1
lRP11-727A23.10,1.2377440568612168,1
lFGFR1OP,1.3959231406153259,1
lEXOSC9,0.9906813444219033,1
lTTC25,1.3786750579164533,1
lENSG00000256424,-1.2524165110476235,0
lNONHSAG029097,1.1839724006690253,1
lNONHSAG054492,1.1655376882625337,1
lLRRTM4,1.2831223886880951,1
lNONHSAG053786,1.2575005181622574,1
lHARS2,1.1929803693186685,1
lNONHSAG018320,1.2868043595421956,1
lNONHSAG041742,1.285784647804972,1
lENSG00000287526,-0.8389939783401399,0
lNONHSAG017130,1.3585848571251362,1
lCDK10,1.3449259578292803,1
lRBMS1,1.376032554254718,1
lENSG00000255182,-1.2813728653665373,0
lNONHSAG015189,0.9655626295740437,1
lDLG3,1.111185856511388,1
lENSG00000280385,-1.1074342349142496,0
lDIMT1,1.2732499693655948,1
lSIGIRR,1.2296191678648207,1
lENSG00000249637,-0.9672958476772217,0
lNONHSAG047245,1.2461534722194263,1
lPTPRT,1.2299461401363176,1
lNONHSAG006233,1.1604712540139874,1
lNONHSAG018958,1.2949568715050361,1
lDPAGT1,1.238617793462153,1
lNONHSAG047246,1.089138642177478,1
lNONHSAG042756,1.1900149042711456,1
lNONHSAG029457,1.2320648043295122,1
lSCAMP4,1.1598469633568778,1
lNONHSAG024738,1.26487641220958,1
lNONHSAG024070,1.3385321498738687,1
lENSG00000236861,-1.5759111560049064,0
lPOLR3H,1.2828105058159758,1
lZNF532,1.2572625180498282,1
lNONHSAG042811,1.4038636764403982,1
lENSG00000260517,-1.1294025039619713,0
lNONHSAG039059,1.353818903204166,1
lCDC20,1.1677617576158172,1
lEPM2A,1.1439656958206141,1
lNONHSAG039102,1.4187235939841871,1
lENSG00000256947,-1.331517822899365,0
lNONHSAG048491,1.4695428842002607,1
lRICTOR,1.3950509026359592,1
lENSG00000280347,-0.9404501462365495,0
lMED1,1.183972627180962,1
lDHX40,1.395870774578026,1
lNONHSAG038081,1.4762707133021662,1
lCATSPER3,1.3482138207931826,1
lENSG00000251088,-1.0764446829488072,0
lTMED3,1.2936488981286365,1
lNONHSAG027681,1.5325773361023294,1
lNONHSAG054830,1.301460314714304,1
lNONHSAG018543,1.0896747488710354,1
lNONHSAG032917,1.366362002990996,1
lTTC7B,1.2747215367671472,1
lENSG00000231557,-1.1948715282935765,0
lNONHSAG009640,1.091714722146858,1
lEXOC6,1.0103277947167437,1
lNONHSAG009260,1.2159329503071268,1
lNONHSAG024594,1.1530750142791324,1
lNONHSAG040750,1.1149172890176158,1
lNONHSAG036109,1.3758707707368916,1
lNONHSAG039527,1.3438048537474079,1
lACAD10,1.135943955475783,1
lNONHSAG027883,1.3114352991232203,1
lNONHSAG051195,1.20509176671559,1
lNONHSAG013563,1.5220739244293076,1
lNONHSAG053373,1.241091681703835,1
lNONHSAG020079,1.0383903046481997,1
lNONHSAG025539,1.5114198207607927,1
lNONHSAG013184,1.0678584854865805,1
lUBA52,1.3278415049081937,1
lTP53BP1,1.268973751138493,1
lNONHSAG044846,1.504153897559612,1
lNONHSAG048902,1.5341647501097073,1
lHECTD4,1.3027966487535214,1
lNONHSAG003351,1.3496832451082281,1
lTMEM74,1.3162147206309025,1
lENSG00000263859,-1.2268740479919886,0
lENSG00000289309,-1.2086318466511088,0
lEFCAB13,1.3095103944325364,1
lNONHSAG018858,1.2014032753582895,1
lSMC5,1.2727527560380687,1
lENSG00000286621,-0.952141721854479,0
lADAM12,1.1040277622048738,1
lRRP1,1.3994932276781298,1
lLRRC69,1.5185394508324457,1
lNONHSAG031147,1.6338107231586232,1
lNONHSAG050572,1.1413125839866658,1
lNONHSAG041242,1.231963396968804,1
lSLC16A9,0.9954724250130186,1
lNONHSAG013706,1.0002243884619735,1
lNONHSAG043045,1.2271774467157668,1
lRBBP5,1.438400282710278,1
lNONHSAG036012,1.2901155956964376,1
lNONHSAG009663,1.1870104436532691,1
lNONHSAG055549,1.236461898795854,1
lNONHSAG025055,1.3262566830847944,1
lNONHSAG044576,1.4799342045848634,1
lRP11-446E24.4,1.2849285329391416,1
lNDC80,1.3123111481699583,1
lFAM114A2,1.1935662147124027,1
lENSG00000280136,-1.2140534490131305,0
lRPS27L,1.0607657713702134,1
lENSG00000255136,-1.5342850422888716,0
lNONHSAG029743,1.3387908416518797,1
lNONHSAG008722,1.2951390505102842,1
lNONHSAG009940,1.166262318946718,1
lADAM19,1.0577512363548092,1
lENSG00000236671,-1.0851353496560345,0
lWDR86,1.1203699830653218,1
lNONHSAG048291,1.1211405822217753,1
lNONHSAG019459,1.0991458706009167,1
lRPL11,1.1365453891845108,1
lNONHSAG018391,1.0141494812993597,1
lUFL1-AS1,1.2748127778337097,1
lNONHSAG049158,1.2433770808705948,1
lRAE1,1.5003144528807772,1
lEXOC3,1.2809076242829263,1
lNONHSAG047884,1.3108937444987414,1
lNONHSAG040991,0.9782151763356907,1
lNONHSAG015694,0.08261525723702645,1
lNONHSAG023409,1.5067915772700626,1
lNONHSAG025136,1.3078645214100422,1
lENSG00000287963,-1.0008664204238396,0
lENSG00000288828,-1.0630511331578187,0
lNONHSAG036979,1.2097276185898496,1
lNONHSAG019513,1.2249189180232412,1
lNONHSAG018926,1.264694869740853,1
lEDEM1,1.1717863720988366,1
lRNF125,1.5145986555663402,1
lNONHSAG019992,1.2220702409314508,1
lNONHSAG043397,1.235822051406557,1
lNONHSAG042738,1.3742532685141482,1
lNONHSAG007236,0.7551240765581829,1
lNONHSAG049849,1.6514970832581932,1
lZNF605,1.3918468473470202,1
lNONHSAG041725,1.4383229723837458,1
lNONHSAG048156,1.379849440220434,1
lZNF677,1.3957298825651363,1
lENSG00000232807,-1.4130826548551467,0
lENSG00000285847,-1.3710297111546275,0
lENSG00000224934,-1.3980132281784083,0
lPOLA2,1.4274345290633086,1
lNONHSAG009968,1.1537033131906589,1
lNONHSAG008878,1.5315250446996185,1
lNONHSAG023149,1.2167088527178702,1
lNONHSAG015427,1.3333007726833301,1
lNONHSAG000424,1.5152009762750076,1
lNONHSAG047463,1.2783917907486253,1
lFAM98B,1.2732731437675442,1
lENSG00000287861,-0.7152016709365434,0
lENSG00000262429,-0.7484493832878469,0
lNONHSAG004685,1.4668693925030398,1
lNONHSAG054104,0.6511846005561358,1
lENSG00000224015,-0.7384099197688324,0
lSAMSN1,0.9312465756166367,1
lNONHSAG025735,1.019812812745056,1
lNONHSAG015152,1.1234815989771851,1
lNONHSAG048137,1.1475679159305487,1
lENSG00000258782,-0.8378479792560327,0
lNONHSAG032499,1.058307678999097,1
lENSG00000257595,-1.4158606848730804,0
lFAM134B,1.3146579006286863,1
lNONHSAG026730,1.0498415456098251,1
lENSG00000281333,-0.8765375471485064,0
lNONHSAG008732,0.8130255892808352,1
lALDH7A1,1.386625863630147,1
lENSG00000283638,-1.0506139676199509,0
lSGMS2,1.2898074848858192,1
lNONHSAG027040,1.420146090254463,1
lRP11-455F5.3,1.033806035718893,1
lENSG00000238042,-0.860995029515393,0
lNONHSAG033858,1.2869620330186193,1
lHEATR2,1.4424328833927564,1
lKCNIP1,1.3162170662478205,1
lNONHSAG043201,1.442762306616304,1
lNONHSAG051185,1.5418210403139003,1
lNONHSAG029704,1.1186972637313377,1
lNONHSAG006945,1.2973636410015033,1
lNONHSAG014928,1.3536672552839053,1
lNONHSAG044042,1.2286387667469207,1
lMNT,1.245564850502678,1
lNONHSAG036993,1.3046666778240632,1
lNONHSAG031084,1.1559650898350684,1
lMSL3,1.113013487872692,1
lNONHSAG040446,0.9919684529366505,1
lNONHSAG038944,0.8694728554259051,1
lNONHSAG051519,1.5591566727769637,1
lNONHSAG021937,1.1127848309549813,1
lAC007773.2,0.7870383054606239,1
lNONHSAG022200,1.3221676101761006,1
lNONHSAG019627,1.2874905701327535,1
lFNTB,1.3080668890497482,1
lNONHSAG010193,1.1868320484515604,1
lNONHSAG040548,0.7549973489973728,1
lNONHSAG030371,1.1835134756774552,1
lENSG00000258694,-0.9257178704567229,0
lLINC00674,1.2668620989142858,1
lNONHSAG012156,1.4721734960789674,1
lNONHSAG018224,1.369662826698813,1
lNONHSAG032000,1.5648921548083656,1
lENSG00000240731,-1.4050999955299304,0
lNONHSAG048101,1.4919087227718038,1
lNONHSAG006514,1.3034744676679333,1
lNONHSAG046943,1.3611131856320506,1
lNONHSAG040502,1.1146258972610368,1
lNONHSAG039110,1.2687418601815468,1
lNONHSAG006973,1.2033937187597714,1
lENSG00000242861,-1.1750861259869905,0
lEPRS,1.2419731602859376,1
lC4orf51,1.137565914977828,1
lENSG00000260970,-0.7481960058064023,0
lZNF749,1.4644284350433758,1
lNONHSAG033575,1.1372408588073375,1
lNONHSAG022027,1.246966274984473,1
lMSRA,0.9007289257352905,1
lENSG00000255790,-0.9807015114881275,0
lNONHSAG048042,1.3166021178333387,1
lENSG00000242539,-0.593875201645899,0
lPOT1,0.9467623778789581,1
lLINC00536,1.2127417037554733,1
lENSG00000285899,-1.0718593923061526,0
lNONHSAG037711,1.392497567959348,1
lNONHSAG015063,1.2467477028589005,1
lNONHSAG020613,1.61654919440676,1
lMAP4K3,1.258001673119796,1
lNONHSAG048682,1.4866101434168937,1
lENSG00000286992,-1.1660460306918394,0
lENSG00000259048,-1.3158887622314586,0
lNONHSAG038287,0.988838658340713,1
lNONHSAG015080,1.6762799186050823,1
lNONHSAG006870,1.4967289807730073,1
lNONHSAG019484,0.9582573209764916,1
lNONHSAG026604,1.0049179888231072,1
lENSG00000266489,-1.4993727607847265,0
lNHP2L1,1.3084825489304066,1
lPSMD11,1.3549770584696552,1
lENSG00000204110,-0.9757998072398959,0
lTESC,1.0463508539372381,1
lNONHSAG034554,1.1172908300168634,1
lPTPRF,1.3525423145776236,1
lNONHSAG053057,1.2553757070995584,1
