protein_a,protein_b,edge_weight
Aatk,Sstr3,1
Abat,Adam10,1
Abat,Aldh5a1,1
Abat,Bag3,1
Abat,Mapt,1
Abat,Met,1
Abat,Ppp1r9b,1
Abat,Shank3,1
Abat,Syngap1,1
Abat,Tia1,1
Abat,Usp48,1
Abca1,Sptlc1,2
Abca1,Usp7,1
Abca13,Abca17,1
Abca13,Abca4,1
Abca13,Abca5,1
Abca13,Abca6,1
Abca13,Abca8a,1
Abca13,Abca8b,1
Abca13,Abca9,1
Abca13,Fam92a,1
Abca13,Kcna3,1
Abca17,Abca4,1
Abca2,Tmem173,1
Abca3,Tmem173,1
Abca4,Usp48,1
Abca5,Abca6,1
Abca5,Abca8a,1
Abca5,Abca8b,1
Abca6,Abca8a,1
Abca6,Abca8b,1
Abca6,Clu,1
Abca6,Dntt,1
Abca6,Fam83c,1
Abca6,Fancd2,1
Abca6,Fga,1
Abca6,Ptpn5,1
Abca6,Qdpr,1
Abca6,Spef2,1
Abca6,Ttr,1
Abca8a,Abca8b,1
Abca8a,Nphp4,1
Abca8b,Abca9,1
Abca8b,Nphp4,1
Abca8b,Shank3,1
Abca8b,Zbtb7b,1
Abcb10,Acbd5,1
Abcb10,Agps,1
Abcb10,Hat1,1
Abcb1a,Vps8,1
Abcb1b,Rps27l,1
Abcb1b,Tmem173,1
Abcb4,Rps27l,1
Abcb5,Rps27l,1
Abcb6,Birc2,1
Abcb6,Dzip3,1
Abcb6,Irak2,1
Abcb6,Rlim,1
Abcb6,Tsg101,1
Abcb7,Cfd,1
Abcb7,Eif2b4,1
Abcb7,Fndc5,1
Abcb7,Immt,1
Abcb7,Rpp30,1
Abcb7,Unk,1
Abcc1,Cfd,1
Abcc1,Fastkd5,1
Abcc1,Fndc5,1
Abcc1,Lpgat1,1
Abcc1,Npc1,1
Abcc1,Tm9sf3,1
Abcc1,Tmem173,1
Abcc1,Yipf3,1
Abcc4,Snx27,1
Abcc5,Insr,1
Abcc5,Tmem173,1
Abcc8,Snca,1
Abcc9,Ep300,1
Abcc9,Htt,1
Abcc9,Tgs1,1
Abcc9,Wrb,1
Abcd1,Abcd2,1
Abcd1,Abcd3,2
Abcd1,Usp7,1
Abcd2,Abcd3,1
Abcd2,Aco2,1
Abcd2,Atp5a1,1
Abcd2,Atp5b,1
Abcd2,Atp5h,1
Abcd2,Atp5o,1
Abcd2,Csl,1
Abcd2,Etfa,1
Abcd2,Etfb,1
Abcd2,Got2,1
Abcd2,Idh2,1
Abcd2,Mdh2,1
Abcd2,Ndufa7,1
Abcd2,Suclg1,1
Abcd2,Wdfy4,1
Abcd3,Cfd,1
Abcd3,Eed,1
Abcd3,Fancd2,1
Abcd3,Fndc5,1
Abcd3,Gphn,1
Abcd3,Kcna3,1
Abcd3,Kctd13,1
Abcd3,Pten,1
Abcd3,Slc6a1,1
Abcd3,Slc6a4,1
Abcd3,Sstr3,1
Abcd3,Syngap1,1
Abcd3,Unk,1
Abce1,Abcf2,1
Abce1,Atg16l1,1
Abce1,Atxn1,1
Abce1,Ctps,1
Abce1,D2Wsu81e,1
Abce1,Ddx27,1
Abce1,Dhodh,1
Abce1,Eed,1
Abce1,Gar1,1
Abce1,Gnl2,1
Abce1,Gnl3,1
Abce1,Gtpbp4,1
Abce1,Hgh1,1
Abce1,Imp3,1
Abce1,Impdh1,1
Abce1,Lars,1
Abce1,Lsg1,1
Abce1,Mthfd2,1
Abce1,Mthfd2l,1
Abce1,Noc3l,1
Abce1,Nop14,1
Abce1,Nsun2,1
Abce1,Pdcd11,1
Abce1,Pinx1,1
Abce1,Polr1a,1
Abce1,Polr3b,1
Abce1,Ppp5c,1
Abce1,Prkar1b,1
Abce1,Pwp2,1
Abce1,Ranbp6,1
Abce1,Rpl13a,1
Abce1,Rpl22,1
Abce1,Rpl35a,1
Abce1,Rpl6,1
Abce1,Rpl7a,1
Abce1,Rps14,1
Abce1,Rps2,1
Abce1,Rps3a1,1
Abce1,Rps4x,1
Abce1,Sdad1,1
Abce1,Tmem165,1
Abce1,Trmt1,1
Abce1,Wdr43,1
Abce1,Wdr6,1
Abcf1,Edc4,1
Abcf1,Eed,1
Abcf1,Hnrnpm,1
Abcf1,Kctd13,1
Abcf1,Shank3,1
Abcf1,Spop,1
Abcf1,Tmem173,1
Abcf1,Zbtb7b,1
Abcf2,Atg16l1,1
Abcf2,Atxn1,2
Abcf2,Cfd,1
Abcf2,Ctps,1
Abcf2,Dcaf13,1
Abcf2,Eed,1
Abcf2,Fancd2,1
Abcf2,Fndc5,1
Abcf2,Lsg1,1
Abcf2,Nanog,1
Abcf2,Noc3l,1
Abcf2,Nsun2,1
Abcf2,Pinx1,1
Abcf2,Pwp2,1
Abcf2,Runx2,1
Abcf2,Sdad1,1
Abcf2,Tmem173,1
Abcf2,Trmt1,1
Abcf2,Ttc4,1
Abcf2,Wdr43,1
Abcf2,Wdr6,1
Abcf3,Eed,1
Abcf3,Fancd2,1
Abcf3,Tmem173,1
Abcg1,Tmem173,1
Abhd10,Dip2b,1
Abhd10,Epdr1,1
Abhd10,Glg1,1
Abhd10,Ina,1
Abhd10,Llgl1,1
Abhd10,Micu1,1
Abhd10,Pars2,1
Abhd10,Sars2,1
Abhd10,Shank3,1
Abhd12,Fancd2,1
Abhd12,Gria1,1
Abhd12,Gria2,1
Abhd12,Kctd13,1
Abhd12,Tmem173,1
Abhd13,Hnrnpd,1
Abhd13,Tmem173,1
Abhd15,Tmem173,1
Abhd16a,Cfd,1
Abhd16a,Fndc5,1
Abhd16a,Selenbp1,1
Abhd16a,Upf1,1
Abhd17a,Ehmt2,1
Abhd17c,Capn5,1
Abhd17c,Capn6,1
Abhd2,Tmem173,1
Abhd4,Csnk2b,1
Abhd4,Cyp2e1,1
Abhd4,Vdac2,1
Abhd5,Hnrnpd,1
Abhd5,Plin1,3
Abhd5,Plin2,1
Abhd5,Pnpla2,4
Abhd6,Gria1,1
Abhd6,Tmem173,1
Abi1,Abi2,1
Abi1,Abl2,3
Abi1,Atxn1,1
Abi1,Brk1,2
Abi1,Brsk2,1
Abi1,Cyfip1,2
Abi1,Cyfip2,4
Abi1,Dlg4,1
Abi1,Eps8,2
Abi1,Eps8l2,1
Abi1,Evl,1
Abi1,Kctd13,1
Abi1,Lrrc4c,1
Abi1,Mink1,1
Abi1,Mrfap1,1
Abi1,Nck1,1
Abi1,Nck2,1
Abi1,Nckap1,2
Abi1,Nckap1l,1
Abi1,Ntrk2,1
Abi1,Pik3r1,3
Abi1,Prrt2,1
Abi1,Shank3,2
Abi1,Sos1,1
Abi1,Syne2,1
Abi1,Tcerg1,1
Abi1,Tmem173,1
Abi1,Tnik,1
Abi1,Tsc1,1
Abi1,Wasf1,1
Abi1,Wasf2,2
Abi1,Wipf2,1
Abi2,Ank3,1
Abi2,Appl2,1
Abi2,Brk1,1
Abi2,Cyfip1,1
Abi2,Cyfip2,2
Abi2,Eif3h,1
Abi2,Etl4,1
Abi2,Homer3,1
Abi2,Mrfap1,1
Abi2,Nckap1,2
Abi2,Ppif,1
Abi2,Ptk7,1
Abi2,Rac1,1
Abi2,Sh3kbp1,1
Abi2,Shank3,1
Abi2,Stam2,1
Abi2,Tnik,1
Abi2,Vars2,1
Abi2,Vps37c,1
Abi2,Wasf1,1
Abi2,Wasf2,1
Abi3,Actn3,1
Abi3,Eif3h,1
Abi3,Hdac4,1
Abi3,Kank2,1
Abl1,Asrgl1,1
Abl1,Cbl,6
Abl1,Cish,2
Abl1,Crk,1
Abl1,Crkl,3
Abl1,Dok1,2
Abl1,Dok3,1
Abl1,Enah,1
Abl1,Fmn1,1
Abl1,Inpp5d,3
Abl1,Nck1,1
Abl1,Park2,1
Abl1,Pparg,2
Abl1,Ptpn11,2
Abl1,Pxn,3
Abl1,Rapgef1,1
Abl1,Rasa1,1
Abl1,Rin1,2
Abl2,Agap2,1
Abl2,Axl,1
Abl2,Cdkn2a,1
Abl2,Lrp4,1
Abl2,Sstr3,1
Abl2,Zfat,1
Ablim1,Ablim2,1
Ablim1,Atg16l1,1
Ablim1,Dlg4,3
Ablim1,Dlgap1,2
Ablim1,Eed,1
Ablim1,Kctd13,1
Ablim1,Mycbp2,1
Ablim1,Pdlim5,1
Ablim1,Rgs14,1
Ablim1,Syngap1,4
Ablim1,Tnik,1
Ablim1,Traf3,1
Ablim1,Usp48,1
Ablim1,Zyx,1
Ablim2,Acta1,1
Ablim2,Fhl1,1
Ablim2,Kctd13,1
Ablim2,Pdlim5,1
Ablim2,Plec,1
Ablim2,Rgs14,1
Ablim2,Syne2,1
Ablim2,Trpv1,1
Ablim2,Vdac1,1
Ablim2,Vdac2,1
Ablim2,Zyx,1
Ablim3,Cyfip2,1
Ablim3,Kctd13,1
Ablim3,Mycbp2,1
Ablim3,Slc6a4,1
Abr,Cep76,1
Abr,Dlg4,2
Abr,Rac1,1
Abr,Srgap3,1
Abt1,Ajuba,1
Abt1,Arnt,1
Abt1,Arnt2,1
Abt1,Clock,1
Abt1,Ctps,1
Abt1,Deaf1,1
Abt1,Diexf,1
Abt1,Elp3,1
Abt1,Ep300,1
Abt1,Ftsj3,1
Abt1,Hoxa10,1
Abt1,Isg20l2,1
Abt1,Mrto4,1
Abt1,Mybbp1a,1
Abt1,Ncor1,1
Abt1,Nop14,1
Abt1,Nop58,1
Abt1,Nvl,1
Abt1,Polr1e,1
Abt1,Polr2e,1
Abt1,Polr3b,1
Abt1,Polr3k,1
Abt1,Rb1,1
Abt1,Rbl1,1
Abt1,Rbpjl,1
Abt1,Rcor2,1
Abt1,Rpp30,1
Abt1,Rrp1,1
Abt1,Rrp12,1
Abt1,Srrm3,1
Abt1,Tbp,1
Abt1,Tfap2d,1
Abt1,Trrap,1
Abt1,Uckl1,1
Abt1,Utp11l,1
Abt1,Utp14b,1
Abt1,Utp18,1
Abt1,Wdr43,1
Abt1,Wwtr1,1
Abt1,Xrn2,1
Abt1,Zeb1,1
Abtb1,Dmrtc2,1
Abtb1,Ewsr1,1
Abtb1,Tlx3,1
Abtb2,Btbd11,1
Abtb2,Dntt,1
Acaa1a,Acot8,1
Acaa1a,Acox1,1
Acaa1a,Acsl1,1
Acaa1a,Fancd2,1
Acaa1a,Hdac5,1
Acaa2,Acadl,1
Acaa2,Acadm,1
Acaa2,Acads,1
Acaa2,Acadvl,1
Acaa2,Adam10,1
Acaa2,Aldh9a1,1
Acaa2,Atp5a1,2
Acaa2,Atp5b,1
Acaa2,Atp5f1,1
Acaa2,Atp5j,1
Acaa2,Atp5o,1
Acaa2,Cfd,1
Acaa2,Cpt2,1
Acaa2,Crat,1
Acaa2,Csl,2
Acaa2,Cul1,2
Acaa2,Decr1,1
Acaa2,Ech1,1
Acaa2,Echs1,1
Acaa2,Eci1,1
Acaa2,Etfa,1
Acaa2,Etfb,1
Acaa2,Etfdh,1
Acaa2,Fancd2,1
Acaa2,Fbxo42,2
Acaa2,Fndc5,1
Acaa2,Got2,2
Acaa2,Hadha,1
Acaa2,Hsdl2,1
Acaa2,Iqcb1,1
Acaa2,Kcnma1,1
Acaa2,Lamtor5,1
Acaa2,Mapt,1
Acaa2,Mdh2,2
Acaa2,Mettl21e,1
Acaa2,Ndufa7,1
Acaa2,Nphp4,1
Acaa2,Rpgrip1l,1
Acaa2,Scp2,1
Acaa2,Slc25a4,1
Acaa2,Suclg1,1
Acaa2,Thrb,2
Acaa2,Uqcrc1,1
Acaca,Atxn1,1
Acaca,Bckdk,1
Acaca,Brca1,1
Acaca,Btrc,1
Acaca,Cfd,1
Acaca,Eed,1
Acaca,Fndc5,1
Acaca,Rheb,1
Acaca,Sirt1,1
Acaca,Wdtc1,1
Acacb,Atxn1,1
Acacb,Btrc,1
Acacb,Foxp3,1
Acad10,Acad12,2
Acad10,Cfd,1
Acad10,Fndc5,1
Acad10,Hdac4,1
Acad10,Ppp1r12b,1
Acad11,Acadm,1
Acad11,Acadvl,1
Acad11,Acox1,1
Acad11,Cat,1
Acad11,Cpt2,1
Acad11,Decr1,1
Acad11,Dhrs4,1
Acad11,Ech1,1
Acad11,Eci2,1
Acad11,Ehhadh,1
Acad11,Hacl1,1
Acad11,Hadha,1
Acad11,Hadhb,1
Acad11,Hsdl2,1
Acad11,Pex7,1
Acad11,Zadh2,1
Acad12,Hspb2,1
Acad8,Med13,1
Acad8,Tsg101,1
Acad9,Atp5d,1
Acad9,Atp5f1,1
Acad9,Atp5h,1
Acad9,Atp5l,1
Acad9,Cfd,1
Acad9,Fancd2,1
Acad9,Fndc5,1
Acad9,Ict1,1
Acad9,Vdac3,1
Acadl,Acadm,1
Acadl,Acads,1
Acadl,Acadvl,1
Acadl,Acat1,1
Acadl,Adam10,1
Acadl,Atp5a1,2
Acadl,Atp5b,1
Acadl,Cfd,1
Acadl,Cpt2,1
Acadl,Crat,1
Acadl,Decr1,1
Acadl,Ech1,1
Acadl,Eci1,1
Acadl,Etfa,1
Acadl,Etfb,1
Acadl,Etfdh,1
Acadl,Fndc5,1
Acadl,Got2,1
Acadl,Hadh,1
Acadl,Hadha,1
Acadl,Hadhb,1
Acadl,Hsdl2,1
Acadl,Htt,1
Acadl,Kctd13,1
Acadl,Mecr,1
Acadl,Ndufs3,1
Acadl,Pten,1
Acadl,Syngap1,1
Acadm,Acads,1
Acadm,Acadvl,1
Acadm,Aco2,1
Acadm,Adh5,1
Acadm,Atp5a1,2
Acadm,Atp5b,2
Acadm,Atp5h,2
Acadm,Atp5o,1
Acadm,Cfd,1
Acadm,Cpt2,1
Acadm,Cs,1
Acadm,Decr1,1
Acadm,Ech1,1
Acadm,Echs1,1
Acadm,Eci1,1
Acadm,Etfa,1
Acadm,Etfb,3
Acadm,Fndc5,1
Acadm,Got2,1
Acadm,Hadh,1
Acadm,Hadha,2
Acadm,Hadhb,1
Acadm,Hibadh,1
Acadm,Hibch,1
Acadm,Idh2,2
Acadm,Mdh2,2
Acadm,Mut,1
Acadm,Tnrc18,1
Acads,Acadvl,1
Acads,Aifm3,1
Acads,Atg5,1
Acads,Cpt2,1
Acads,Crat,1
Acads,Decr1,1
Acads,Ech1,1
Acads,Echs1,1
Acads,Eci1,1
Acads,Etfa,1
Acads,Etfb,1
Acads,Etfdh,1
Acads,Hadha,1
Acads,Htt,1
Acads,Kcna3,1
Acads,Shank3,1
Acads,Tfam,1
Acadsb,Atp5a1,1
Acadvl,Aco2,1
Acadvl,Acyp2,1
Acadvl,Atg5,1
Acadvl,Atp5h,1
Acadvl,Atxn1,1
Acadvl,Cfd,1
Acadvl,Cox7a1,1
Acadvl,Cpt2,1
Acadvl,Crat,1
Acadvl,Decr1,1
Acadvl,Denr,1
Acadvl,Ech1,1
Acadvl,Echs1,1
Acadvl,Eci1,1
Acadvl,Etfa,2
Acadvl,Etfb,1
Acadvl,Etfdh,1
Acadvl,Fndc5,1
Acadvl,Got2,1
Acadvl,Gphn,1
Acadvl,Hadh,1
Acadvl,Hadha,1
Acadvl,Hadhb,1
Acadvl,Hibadh,1
Acadvl,Hsdl2,1
Acadvl,Ict1,1
Acadvl,Mdh2,2
Acadvl,Metap2,1
Acadvl,Ppp1ca,1
Acadvl,Pten,1
Acadvl,Slc25a3,1
Acadvl,Slc25a4,3
Acadvl,Slc6a1,1
Acadvl,Socs3,1
Acan,Hapln1,1
Acan,Lum,1
Acan,Mmp14,1
Acan,Slc6a4,1
Acan,Tnr,1
Acap2,Tmem173,1
Acap2,Wdfy4,1
Acat1,Ank3,1
Acat1,Atg16l1,1
Acat1,Atp5a1,2
Acat1,Atp5h,1
Acat1,Atxn1,1
Acat1,Cs,1
Acat1,Etfb,1
Acat1,Fancd2,1
Acat1,Kctd13,1
Acat1,Mdh2,2
Acat1,Mmaa,1
Acat1,Ndufv1,1
Acat1,Pdp1,1
Acat1,Ppp1r9b,1
Acat1,Pten,1
Acat1,Shank3,1
Acat1,Synj2bp,1
Acat1,Tia1,1
Acat1,Unk,1
Acat1,Usp48,1
Acat2,Adam10,1
Acat2,Hexa,1
Acat2,Runx2,1
Acat2,Uba3,1
Acbd3,Ap1m1,1
Acbd3,Capn1,1
Acbd3,Cfd,1
Acbd3,Dhcr24,1
Acbd3,Eftud2,1
Acbd3,Fancd2,1
Acbd3,Fndc5,1
Acbd3,Golga3,1
Acbd3,Gorasp2,1
Acbd3,Gtf2e1,1
Acbd3,Hars,1
Acbd3,Mesdc2,1
Acbd3,Os9,1
Acbd3,Pi4kb,1
Acbd3,Sars,1
Acbd3,Sdf2,1
Acbd3,Spop,1
Acbd3,Tbcd,1
Acbd3,Tmem173,1
Acbd3,Uggt1,1
Acbd5,Agps,1
Acbd5,Btrc,1
Acbd5,Cnot3,1
Acbd5,Dhcr7,1
Acbd5,Gria1,1
Acbd5,Gria2,1
Acbd5,Hat1,1
Acbd5,Lnp,1
Acbd5,Nrxn1,1
Acbd5,Slc6a1,1
Acbd5,Spast,1
Acbd5,Tmem173,1
Accsl,Usp7,1
Ace,H2afy,1
Ace,Myh9,1
Ace,Tmf1,1
Ace2,Agtr2,1
Ace2,Agtrap,1
Ace2,Mas1,1
Ace2,Wdtc1,1
Ache,Canx,1
Ache,Lama1,1
Ache,Nlgn3,1
Acin1,Atxn1,2
Acin1,Cebpa,1
Acin1,Cluh,1
Acin1,Fancd2,1
Acin1,Foxp3,1
Acin1,Hdac6,1
Acin1,Pou5f1,1
Acin1,Srpk2,1
Acin1,Srrm1,1
Acly,Adam10,1
Acly,Cfd,1
Acly,Eed,1
Acly,Fancd2,1
Acly,Fasn,1
Acly,Fndc5,1
Acly,Htt,1
Acly,Kctd13,1
Acly,Kpna2,1
Acly,Kpna4,1
Acly,Ppp1r9b,1
Acly,Ppp6c,1
Acly,Prmt1,1
Acly,Shank3,1
Acly,Srrt,1
Acly,Syvn1,3
Acly,Tfe3,1
Acly,Tmem173,1
Acly,Traf3,1
Acly,Trap1,1
Acly,Trpv1,1
Acly,Usp48,1
Acly,Ywhae,1
Acn9,Aco2,1
Acn9,Dlat,1
Acn9,Idh3a,1
Acn9,Idh3g,1
Acn9,Pdha1,1
Acn9,Pura,1
Acn9,Rgs7bp,1
Acn9,Sco1,1
Acn9,Sucla2,1
Aco1,Csde1,1
Aco1,Dcps,1
Aco1,Dhodh,1
Aco1,Fam120a,1
Aco1,Fubp1,1
Aco1,Lgals1,1
Aco1,Nphp4,1
Aco1,Psmg1,1
Aco1,Spats2l,1
Aco1,Strap,1
Aco2,Apoo,1
Aco2,As3mt,1
Aco2,Asah2,1
Aco2,Atg16l1,1
Aco2,Atp5a1,7
Aco2,Atp5b,5
Aco2,Atp5c1,1
Aco2,Atp5d,1
Aco2,Atp5f1,3
Aco2,Atp5h,3
Aco2,Atp5j,2
Aco2,Atp5k,1
Aco2,Atp5l,1
Aco2,Atp5o,2
Aco2,Atxn1,1
Aco2,Cfd,1
Aco2,Chchd3,1
Aco2,Cisd1,1
Aco2,Cluh,1
Aco2,Coq9,1
Aco2,Cox5b,1
Aco2,Cs,3
Aco2,Csl,1
Aco2,Cyc1,1
Aco2,Cycs,1
Aco2,D10Jhu81e,2
Aco2,Dlat,1
Aco2,Dld,1
Aco2,Dlst,1
Aco2,Ech1,1
Aco2,Etfa,2
Aco2,Etfb,1
Aco2,Fh1,3
Aco2,Fndc5,1
Aco2,Gfm2,1
Aco2,Got2,3
Aco2,Hadh,1
Aco2,Hadha,2
Aco2,Hadhb,1
Aco2,Idh2,3
Aco2,Idh3a,1
Aco2,Idh3b,1
Aco2,Idh3g,1
Aco2,Kcnma1,1
Aco2,Kctd13,1
Aco2,Letm1,1
Aco2,Mdh2,7
Aco2,Mettl21e,1
Aco2,Ndufa10,1
Aco2,Ndufa12,1
Aco2,Ndufa3,1
Aco2,Ndufa5,1
Aco2,Ndufa6,1
Aco2,Ndufa7,1
Aco2,Ndufa8,1
Aco2,Ndufab1,1
Aco2,Ndufb10,1
Aco2,Ndufb7,1
Aco2,Ndufb9,1
Aco2,Ndufs1,1
Aco2,Ndufs2,1
Aco2,Ndufs3,1
Aco2,Ndufs4,1
Aco2,Ndufs6,1
Aco2,Ndufs7,1
Aco2,Ndufv1,1
Aco2,Ndufv2,1
Aco2,Nnt,1
Aco2,Ogdh,1
Aco2,Oxr1,1
Aco2,Pdhb,1
Aco2,Pfkm,1
Aco2,Ppp1r9b,2
Aco2,Pten,1
Aco2,Rpl34,1
Aco2,Sdha,3
Aco2,Sdhb,1
Aco2,Slc25a11,1
Aco2,Slc25a4,3
Aco2,Spop,1
Aco2,Stxbp1,1
Aco2,Sucla2,2
Aco2,Suclg1,2
Aco2,Syngap1,1
Aco2,Tfe3,1
Aco2,Thrb,1
Aco2,Tia1,1
Aco2,Ttn,1
Aco2,Uqcr10,1
Aco2,Uqcrc1,3
Aco2,Uqcrc2,2
Aco2,Uqcrfs1,1
Aco2,Usp48,1
Acot11,Gpd2,1
Acot11,Htt,1
Acot11,Rgs14,1
Acot13,Atp5a1,2
Acot13,Atp5b,2
Acot13,Got2,1
Acot13,Hadha,1
Acot13,Hdac5,1
Acot13,Hnrnpd,1
Acot13,Mdh2,1
Acot13,Ndufs3,1
Acot13,Nod1,1
Acot13,Opa1,1
Acot13,Pctp,2
Acot13,Rpl18,1
Acot2,Atp5a1,1
Acot4,Arf6,1
Acot7,Acsbg1,1
Acot7,Aldh9a1,1
Acot7,Atxn1,2
Acot7,Brca1,1
Acot7,Cryab,1
Acot7,Kctd13,1
Acot7,Nhlrc2,1
Acot7,Shank3,1
Acot7,Tia1,1
Acot7,Tnfaip8,1
Acot7,Usp48,1
Acot8,Acsl1,1
Acot8,Acsl6,1
Acot8,Cat,1
Acot8,Crat,1
Acot8,Elavl2,1
Acot8,Hacl1,1
Acot8,Isg15,1
Acot8,Nedd8,1
Acot8,Nmt1,1
Acot8,Pex7,1
Acot8,Trap1,1
Acot8,Zadh2,1
Acot9,Cfd,1
Acot9,Cpz,1
Acot9,Fndc5,1
Acot9,Grsf1,1
Acot9,Hnrnpl,1
Acot9,Ict1,1
Acot9,Nyap2,1
Acot9,Zbtb7b,1
Acox1,Acsl6,1
Acox1,Adam10,1
Acox1,Cat,1
Acox1,Crat,1
Acox1,Cyfip2,1
Acox1,Dhrs4,1
Acox1,Ech1,1
Acox1,Eci2,1
Acox1,Ehhadh,1
Acox1,Elavl2,1
Acox1,Elavl4,1
Acox1,Gpd2,1
Acox1,Hacl1,1
Acox1,Hsd17b4,1
Acox1,Hsdl2,1
Acox1,Pecr,1
Acox1,Pex14,1
Acox1,Pex7,1
Acox1,Scp2,2
Acox1,Zadh2,1
Acox3,Runx2,1
Acp1,Atxn1,2
Acp1,Cfd,1
Acp1,Ctnnb1,2
Acp1,Fancd2,1
Acp1,Fndc5,1
Acp1,Hnrnpk,1
Acp1,Prdx4,1
Acp1,Tmem173,1
Acp2,Cfd,1
Acp2,Fndc5,1
Acp6,Shank3,1
Acpp,Apoa1,1
Acpp,Baz1b,1
Acpp,Pappa,1
Acr,Zp2,1
Acsbg1,Ahsa1,1
Acsbg1,App,1
Acsbg1,Ewsr1,1
Acsbg1,Gsk3b,1
Acsbg1,Ppp5c,1
Acsbg1,Slc6a1,1
Acsbg1,Slc6a4,1
Acsbg2,Usp7,1
Acsf2,Cfd,1
Acsf2,Fancd2,1
Acsf2,Fndc5,1
Acsf2,Mdh2,1
Acsl1,Acsl5,1
Acsl1,Acsl6,1
Acsl1,Cat,1
Acsl1,Cfd,1
Acsl1,Chchd3,1
Acsl1,Eci2,1
Acsl1,Eci3,1
Acsl1,Fancd2,1
Acsl1,Fndc5,1
Acsl1,Htt,1
Acsl1,Plin5,1
Acsl3,Cfd,1
Acsl3,Dhcr7,1
Acsl3,Fancd2,1
Acsl3,Fndc5,1
Acsl3,Lnp,1
Acsl3,Slc6a4,1
Acsl3,Tmem173,1
Acsl4,Atxn1,1
Acsl4,Cfd,1
Acsl4,Eed,1
Acsl4,Fndc5,1
Acsl4,Foxp3,1
Acsl5,Cfd,1
Acsl5,Eci3,1
Acsl5,Fancd2,1
Acsl5,Fndc5,1
Acsl5,Tmem173,1
Acsl6,Adam10,1
Acsl6,Cat,1
Acsl6,Dlg4,1
Acsl6,Htt,1
Acsl6,Kctd13,1
Acsl6,Phyh,2
Acsl6,Slc6a4,1
Acsl6,Usp48,1
Acsm4,Usp7,1
Acss1,Rps17,1
Acss2,Gas6,1
Acss2,Gstm6,1
Acta1,Actg1,1
Acta1,Actn2,1
Acta1,Actr10,1
Acta1,Actr1b,1
Acta1,Adss,1
Acta1,Atxn1,1
Acta1,Ckm,1
Acta1,Coro2b,1
Acta1,Cotl1,1
Acta1,Crlf3,1
Acta1,Cyfip1,1
Acta1,Dhx9,1
Acta1,Eef1a2,1
Acta1,Eno3,1
Acta1,Epb4.1,1
Acta1,Fancd2,1
Acta1,Fbxo32,1
Acta1,Fth1,1
Acta1,Gc,1
Acta1,Hip1r,2
Acta1,Htatsf1,1
Acta1,Htra2,1
Acta1,Ipp,2
Acta1,Itpka,1
Acta1,Itpr1,1
Acta1,Kat5,1
Acta1,Kctd13,1
Acta1,Klhl40,1
Acta1,Mark4,1
Acta1,Nexn,1
Acta1,Park2,1
Acta1,Pgam2,1
Acta1,Ppp1r9b,2
Acta1,Pygm,1
Acta1,Rps2,1
Acta1,Rps5,1
Acta1,Snca,1
Acta1,Tln1,1
Acta1,Tpm2,1
Acta1,Tpt1,1
Acta1,Trim32,2
Acta1,Trim63,2
Acta1,Ywhaz,1
Acta1,Zbtb7b,1
Acta2,Actn2,2
Acta2,Atxn1,1
Acta2,Cfd,1
Acta2,Fancd2,1
Acta2,Fndc5,1
Acta2,Lasp1,1
Acta2,Lbr,1
Acta2,Myh6,2
Acta2,Myl2,1
Acta2,Nphp4,1
Acta2,Pdlim5,1
Acta2,Slc6a4,1
Acta2,Thrb,1
Acta2,Tnnc1,1
Acta2,Tnni3,1
Acta2,Tnnt2,2
Acta2,Tpm1,2
Acta2,Wdfy4,1
Actb,Actg1,1
Actb,Actl6a,1
Actb,Actn4,1
Actb,Actr2,1
Actb,Actr3,1
Actb,Ago2,1
Actb,Ahi1,1
Actb,Api5,1
Actb,Arid1a,1
Actb,Atp6v1a,2
Actb,Atxn2,1
Actb,Banf1,1
Actb,Cap1,1
Actb,Capzb,1
Actb,Carm1,1
Actb,Cct4,1
Actb,Cct8,1
Actb,Cdc37,1
Actb,Cdc42,1
Actb,Cfd,1
Actb,Cfl1,2
Actb,Ckb,1
Actb,Clic4,1
Actb,Cnn3,1
Actb,Cotl1,3
Actb,Cpne1,1
Actb,Cyfip1,2
Actb,Dab1,1
Actb,Ddx3y,1
Actb,Ddx6,1
Actb,Dhx9,1
Actb,Dmrt2,1
Actb,Dmtn,1
Actb,Dnm1,1
Actb,Dpy30,1
Actb,Dstn,1
Actb,Dync1i1,1
Actb,Eed,1
Actb,Eef1a1,1
Actb,Eif4e,1
Actb,Elavl1,1
Actb,Emd,1
Actb,Eprs,1
Actb,Fam92a,1
Actb,Fancd2,1
Actb,Fbxo32,1
Actb,Flnb,1
Actb,Fmr1,2
Actb,Fndc5,1
Actb,Fubp3,3
Actb,G3bp1,1
Actb,G6pdx,1
Actb,Gapdh,1
Actb,Gnb2l1,1
Actb,Gsn,1
Actb,Hdgf,1
Actb,Hnrnpa2b1,1
Actb,Hnrnpab,1
Actb,Hnrnpd,1
Actb,Hnrnpk,1
Actb,Hnrnpl,1
Actb,Hnrnpu,1
Actb,Hsp90ab1,1
Actb,Hspa4,1
Actb,Hspa8,1
Actb,Htt,1
Actb,Igf2bp1,3
Actb,Igf2bp2,1
Actb,Ilf2,1
Actb,Ilf3,2
Actb,Inadl,1
Actb,Invs,1
Actb,Ipo9,1
Actb,Iqcb1,1
Actb,Iqgap1,1
Actb,Kat5,1
Actb,Kcnma1,1
