lncRNA_id,Score,Pre Label
lUfsp2,-0.3488693296222678,0
lNONMMUG021535,-0.444218414020888,0
lNONMMUG008442,-0.5397868617982269,0
lNONMMUG033026,-0.3233877163854899,0
lNONMMUG044019,-0.7808617931575625,0
lDagla,-0.37009530794082224,0
lNONMMUG015608,-0.7989192519310748,0
lNONMMUG021655,-0.40908523658448104,0
lENSMUSG00000082887,0.8959597421998566,1
lNONMMUG041354,-0.3975892144695834,0
lENSMUSG00000086928,1.167776772797275,1
lNONMMUG041813,1.4736729002959308,1
lNONMMUG004204,-0.8001652958757361,0
lNONMMUG018013,-0.3272031092753096,0
lNONMMUG044009,-0.48440173183546875,0
lENSMUSG00000055676,1.2448274109519204,1
lENSMUSG00000105869,0.9863700782560514,1
lNONMMUG027500,-0.10492425187533883,0
lNONMMUG009726,-0.44672867569003216,0
lSpsb4,-0.5780992426323266,0
lNONMMUG003706,-0.21802891298461446,0
lNONMMUG030029,-0.49091481023217654,0
lNONMMUG019044,-0.4818487310789763,0
lNONMMUG002095,-0.4813231068531607,0
lENSMUSG00000104097,1.1933169566463775,1
lNONMMUG025110,-0.39722232662948187,0
lNONMMUG028625,-0.48631276511085986,0
lNONMMUG014432,-0.4774067978479124,0
lENSMUSG00000097140,1.10662424171408,1
lENSMUSG00000105893,0.9260552662845996,1
lNONMMUG005012,-0.35708176127955227,0
lNONMMUG012801,-0.7869564042089863,0
lNONMMUG030199,-0.43218199858626605,0
lENSMUSG00000100901,1.1963103152774366,1
lNONMMUG042890,-0.5102269154212067,0
lNONMMUG021475,-0.39293476660541415,0
lNONMMUG037764,-0.5056345017455968,0
lNONMMUG015722,-0.3911700005712717,0
lNONMMUG043158,-1.0130285974278834,0
lENSMUSG00000093759,0.9104338843434405,1
lNONMMUG038068,-0.4872369297442347,0
lENSMUSG00000081189,0.8733135737092894,1
lTra2b,-0.7901078954822722,0
l1600002H07Rik,-0.2554272772737889,0
lNONMMUG017529,-0.30848036398099765,0
lENSMUSG00000050179,1.1103775777974292,1
lNkiras2,-0.4137507183374467,0
lNONMMUG004586,-0.45030318914631806,0
lSlc25a10,-0.45342060088011493,0
lNONMMUG012377,-0.5769331959452657,0
lNONMMUG019886,-0.31353160683838865,0
lENSMUSG00000107873,1.0289521351090727,1
lNONMMUG043881,-0.40784555787173105,0
lENSMUSG00000092573,0.9147019857559471,1
lNONMMUG041723,-0.4656193282754586,0
lNONMMUG045309,-0.35167541169132477,0
lNONMMUG032878,-0.4840250232502896,0
lNONMMUG000743,-0.3211098947194486,0
lENSMUSG00000079293,1.0200375874776526,1
lNONMMUG015953,-0.5217523192705826,0
lENSMUSG00000102401,1.1347660118177103,1
lENSMUSG00000097879,1.1234796810431433,1
lENSMUSG00000105511,0.9347705286509367,1
lNONMMUG041971,-0.5113984677761536,0
lNONMMUG005263,-0.5053504653863783,0
lGit1,-0.44426039166584275,0
lNONMMUG024653,-0.4383580723243412,0
lENSMUSG00000107898,0.9520027329224021,1
lNr2f6,-0.33703956996836126,0
lNONMMUG001546,-0.5195507194639148,0
lFam221a,-0.4905857871649957,0
lMorc2a,-0.5636817250711701,0
lMgat4b,-0.31427691396570623,0
lNONMMUG046135,-0.41359434644720494,0
lNONMMUG030026,-0.3659029475722875,0
lENSMUSG00000080859,0.9244787603580065,1
lENSMUSG00000108624,0.9619596631501892,1
lNONMMUG009880,-0.464031543336084,0
lTmx1,-0.7223674326124794,0
lPhf19,-0.304734010338656,0
lPrickle4,-1.2499385029001573,0
lENSMUSG00000078192,0.9378294203535162,1
lNONMMUG019521,-0.4438630261709662,0
lNONMMUG007314,-0.19735869960168628,0
lNONMMUG043584,-0.4198100059131846,0
lNONMMUG035990,-0.49179893158061105,0
lNONMMUG037768,-0.44204961355793415,0
lNONMMUG015456,-0.5290376219200041,0
lNONMMUG042980,-0.4415670798781477,0
lNONMMUG015925,-0.5059126764733364,0
lNONMMUG008328,-0.4858562622824323,0
lNONMMUG029142,-1.1938679140666792,0
lENSMUSG00000086519,1.218219617885019,1
lNONMMUG006872,-0.8434693068206869,0
lPpp3cb,-1.3089850838259807,0
lNONMMUG011412,-0.5370901234846528,0
lNONMMUG025879,-0.44268002704490783,0
lNONMMUG045541,-0.43525243812086245,0
lGm11773,-0.44326782048508306,0
lENSMUSG00000097851,0.9673347599788187,1
lNONMMUG037902,-0.33470428498512916,0
lNONMMUG004558,-0.572466423183478,0
lNONMMUG035501,-0.5096945723949702,0
lENSMUSG00000084780,0.9201583469506645,1
lNONMMUG028809,-0.7949032401157083,0
lENSMUSG00000087146,0.9252294364758527,1
lNONMMUG026223,-0.4352372647189995,0
lNONMMUG018871,-0.48902954501058815,0
lNONMMUG042270,-0.7651300821549896,0
lNONMMUG041599,-0.4417694467473652,0
lNONMMUG034965,-0.5267780629010659,0
lNONMMUG005106,-0.7529938526820601,0
lDpysl5,-0.35465541141991963,0
lNONMMUG015559,0.39264490301757604,1
lNONMMUG031570,-0.5140857430983274,0
lNONMMUG030493,-1.2016242678338287,0
lNONMMUG009612,-0.469805604062536,0
lNONMMUG044228,-0.6073261305448412,0
lRasal1,-0.4248250793105015,0
lNONMMUG013113,-0.45412550336295254,0
lNONMMUG037143,-0.44166593974485835,0
lNONMMUG008546,-0.3942381689627368,0
lNONMMUG015946,-0.3894370072693434,0
lNONMMUG038815,-0.32201191386686645,0
lC87436,-0.2671587586446478,0
lNONMMUG008427,-1.1918555183993433,0
lENSMUSG00000109028,1.2908554972309005,1
lNONMMUG023142,-0.1683187941727553,0
lNONMMUG008041,-0.3829411496984889,0
lNONMMUG018870,-0.49742930965363286,0
lENSMUSG00000100927,0.9413153546258073,1
lNONMMUG028812,-0.5129362326662843,0
lNONMMUG002549,-0.3875803937100173,0
lNONMMUG004350,-0.6398585284731624,0
lNONMMUG030211,-0.3435016353795035,0
lNONMMUG005079,-0.3609642304285856,0
lENSMUSG00000090252,1.0023129152027437,1
lNONMMUG026387,-0.30091177162304206,0
lSuv420h2,-0.38272997616127924,0
lNONMMUG024683,-0.7916465716532528,0
lNONMMUG022389,-0.4463972206705975,0
lNONMMUG038444,-0.4686979365905941,0
lNONMMUG023385,-0.4796997798768885,0
lArhgap8,-0.8312599421695879,0
lBC005624,-1.2387333578401112,0
lENSMUSG00000085918,0.9835477300256414,1
lNONMMUG035646,-0.2976455160837119,0
lENSMUSG00000081516,0.9243114347130117,1
lNONMMUG004429,-0.465565891347147,0
lENSMUSG00000108934,0.9986297356507592,1
lNONMMUG006225,-0.5624026555739263,0
lTcof1,-0.3162360483241642,0
lGm15658,1.0665113468601604,1
lVps9d1,-0.41464890393154263,0
lNONMMUG022913,-1.1674168187405698,0
lTrib2,-1.251264445058304,0
lMlh1,-0.8372586843952874,0
lNONMMUG025315,-0.8162341129076296,0
lNONMMUG032829,-0.8183565474821322,0
lGm20488,0.39302425150092546,1
lThumpd3,-0.7894538688359845,0
lNONMMUG010569,-0.7481264738370825,0
lENSMUSG00000101648,0.8955467665098453,1
lNONMMUG033061,-0.5289310764417863,0
lGpr173,-0.8033192921521746,0
lENSMUSG00000083172,1.100612701616818,1
lNONMMUG035917,-0.3701419835915445,0
lENSMUSG00000083897,1.0911660448611897,1
lFbxo17,-1.2588813738047193,0
lNONMMUG038382,-0.28544602456198476,0
lGm4779,0.9942082075880805,1
lNONMMUG012783,-0.4621639985810546,0
lNONMMUG041016,-0.8397559073988035,0
lNONMMUG038106,-0.5500793941886784,0
lNONMMUG027611,-0.47496104399909456,0
lNONMMUG046297,-0.7392115702319799,0
lNONMMUG022696,-0.8697967901178529,0
lENSMUSG00000101738,1.0183039084084626,1
lENSMUSG00000087213,0.970498827207841,1
lENSMUSG00000105427,0.9007252300066071,1
lNONMMUG010172,-0.6070426316830932,0
lAlyref,-0.2705759010798445,0
lNONMMUG004995,-0.8115617411286067,0
lNONMMUG004913,-0.2578402014591106,0
lNONMMUG037641,-0.8168934931909249,0
lMyom2,-1.1894124582678742,0
lNONMMUG043366,-0.4802705332686159,0
lDnajc16,-1.1707458342632506,0
lNONMMUG012900,0.6965815374779183,1
lFam60a,-0.650648500680127,0
lNONMMUG004884,-1.198717275040046,0
lNONMMUG025991,0.7242354092615173,1
lNONMMUG037694,0.7457194938554537,1
lNONMMUG002989,0.7128663768368213,1
lMdga1,-1.2157451540721453,0
lNONMMUG023134,-0.586244268556932,0
lSall4,-0.6969142757543594,0
lENSMUSG00000101268,1.033318024916575,1
lApobec3,-0.27496608065494144,0
lNONMMUG008598,-0.43028458383327717,0
lTpx2,-0.6707784497574849,0
lNONMMUG036683,-0.8347540549343577,0
lNONMMUG006914,0.6852572142472226,1
lNONMMUG017102,-0.4829706478217517,0
lENSMUSG00000105296,0.913362912749669,1
lDnajc11,-0.4046080646245329,0
lNONMMUG001881,-0.6889420152562948,0
lNONMMUG017638,0.6679893827973942,1
lNgly1,-1.2282878801986428,0
lNONMMUG037678,-0.6697578356275713,0
lNONMMUG043950,-0.7773415947129436,0
lNONMMUG039921,-0.7295078823606858,0
lENSMUSG00000079669,0.9930067696319256,1
lNONMMUG003328,0.7190393438324278,1
lENSMUSG00000107408,1.017969760843549,1
lOrmdl1,-1.283096585134949,0
lNONMMUG012714,-0.4446833328351616,0
lNONMMUG018074,-0.7020694384085076,0
lNONMMUG017913,-0.7851349215814096,0
lENSMUSG00000081662,0.8430442770987909,1
lENSMUSG00000099616,1.303122719524218,1
lENSMUSG00000097314,0.8922616759927067,1
lNONMMUG013380,-0.7812088684070702,0
lClcn1,-1.176090038577307,0
lNONMMUG037607,-0.7718710536660112,0
lNONMMUG015524,-0.8660147196675965,0
lNONMMUG029509,0.011090073003678924,1
lNONMMUG034616,0.6580918682228472,1
lNONMMUG035776,-0.7796263164345802,0
lRps4x,-0.842033780309599,0
lNONMMUG011195,-0.5576179223294204,0
lENSMUSG00000106519,0.9780565121464591,1
lNONMMUG005798,0.7163251214836137,1
lENSMUSG00000087468,0.8601612739727429,1
lNONMMUG032684,0.7078037161589563,1
lNONMMUG043414,-1.0552358650033895,0
lNONMMUG035965,-0.47337211454020434,0
lNONMMUG000836,-0.46880087570878715,0
lENSMUSG00000109295,1.1167832493235963,1
lNONMMUG020108,0.7338651864687407,1
lNONMMUG044651,0.713318329237147,1
lNONMMUG021283,-1.0953844397246328,0
lENSMUSG00000087399,1.3221712269551134,1
lNONMMUG009024,-0.839542173629475,0
lSnord37,-0.9767602361424323,0
lNONMMUG004845,0.6930898001366685,1
lENSMUSG00000097681,1.0502717306761369,1
lNONMMUG041486,-1.2292520431242835,0
lENSMUSG00000081611,1.0867426505374809,1
lHeyl,-1.2419337957958518,0
lLeng8,-1.1774213828269424,0
lNONMMUG039095,0.6855270073020634,1
lNONMMUG001823,-1.110414002021848,0
lNONMMUG009571,-1.2184137893418452,0
lNcaph,0.04911111523207268,1
lENSMUSG00000085995,0.9634777817330118,1
lNONMMUG013302,-0.5169522029287421,0
lNONMMUG045145,-1.1334434171089853,0
lWdr91,-1.2048811054119497,0
lNONMMUG046368,-0.8595232055445265,0
lNONMMUG021118,-1.2211795009974722,0
lItgb6,-1.1313077260239837,0
lHmgb1,-1.242586284358417,0
lNONMMUG021661,-1.2131360828648425,0
lNONMMUG013482,-0.45496879290681846,0
lNONMMUG011544,-1.2462384669959548,0
lENSMUSG00000105867,1.0422240026100056,1
lNONMMUG003274,-0.6974227262158408,0
lENSMUSG00000096957,1.0690852068821286,1
lNONMMUG029462,-0.7212860980589468,0
lRad54l,-0.7423282969531115,0
lENSMUSG00000097870,1.3486215294841557,1
lZfp354c,-1.2164135648091374,0
lNONMMUG035224,-1.1868531240841733,0
lUtp18,-1.096874868784873,0
lNONMMUG015935,-1.2144561384841026,0
lNONMMUG032834,-0.7226124589533001,0
lVps4a,-1.2366720627214605,0
lNONMMUG032067,-1.1387727696793704,0
lNONMMUG021110,-0.48308010506041654,0
lENSMUSG00000100786,1.1869625330584412,1
lCntfr,-1.2257302473065934,0
lGm10532,1.3525589702092518,1
lPdlim4,-1.213630226967659,0
lNONMMUG028884,0.6002744195297609,1
lENSMUSG00000106759,0.923773478304561,1
lENSMUSG00000097818,0.8765761116949093,1
lENSMUSG00000106572,1.148623693084481,1
lZfp513,-0.2995023105750434,0
lNONMMUG019449,-1.1028172734343045,0
lENSMUSG00000105656,0.8877736771565523,1
lENSMUSG00000106927,1.1753647290199538,1
lNONMMUG032020,0.6767403830114276,1
lENSMUSG00000081896,1.069920224501466,1
lENSMUSG00000079146,0.8371770740496984,1
lPdk2,-1.2708349842856919,0
lNONMMUG008525,-0.17868773596101306,0
lNONMMUG018036,-0.9119310085160848,0
lENSMUSG00000093885,1.0435103677493132,1
lAA543186,0.10288412469235908,1
lNONMMUG011456,0.7009171468169697,1
lNONMMUG005590,0.7060159559659311,1
lNONMMUG013314,-1.2990527367047449,0
lNONMMUG022020,0.6529107130798266,1
lENSMUSG00000092578,0.9435786320472843,1
lNONMMUG012890,-1.0228615422907197,0
lENSMUSG00000097226,0.8548153251026278,1
lSnord70,-0.960996252168691,0
lENSMUSG00000056418,0.9761432218820474,1
lNONMMUG027819,-0.8288352157140579,0
l3110009E18Rik,-1.267420453804469,0
lNONMMUG014255,-1.1666759376225926,0
lNONMMUG029502,-1.2264301800448365,0
lNONMMUG043278,0.6843475854755567,1
lNONMMUG044322,0.6944095572221087,1
lNONMMUG009265,-0.6449450124045555,0
lENSMUSG00000107398,0.9426319941739578,1
lNONMMUG005136,-1.2308548182321815,0
lNONMMUG030323,-0.6669305362651059,0
lNONMMUG041950,0.741392226587827,1
lENSMUSG00000105558,1.0499124197503207,1
lNONMMUG030870,-1.020196840241276,0
lActl6a,-1.2023067158639336,0
lENSMUSG00000075514,0.9600165921782846,1
lNONMMUG012823,-1.020429963005661,0
lNONMMUG026225,-1.2048369753120127,0
lNONMMUG013335,-0.6168584738020328,0
lCd9,-0.717788542808087,0
lNONMMUG002606,-1.040934218394547,0
lGm15411,1.1821481137138292,1
lNONMMUG044465,-0.6860075574707096,0
lNONMMUG015064,-0.7057963946212951,0
lNONMMUG005520,0.02638704237525502,1
lENSMUSG00000108087,0.9494538275855504,1
lNONMMUG026020,-0.6409364709059062,0
lNONMMUG037634,-0.6862047729636132,0
lNONMMUG034559,-1.0026575301968776,0
lSix3os1,1.079540437509884,1
l1700112J16Rik,1.2571456307381013,1
lENSMUSG00000043833,1.10583262256565,1
lNONMMUG036340,-1.0410620846171739,0
lNONMMUG009245,-0.6610171768646396,0
lGm11846,0.010697544612177978,1
lDr1,-1.1132155168190039,0
lNONMMUG044459,-0.6417006765019195,0
lNONMMUG024266,-0.6736641041145859,0
lENSMUSG00000101848,0.9228214716244239,1
lNONMMUG025692,-0.017460539258316032,0
lEif2c5,0.9359046301936544,1
lNONMMUG041506,-0.6781709967327103,0
lTrappc1,-1.0576756058946515,0
lHelq,-0.7128322006924108,0
lNONMMUG025050,-1.0427236535001256,0
lNONMMUG016450,-1.0540970719397436,0
lENSMUSG00000087627,1.251794355316754,1
lNONMMUG034554,-1.047495575900946,0
lENSMUSG00000105986,1.0923991633332335,1
lThoc6,-0.6380259477623653,0
lNONMMUG009556,-1.215086807201594,0
l4933416M07Rik,1.323628748921017,1
lNONMMUG011390,-0.7066000682607054,0
lNONMMUG042912,-1.0217324403297496,0
lENSMUSG00000097317,1.1887079523077304,1
lNONMMUG007821,-0.9919284013931318,0
lNONMMUG024049,-1.0383160218026362,0
lNONMMUG026561,-1.2498781387195308,0
lNONMMUG044037,-1.0222397310006883,0
lGm14493,1.3695468748430315,1
lNONMMUG017656,-0.6910316700918955,0
lNONMMUG044161,-0.6454649900273566,0
lNONMMUG007308,-0.6640745811091975,0
lNONMMUG043415,-0.7136986217536716,0
lENSMUSG00000081731,1.2243209303455913,1
lNONMMUG041002,-1.0394408666175181,0
lGm8805,-0.7625861885060843,0
lNONMMUG009266,-1.0729415795590214,0
lNONMMUG004178,-1.0761080287795082,0
lNONMMUG036633,-1.0682851400898485,0
lNONMMUG008098,-1.049293281605678,0
lNONMMUG032482,-1.053594114828691,0
lUap1l1,-0.6681125225406603,0
lSh3rf2,-1.0644144194143692,0
lNONMMUG045699,-1.0405375935939887,0
lSpata25,-1.0786930153822922,0
lNONMMUG036338,-1.0333541196544402,0
lENSMUSG00000072591,0.9719118208313873,1
lENSMUSG00000073844,0.9596657278645111,1
lNONMMUG024529,-0.718152843911632,0
lENSMUSG00000106535,1.199329645417528,1
lB230323A14Rik,0.46883590584169355,1
lNONMMUG022756,-1.0356876276917504,0
lNONMMUG013801,-1.0788150167225652,0
lNONMMUG015891,-0.6891767800612385,0
lCapzb,-1.2363126651272651,0
lNONMMUG022107,-1.040229501507035,0
lNONMMUG022826,-0.7156710057137232,0
lNONMMUG046174,-1.0942936808445083,0
lNONMMUG035641,-0.9973898617779966,0
lENSMUSG00000085833,0.9965330198586386,1
lENSMUSG00000082789,1.2435129605511932,1
lNONMMUG037619,-1.0538626984432042,0
lNONMMUG004932,-1.0715107478960633,0
lNONMMUG014229,-1.051316507008103,0
lGm7616,1.0707201380985154,1
lNONMMUG001321,-0.5724090459625089,0
lGm2061,-0.10909031580532513,0
lENSMUSG00000083076,1.1050705188778025,1
lNONMMUG037313,-1.0734515025631381,0
lNONMMUG004260,-1.0174060132826739,0
lNONMMUG008170,-0.7430063514118004,0
lNONMMUG017803,-0.7073843668216071,0
lNONMMUG041900,-0.714504977341555,0
lNONMMUG004007,-0.7296607186008615,0
lFcer1g,-1.0647988538945938,0
lNONMMUG024763,0.0820902846717999,1
lNONMMUG007632,-0.6535787977567296,0
lNONMMUG029412,-1.0326127025480432,0
lNONMMUG009513,-0.7611240490471758,0
lNONMMUG007208,-1.073309650392794,0
lArrdc1,-0.49252558923468115,0
lNONMMUG004879,-1.0574458784214116,0
lNONMMUG043657,-1.0356310340463253,0
lNONMMUG044147,-0.9991712102167654,0
lNONMMUG030838,-0.9824273006498245,0
lNONMMUG033258,-0.7304194881714139,0
lENSMUSG00000085774,0.8658939145108135,1
lENSMUSG00000084954,1.220243750231127,1
lNONMMUG041315,-0.9899581213795656,0
lNONMMUG041591,-0.7072733649328242,0
lNONMMUG020300,-1.087975977391018,0
lNpr2,-1.0873205312956102,0
lENSMUSG00000073535,1.0947771916439066,1
lNONMMUG040108,-0.9402203545338139,0
lENSMUSG00000093720,1.147337167471683,1
lNONMMUG026282,-0.6998511382601507,0
lNONMMUG023351,-1.0242784299679712,0
l4930415F15Rik,-0.5699302626677323,0
lNONMMUG040972,-1.0842002824089647,0
lNONMMUG015872,-1.0929130553671698,0
lGm13346,-0.01980707954405858,0
lNONMMUG003383,-1.0258393954153107,0
lNONMMUG000927,-1.0439310382124845,0
lNONMMUG043678,-1.0652359382093337,0
lNONMMUG019905,-1.06339989944437,0
lNONMMUG007219,-1.0185163232251355,0
lNONMMUG032936,-0.7324818548777827,0
lNONMMUG037467,-0.5774263285420247,0
lNONMMUG036813,-0.6452811358727146,0
lNONMMUG040322,-0.913482500936432,0
lENSMUSG00000099098,1.065278044031892,1
lENSMUSG00000105850,1.0262796117970865,1
lFer1l5,1.3092411968452708,1
lNONMMUG003106,-1.0486607118962112,0
lNONMMUG018467,-1.0106391805328556,0
lNONMMUG027539,-1.078004710173822,0
lNONMMUG005618,-0.6152692665293316,0
lENSMUSG00000083896,0.8341565093408363,1
lZfp146,-1.0619145460720816,0
lNONMMUG020351,-1.0489544564431625,0
lNONMMUG034516,-0.6814160958914854,0
lNONMMUG019919,-0.5713452584848753,0
lNONMMUG015842,-1.1772588029809512,0
lENSMUSG00000083558,1.04087504739838,1
lNONMMUG042657,-1.045692070950146,0
lGm13598,0.5660622953727952,1
lENSMUSG00000084963,0.9668189104325435,1
lNONMMUG020037,-1.046269552764592,0
lNONMMUG029020,-0.6843659422557593,0
lMia,-0.5386273151265399,0
lNONMMUG008396,-0.9982266327566904,0
lENSMUSG00000104014,0.914528444190374,1
lNONMMUG040148,-0.9058637288310436,0
lNONMMUG021192,-1.028981074648648,0
lNONMMUG031546,-1.060634640003677,0
lNONMMUG005446,-1.0437368464039096,0
lNONMMUG018010,-0.5971216185031594,0
lBtf3,-1.1148736733650608,0
lENSMUSG00000055093,1.0199450489595492,1
lNONMMUG015222,-1.0969469287461422,0
lNONMMUG001578,-0.9007503804472137,0
lNONMMUG014188,-1.0851442828105817,0
lNONMMUG009311,-1.0464834523326587,0
lNONMMUG044856,-1.018485483975688,0
lNONMMUG009421,-0.4222147663961451,0
lNONMMUG004188,-0.06672358376605558,0
lNONMMUG015360,-1.098628755498659,0
lNONMMUG022112,-0.8098650810746264,0
lNONMMUG017823,-1.0793898227606817,0
lNONMMUG010745,-0.885670193890455,0
lENSMUSG00000105912,1.148212083371483,1
lNONMMUG024091,-0.030301730807629212,0
lNONMMUG033303,-0.8058411280479802,0
lNONMMUG016321,-1.024164404939249,0
lNONMMUG030437,-0.6086752660514421,0
lNONMMUG006433,-1.0543718730195124,0
lNONMMUG024777,-0.67739676555221,0
lNONMMUG005117,-0.09749137068377678,0
lENSMUSG00000081142,0.8961137939941821,1
lDennd3,-1.0163448136219912,0
lNONMMUG028469,-1.0442282503090112,0
lNONMMUG043892,-0.5780763126845088,0
lNONMMUG041088,-0.5629669875995162,0
lNONMMUG012023,-0.8687339922245556,0
lNONMMUG041626,-0.8747586698771883,0
lIl1rap,-1.2381703663803378,0
lNONMMUG038498,-0.9712673553113618,0
lNONMMUG038274,-1.0232792885775481,0
lNONMMUG031727,-0.46948712802109327,0
lNONMMUG015598,-0.6337587745223274,0
lNONMMUG024407,0.976177687735877,1
lNONMMUG022343,-0.5626609195202619,0
lENSMUSG00000102717,0.8705609030418984,1
lNONMMUG030619,-1.03615260070071,0
lNONMMUG037600,-0.917620797652468,0
l4833407H14Rik,-0.0053404608768161665,0
lPlekhm3,-1.1289867139636058,0
lNONMMUG006997,-1.08714140151735,0
lNONMMUG026069,-0.9319641152561431,0
lNONMMUG004573,0.6413127771516329,1
lVamp8,-0.8813094501661354,0
lENSMUSG00000090516,1.0356424639901505,1
lNONMMUG041255,-0.7860780246350529,0
lNONMMUG012782,-0.7074871390123789,0
lNONMMUG012183,-0.8955571030086347,0
lNONMMUG007154,-1.0373116657670138,0
lNONMMUG034685,-0.9038806191430311,0
lGinm1,-0.9437969413536464,0
lNONMMUG016054,-0.7279247025007223,0
lNONMMUG000396,-1.0339802094453816,0
lENSMUSG00000097357,1.0236090759512066,1
lNONMMUG023762,-0.6202898048344352,0
lNONMMUG000525,-0.8263748703116605,0
lNONMMUG039067,-0.9533614369144416,0
lGm16793,0.7191002233742765,1
lNONMMUG016184,-0.721505000709648,0
lNONMMUG003340,-1.3064082108359187,0
lNONMMUG044599,-0.8762272102968538,0
lNONMMUG014259,-1.0665041479891286,0
lNONMMUG030633,-0.5127597340375942,0
lNONMMUG031920,-0.6168053078990638,0
lNONMMUG044214,-0.5734994043345907,0
lNONMMUG039074,-0.7091802621637484,0
lNONMMUG024522,-0.6054845608864454,0
lPrc1,-1.030964275410689,0
lNONMMUG026902,-0.8600836677452932,0
lENSMUSG00000108226,1.1468982185688574,1
lBC021767,-0.04240083232924263,0
lNONMMUG014501,-0.8472878958330128,0
lNONMMUG003815,-1.1399267557376547,0
lNONMMUG038862,-0.6238559280984433,0
lNONMMUG020605,-0.6625230613315054,0
lNONMMUG021193,-1.0067924943304618,0
lNONMMUG023210,-1.0645358472486706,0
lNONMMUG040586,0.6321346307653712,1
lNONMMUG028777,-1.057712040336078,0
lNONMMUG034790,-0.5475140842886859,0
lNONMMUG013066,-0.8892687597353515,0
lNONMMUG020613,-1.0595698472970625,0
lSlc44a5,-1.2572939669147516,0
lFoxm1,-0.726247400444187,0
lSnora52,-0.8289941756631336,0
lNONMMUG039735,0.942059689712174,1
lNONMMUG001855,-1.267694828768505,0
lNONMMUG006090,-0.572467377949117,0
lNONMMUG031656,-0.5983693234354277,0
lNONMMUG017504,-0.7214052671105478,0
lNONMMUG031538,-0.8853317460726302,0
lCol15a1,-0.9073965970943974,0
lLsm2,-0.7172348169503309,0
lNONMMUG034571,0.6849517151053632,1
lNONMMUG020370,-0.8112026989818517,0
lENSMUSG00000106378,1.1027912021530497,1
lNONMMUG019362,-1.1246160728390535,0
lSerinc4,-1.130751412282045,0
lNONMMUG040039,0.640360349691754,1
lENSMUSG00000089890,1.1627441408758372,1
lENSMUSG00000108862,0.9711722738356698,1
lGm14010,1.3513396883974806,1
lNONMMUG043559,-0.6461784650231905,0
lNONMMUG025901,-0.8601248095285783,0
lNONMMUG014445,-1.2740914142369988,0
l9530027J09Rik,0.260681412746699,1
lAcsl1,-1.2049970530219767,0
lLsp1,-1.1379725058625425,0
lAdam19,-1.1563979054854556,0
lNONMMUG004629,0.6546012385690503,1
lENSMUSG00000085653,1.0103990389979813,1
lENSMUSG00000107951,1.0538623777673095,1
lUck1,-0.5056494100738362,0
lNONMMUG025346,0.06963572549101826,1
lNONMMUG041904,-0.7497943265671907,0
lNONMMUG029641,-0.7126663063415677,0
lIrak2,-1.0391008248602205,0
lNONMMUG041250,0.7291003513800902,1
lNONMMUG015998,-0.30538996835766596,0
lIgf2,-1.260346178458171,0
lGm14403,-0.772394012879694,0
lNONMMUG022214,-0.684385560283765,0
lNONMMUG011055,-0.7780671893039042,0
lNONMMUG029103,-1.220429984254089,0
lZfp46,-1.228702937963483,0
lNONMMUG018068,-0.735355117915482,0
lENSMUSG00000107100,1.0502610088325568,1
l2010015M23Rik,1.5143929864704617,1
lNONMMUG009440,-0.7642905849117838,0
lENSMUSG00000030636,1.080000698850732,1
lENSMUSG00000087591,0.975022626011814,1
lNONMMUG016677,-0.8209773596119092,0
lNONMMUG017806,-0.7229813323941059,0
lENSMUSG00000085151,1.2286347675904281,1
lCln3,-0.7449303159874532,0
lNONMMUG005874,-0.282987951281676,0
lNONMMUG038708,-0.8469031110806853,0
lENSMUSG00000105508,0.9423350374385322,1
lNONMMUG043276,-1.2294690392859948,0
lENSMUSG00000095956,1.010383196682632,1
lNONMMUG002176,-1.2069324663381664,0
lNONMMUG046364,1.0168672929450153,1
lENSMUSG00000089652,1.4214849246293753,1
lNONMMUG016328,0.9174224551466423,1
lNONMMUG044135,-0.6658194284830969,0
lNONMMUG041770,-0.44774628462551647,0
lNONMMUG008143,-1.0355899794307746,0
lENSMUSG00000086894,1.1670813217364113,1
lGpd2,-1.2247899725912461,0
lMgll,-1.2716565275265523,0
lNONMMUG045599,0.856930004798393,1
lNONMMUG019173,0.6558735926870369,1
lNONMMUG007201,-1.2799277968163594,0
lENSMUSG00000073759,0.9658862485852993,1
l4933434E20Rik,-1.1376498061053226,0
l1700030K09Rik,-1.1175376535215733,0
lGm10505,1.2938303628070358,1
lSnord47,-1.3219096537296835,0
lPdha1,-1.1363957803303535,0
lENSMUSG00000108381,1.0405365320288453,1
lNONMMUG032539,0.9863708215393743,1
lNONMMUG043096,-0.7501633739340221,0
lNONMMUG008536,0.8996672835326862,1
lCcm2,-1.2005709265130164,0
lSlc17a9,-0.6871832021108091,0
lSdc1,-1.1753226677838953,0
lSnord35a,-0.3291844625299305,0
lENSMUSG00000091408,1.0176654398440448,1
lNONMMUG009393,-0.795573172980518,0
lF630028O10Rik,1.4117534276121049,1
lZfp41,-1.0292453316553818,0
lPsmb6,-1.2278638554492076,0
lENSMUSG00000107768,0.9980900225978857,1
lNONMMUG028373,0.8440328230381837,1
lBcl7c,-1.1492554366957322,0
lNONMMUG028076,0.7033926957558023,1
lNONMMUG023907,0.6885884476001607,1
lArl10,-1.1204706781234037,0
l1500026H17Rik,0.18943395666760665,1
lENSMUSG00000102269,1.0348426064799199,1
lNONMMUG033173,-0.67018560586407,0
lNONMMUG006483,-0.6965081072059078,0
lGm14244,1.3318958799402978,1
